dict,L,k1,layers,is_verbal,n_subentries,subentry_categories,n_caus,n_pass,n_desid,n_intens,n_den,n_periphr,n_comp,max_depth,n_preverb_sub,preverbs,xref_out,is_root,root_signal,gana,pada,transitivity,causative,set,anit,vet
pwg,36750,DizaRADipa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36751,DizaRy,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
pwg,36756,DizRya,xref,,,,,,,,,,,,,,3,0,,,,,,,,
pwg,36757,DI,preverb|xref,,,,,,,,,,,,11,anu|aBi|ava|A|anvA|upA|ud|ni|pra|prati|vi,2,0,,,,,,,,
pwg,36758,DI,xref,,,,,,,,,,,,,,7,0,,,,,,,,
pwg,36761,DIkz,sub,1,1,desid,0,0,1,0,0,0,0,1,,,0,0,,,,,,,,
pwg,36764,DIta,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,36765,DIta,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,36767,DIti,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,36775,DIra,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,36793,DIvara,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36802,Dukz,preverb|sub|xref,1,4,"caus,pass",2,2,0,0,0,0,0,1,1,sam,1,0,,,,,,,,
pwg,36804,Dunay,preverb|sub,0,1,den,0,0,0,0,1,0,0,1,1,A,0,0,,,,,,,,
pwg,36813,Dur,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,2,0,,,,,,,,
pwg,36814,Dura,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,5,0,,,,,,,,
pwg,36818,DurIRa,xref,,,,,,,,,,,,,,4,0,,,,,,,,
pwg,36830,DustUra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36831,DU,preverb|sub|xref,1,6,"caus,pass,intens",1,3,0,2,0,0,0,1,19,apa|aBi|ava|vyava|A|vyA|samA|ud|samud|upa|ni|nis|vinis|pravinis|pari|pra|vi|pravi|sam,3,0,,,,,,,,
pwg,36835,DURa,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,36840,DUnaka,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,36842,DUnay,preverb|sub|xref,1,1,caus,1,0,0,0,0,0,0,1,2,ava|vi,2,0,,,,,,,,
pwg,36845,DUpaka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,36849,DUpay,preverb|sub|xref,1,1,pass,0,1,0,0,0,0,0,1,7,anu|ava|A|ud|upa|pra|vi,1,0,,,,,,,,
pwg,36853,DUpAy,preverb|xref,,,,,,,,,,,,1,vi,1,0,,,,,,,,
pwg,36856,DUpika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36858,DUma,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,5,0,,,,,,,,
pwg,36859,DUmaka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,36868,DUmapa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36869,DUmapaTa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36872,DUmaprASa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36876,DUmay,preverb|sub|xref,1,1,pass,0,1,0,0,0,0,0,1,2,A|pra,1,0,,,,,,,,
pwg,36882,DUmavartman,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36889,DUmAy,sub|xref,1,1,caus,1,0,0,0,0,0,0,1,,,1,0,,,,,,,,
pwg,36894,DUmotTa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36897,DUmorRA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36900,DUmra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36902,DUmraketu,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36920,DUmrAyaRa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36921,DUmrASva,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36925,DUr,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36928,DUrta,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,1,0,,,,,,,,
pwg,36945,DUrv,sub|xref,1,1,desid,0,0,1,0,0,0,0,1,,,2,0,,,,,,,,
pwg,36955,DUli,xref,,,,,,,,,,,,,,3,0,,,,,,,,
pwg,36964,DUsara,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36972,Dfk,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,3,0,,,,,,,,
pwg,36973,Dft,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,6,0,,,,,,,,
pwg,36974,Dfta,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,36977,DftadIDiti,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36980,DftarAjan,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,36981,DftarAzwra,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,36988,Dfti,xref,,,,,,,,,,,,,,4,0,,,,,,,,
pwg,36993,Dftvan,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37022,Dfzya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37024,Denu,sub|xref,0,2,comp,0,0,0,0,0,0,2,1,,,1,0,,,,,,,,
pwg,37040,DEnava,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37042,DErya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37052,Dor,xref,,,,,,,,,,,,,,5,0,,,,,,,,
pwg,37054,Dorita,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37095,DyA,preverb|sub|xref,1,2,"pass,desid",0,1,1,0,0,0,0,1,20,ati|anu|samanu|apa|samapa|aBi|samaBi|ava|A|samA|upa|ni|aBini|praRi|nis|pari|pra|saMpra|prati|sam,5,0,,,,,,,,
pwg,37101,DyAnagocara,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37110,DyAnAvacara,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37113,DyAnibudDa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37115,DyAnIya,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,37121,Dra,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37122,Draj,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37128,DraR,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37143,Dru,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37147,Druva,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37148,Druvaka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37159,Druvapawu,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37166,Druvasena,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37169,Druvi,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37174,DvaMs,preverb|sub|xref,1,11,"caus,pass,intens",8,2,0,1,0,0,0,1,15,ati|apa|aBi|ava|A|ud|samud|upa|ni|vini|pari|pra|prati|vi|pravi,5,0,,,,,,,,
pwg,37176,DvaMsaka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37177,DvaMsakalA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37183,Dvaja,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,5,0,,,,,,,,
pwg,37201,Dvajika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37202,Dvajin,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37208,Dvan,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,37209,Dvan,preverb|sub,1,2,caus,2,0,0,0,0,0,0,1,3,apa|aBi|pra,0,0,,,,,,,,
pwg,37219,Dvar,sub,1,2,"desid,intens",0,0,1,1,0,0,0,1,,,0,0,,,,,,,,
pwg,37224,Dvas,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37228,DvAsara,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37230,Dvasman,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37234,DvANkza,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37255,DvAntaSAtrava,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37267,naMzwavya,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,37269,nak,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37271,nakiMcana,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37272,nakim,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37276,nakuwa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37280,nakulAnDatA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37291,naktaMcArin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37304,nakra,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37307,nakz,preverb,,,,,,,,,,,,6,acCa|aBi|ava|pari|pra|aBipra,0,0,,,,,,,,
pwg,37308,nakzatra,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37322,nakzatrapuruza,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37324,nakzatraBakti,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37327,nakzatrayAjaka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37339,nakzatrin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37347,naKa,sub|xref,0,2,comp,0,0,0,0,0,0,2,1,,,10,0,,,,,,,,
pwg,37361,naKapraca,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37380,naKAli,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37383,naKi,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
pwg,37384,naKin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37385,naga,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37393,nagara,sub|xref,0,3,comp,0,0,0,0,0,0,3,1,,,2,0,,,,,,,,
pwg,37394,nagarakAka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37403,nagaramustA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37405,nagararakzin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37415,nagarIrakzin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37417,nagarotTA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37432,nagOkas,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37433,nagna,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37439,nagnamuzita,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37452,naciketas,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37453,nacira,xref,,,,,,,,,,,,,,5,0,,,,,,,,
pwg,37456,naw,preverb|sub,1,2,caus,2,0,0,0,0,0,0,1,1,ud,0,0,,,,,,,,
pwg,37471,nawasaMjYaka,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37477,naq,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37478,naqa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37504,nad,preverb|sub|xref,1,14,"caus,intens",13,0,0,1,0,0,0,1,20,anu|vyanu|aBi|A|ud|prod|samud|upa|ni|pariRi|pari|pra|aBipra|vipra|saMpra|prati|vi|anuvi|aBivi|sam,3,0,,,,,,,,
pwg,37505,nada,sub,0,3,comp,0,0,0,0,0,0,3,1,,,0,0,,,,,,,,
pwg,37533,nadImAtfka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37539,nadIzRa,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37540,nadIsarja,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37544,nadDavya,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,37548,nanandar,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37551,nanAndar,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37555,nand,preverb|sub|xref,1,10,"caus,pass,intens",6,3,0,1,0,0,0,1,9,anu|aBi|pratyaBi|samaBi|A|pari|prati|saMprati|vi,2,0,,,,,,,,
pwg,37556,nanda,xref,,,,,,,,,,,,,,3,0,,,,,,,,
pwg,37563,nandana,sub,1,2,"caus,comp",1,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37564,nandanaka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37569,nandanta,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37576,nandayanta,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,37598,nandiGoza,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37602,nandin,sub|xref,0,2,comp,0,0,0,0,0,0,2,1,,,1,0,,,,,,,,
pwg,37612,nandivfkza,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37634,naB,preverb|sub,1,2,caus,2,0,0,0,0,0,0,1,2,ud|pra,0,0,,,,,,,,
pwg,37641,naBaHprARa,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37643,naBaga,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37650,naBaHSvAsa,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37666,naBAka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37667,naBAga,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37691,naBya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37694,nam,preverb|sub|xref,1,23,"caus,pass,desid,intens",15,5,1,2,0,0,0,1,26,ati|aDi|anu|apa|aBi|ava|aByava|A|ud|aByud|samaByud|prod|samud|upa|ni|nis|pari|vipari|pra|aBipra|saMpra|prati|vi|sam|aBisam|upasam,13,0,,,,,,,,
pwg,37698,namana,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37700,namayizRu,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,37710,namasy,preverb,,,,,,,,,,,,1,sam,0,0,,,,,,,,
pwg,37716,namAtra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37718,namI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37738,naya,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37741,nayana,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37764,nar,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37766,nara,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,37780,narakeSarin,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37805,narabali,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37808,naramAninI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37811,narameDa,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37824,naraSfNga,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37828,narasiMha,xref,,,,,,,,,,,,,,3,0,,,,,,,,
pwg,37835,narANga,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37836,narAcI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37844,narASaMsa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37846,narizwA,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37862,nart,preverb|sub,1,6,"caus,pass,desid,intens",2,2,1,1,0,0,0,1,13,aDi|anu|A|aByA|upa|ni|aBini|pari|pra|saMpra|prati|vi|sam,0,0,,,,,,,,
pwg,37864,nartaka,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,37870,nartayitar,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,37873,nard,preverb|sub|xref,1,1,intens,0,0,0,1,0,0,0,1,8,aBi|ava|A|ni|pra|prati|vi|anuvi,1,0,,,,,,,,
pwg,37880,narb,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37881,narma,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,37887,narman,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37910,nalina,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
pwg,37924,nava,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,37959,navadIDiti,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37962,navadvAra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37965,navan,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37978,navaBAga,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37985,navamuKa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37986,navayajYa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,37998,navalA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38000,navavarikA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38005,navavyUha,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38009,navaSasya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38021,navAMSa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38030,navAha,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38041,navedas,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38043,navodDfta,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38048,naS,preverb|sub,1,10,"caus,desid",8,0,2,0,0,0,0,1,14,anu|apa|vyapa|ava|nis|pari|pra|atipra|vipra|saMpra|vi|anuvi|pravi|sam,0,0,,,,,,,,
pwg,38049,naS,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38050,naS,preverb|sub,1,1,caus,1,0,0,0,0,0,0,1,7,acCa|aBi|ud|pari|pra|vi|sam,0,0,,,,,,,,
pwg,38051,naSa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38054,naSitar,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38077,nas,preverb,,,,,,,,,,,,1,sam,0,0,,,,,,,,
pwg,38078,nas,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,9,0,,,,,,,,
pwg,38080,nasa,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,4,0,,,,,,,,
pwg,38092,nasya,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38095,nah,preverb|sub|xref,1,5,"caus,pass,intens",3,1,0,1,0,0,0,1,21,apa|api|aBi|ava|paryava|prAva|A|nirA|paryA|pratyA|vyA|ud|samud|upa|ni|pari|pra|vi|sam|aBisam|upasam,16,0,,,,,,,,
pwg,38096,nah,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38100,nahimAtra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38101,nahuza,xref,,,,,,,,,,,,,,3,0,,,,,,,,
pwg,38104,nahus,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,2,0,,,,,,,,
pwg,38111,nAkapfzWa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38126,nAkra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38129,nAga,sub|xref,0,2,comp,0,0,0,0,0,0,2,1,,,1,0,,,,,,,,
pwg,38139,nAgaKaRqa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38150,nAgadanta,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
pwg,38158,nAgadvIpa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38190,nAgaBaginI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38192,nAgaBUzaRa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38204,nAgara,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38217,nAgarika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38222,nAgarotTA,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38227,nAgavawwa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38237,nAgavIwa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38253,nAgahantrI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38267,nAgArAti,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38288,nAciketa,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,38291,nAwa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38297,nAwAra,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,38300,nAwera,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38314,nAqI,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38320,nAqIjaNGa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38323,nAqIdeha,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38328,nAqIvigraha,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38329,nAqIvraRa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38340,nAT,preverb,,,,,,,,,,,,1,upa,0,0,,,,,,,,
pwg,38341,nATa,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,8,0,,,,,,,,
pwg,38351,nAda,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38356,nAdavindUpanizad,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38360,nAdin,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38367,nAnada,sub|xref,1,1,intens,0,0,0,1,0,0,0,1,,,1,0,,,,,,,,
pwg,38368,nAnanda,sub|xref,1,1,intens,0,0,0,1,0,0,0,1,,,1,0,,,,,,,,
pwg,38369,nAnA,sub,0,2,comp,0,0,0,0,0,0,2,1,,,0,0,,,,,,,,
pwg,38386,nAnArTa,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38395,nAntra,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38399,nAndI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38401,nAndIGoza,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38404,nAndImuKa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38413,nABa,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,15,0,,,,,,,,
pwg,38417,nABAga,xref,,,,,,,,,,,,,,3,0,,,,,,,,
pwg,38418,nABAgadizwa,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,38420,nABAganedizWa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38421,nABAgArizwa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38422,nABAgi,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38424,nABi,xref,,,,,,,,,,,,,,7,0,,,,,,,,
pwg,38425,nABika,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38429,nABigupta,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38433,nABinAqI,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38440,nABila,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38444,nAma,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38446,nAmaka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38462,nAman,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,14,0,,,,,,,,
pwg,38466,nAmapArAyaRa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38475,nAmaSeza,xref,,,,,,,,,,,,,,3,0,,,,,,,,
pwg,38484,nAmin,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,38488,nAyaka,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,9,0,,,,,,,,
pwg,38536,nArikera,xref,,,,,,,,,,,,,,2,0,,,,,,,,
pwg,38539,nAriNgakanda,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38541,nArIka,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38544,nArIca,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38545,nArItaraMgaka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38567,nAla,xref,,,,,,,,,,,,,,8,0,,,,,,,,
pwg,38572,nAlAy,sub,0,1,den,0,0,0,0,1,0,0,1,,,0,0,,,,,,,,
pwg,38575,nAlikA,xref,,,,,,,,,,,,,,4,0,,,,,,,,
pwg,38578,nAlijaNGa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38587,nAva,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,1,0,,,,,,,,
pwg,38590,nAvAja,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38591,nAvika,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38598,nASa,sub|xref,0,1,comp,0,0,0,0,0,0,1,1,,,1,0,,,,,,,,
pwg,38600,nASaka,sub|xref,1,1,caus,1,0,0,0,0,0,0,1,,,2,0,,,,,,,,
pwg,38601,nASana,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38607,nASya,sub,1,1,caus,1,0,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,38610,nAs,xref,,,,,,,,,,,,,,3,0,,,,,,,,
pwg,38614,nAsA,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38620,nAsAntika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38623,nAsApAka,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38637,nAsikA,sub|xref,0,2,comp,0,0,0,0,0,0,2,1,,,5,0,,,,,,,,
pwg,38645,nAstika,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38652,nAsya,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38658,ni,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38660,niMs,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38664,niHkzepa,xref,,,,,,,,,,,,,,1,0,,,,,,,,
pwg,38668,nikaTita,sub,1,1,pass,0,1,0,0,0,0,0,1,,,0,0,,,,,,,,
pwg,38669,nikara,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38681,nikAma,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
pwg,38684,nikAya,sub,0,1,comp,0,0,0,0,0,0,1,1,,,0,0,,,,,,,,
