dict,L,k1,root_signal,dhatupatha_source,gana,pada,transitivity,causative,set,anit,vet,anubandhas,gloss_snippet
krm,1676,SaWa,annotation,(annotation-only),curadi,,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1692. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,1677,SaWa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1855. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1678,Saqi,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-279. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1679,SaRa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-797. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1682,Sapa,citation,dhatupatha,bhvadi,ubhayapada,akarmaka,0,0,0,0,,(I<s>-BvAdiH</s>-1000. <s>aka</s>. <s>ani</s>. <s>uBa</s>.)
krm,1684,Samu,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1201. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,1685,Sama,annotation,(annotation-only),curadi,,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1696. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,1686,Samba,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1556. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,1688,Sarba,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-423. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1689,Sarva,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-585. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1690,Sala,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-490. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1691,Sala,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-843. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1692,SalBa,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-390. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1694,SaSa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-726. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1695,Saza,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-690. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1696,Sasi,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-629. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1697,Sasu,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-727. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1698,SaMsu,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-728. <s>saka</s>. <s>ani</s>. <s>para</s>.)
krm,1699,SAKf,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-126. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1700,SAqf,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-289. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1701,SAna,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-995. <s>saka</s>. <s>sew</s>. <s>uBa</s>.)
krm,1702,SAsu,annotation,(annotation-only),adadi,,sakarmaka,0,1,0,0,,(II<s>-adAdiH</s>-1022. <s>saka</s>. <s>sew</s>. <s>Atma</s>
krm,1703,SAsu,annotation,(annotation-only),adadi,parasmaipada,,0,1,0,0,,(II.<s>adAdiH</s>-1075. <s>dvikarma</s>. <s>sew</s>. <s>para
krm,1704,Sikza,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-605. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1705,SiKi,annotation,(annotation-only),bhvadi,,,0,1,0,0,,(I<s>-BvAdiH (pA</s>.) <s>saka</s>. <s>sew</s>. <s>para</s>.
krm,1706,SiGi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-161. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1707,Siji,annotation,(annotation-only),adadi,,akarmaka,0,1,0,0,,(II<s>-adAdiH</s>-1027. <s>aka</s>. <s>sew</s>. <s>Atma</s>.
krm,1709,Siwa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-303. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1710,Sila,annotation,(annotation-only),tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1362. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,1712,Siza,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1818. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,1713,Sizx,citation,durgadasa,rudhadi,parasmaipada,akarmaka,0,0,0,0,,(VII<s>-ruDAdiH</s>-1451. <s>aka</s>. <s>ani</s>. <s>para</s
krm,1714,SIka,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1827. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1715,SIkf,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-75. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1716,SIN,annotation,(annotation-only),adadi,ubhayapada,akarmaka,0,1,0,0,,(II<s>-adAdiH</s>-1032. <s>aka</s>. <s>sew</s>. <s>Atma</s>.
krm,1717,SIBf,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-383. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1718,SIla,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-523. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1719,SIla,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1879. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1721,Suka,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,"(I<s>-BvAdiH…saka</s>. <s>sew</s>. <s>para</s>.) <div n=""NI"""
krm,1722,Suca,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-183. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1723,Sucir,annotation,(annotation-only),divadi,ubhayapada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1165. <s>aka</s>. <s>sew uBa</s>) <s>pUtI
krm,1724,Sucya,both,dhatupatha,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-513. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1725,SuWa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-341. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1726,SuWa,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1645. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,1727,SuWi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-341-. <s>saka</s>. <s>sew</s>. <s>para</s>.
krm,1728,SuWi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-344. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1729,SuWi,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1646. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1731,Suna,annotation,(annotation-only),tudadi,parasmaipada,sakarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1336. <s>saka</s>. <s>sew</s>. <s>para</s
krm,1732,SunDa,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-74. <s>aka</s>. <s>sew</s>. <s>para</s>.) <
krm,1733,SunDa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1833. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1734,SunBa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-433. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1735,SunBa,annotation,(annotation-only),tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1322. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,1736,SuBa,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-432. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1737,SuBa,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-750. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1738,SuBa,annotation,(annotation-only),tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1321. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,1739,Sulka,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1619. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,1740,Sulba,both,dhatupatha,curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1611. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1742,SUra,annotation,(annotation-only),curadi,,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1902. <s>aka</s>. <s>sew</s>. <s>Atma</s>.
krm,1743,SUrI,annotation,(annotation-only),divadi,,sakarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1157. <s>saka</s>. <s>sew</s>. <s>Atma</s
krm,1744,SUrpa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1612. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1745,SUla,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-526. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1746,SUza,both,dhatupatha,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-679. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1747,SfDu,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-760. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1748,SfDu,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-873. <s>saka</s>. <s>sew</s>. <s>uBa</s>.)
krm,1749,SfDu,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1735. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1750,SF,annotation,(annotation-only),kryadi,parasmaipada,sakarmaka,0,1,0,0,,(IX<s>-kryAdiH</s>-1488. <s>saka</s>. <s>sew</s>. <s>para</s
krm,1751,Self,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-543. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1752,Sevf,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-506. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1755,SoRf,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-455. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1756,SOwf,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-290. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1757,Scyutir,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-41. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1758,SmIla,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-518. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1759,SyEN,citation,dhatupatha,bhvadi,,sakarmaka,0,0,0,0,,(I<s>-BvAdiH</s>-963. <s>saka</s>. <s>ani</s>. <s>Atma</s>.)
krm,1760,Sraki,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-84. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1761,Sragi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-151. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1762,SraRa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-798. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1763,SraRa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1578. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1764,SraTa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-799. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1765,SraTa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1546. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1766,SraTa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1823. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1767,SraTa,annotation,(annotation-only),curadi,ubhayapada,akarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1871. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,1768,SraTi,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-35. <s>aka</s>. <s>sew</s>. <s>para</s>.) <
krm,1769,SranTa,annotation,(annotation-only),kryadi,parasmaipada,sakarmaka,0,1,0,0,,(IX<s>-kryAdiH</s>-1512. <s>saka</s>. <s>sew</s>. <s>para</s
krm,1770,SranTa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1838. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1771,SranBu,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-393. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1772,Sramu,annotation,(annotation-only),divadi,,sakarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1204. <s>saka</s>. <s>sew</s>. <s>Atma</s
krm,1773,SrA,annotation,(annotation-only),adadi,parasmaipada,sakarmaka,0,0,1,0,,(II<s>-adAdiH</s>-1053. <s>saka</s>. <s>aniw</s>. <s>para</s
krm,1775,SriY,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-897. <s>saka</s>. <s>sew</s>. <s>uBa</s>.)
krm,1776,Srizu,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-701. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1777,SrIY,annotation,(annotation-only),kryadi,ubhayapada,sakarmaka,0,1,0,0,,(IX<s>-kryAdiH</s>-1475. <s>saka</s>. <s>sew</s>. <s>uBa</s>
krm,1780,SroRf,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-456. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1781,Slaki,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-85. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1782,Slagi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-152. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1783,SlAKf,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-127. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1784,SlAGf,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-115. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1786,Sliza,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1574. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1787,Slizu,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-702. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1788,Slokf,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-77. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1789,SoRf,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-457. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1790,Svaki,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-96. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1791,Svaca,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-166. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1792,Svaci,annotation,(annotation-only),bhvadi,,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-167. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1793,SvaWa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1565. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1794,SvaWa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1856. <s>saka sew</s>. <s>uBa</s>.) <s>ada
krm,1795,SvaWi,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1565. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1796,SvaBra,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1624. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1797,Svarta,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1623. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1798,Svala,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-549. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1799,Svalka,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1570. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1800,Svalla,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-550. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1801,Svasa,both,dhatupatha,adadi,parasmaipada,akarmaka,0,1,0,0,,(II<s>-adAdiH</s>-1069. <s>aka</s>. <s>sew</s>. <s>para</s>.
krm,1802,Svi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-1010. <s>saka</s>. <s>aka</s>. <s>sew</s>.
krm,1803,SvitA,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-742. <s>aka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1804,Svidi,annotation,(annotation-only),bhvadi,,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-10. <s>aka</s>. <s>sew</s>. <s>Atma</s>.) <
krm,1805,zage,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-789. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1806,zaGa,annotation,(annotation-only),svadi,parasmaipada,sakarmaka,0,1,0,0,,(V<s>-svAdiH</s>-1268. <s>saka</s>. <s>sew</s>. <s>para</s>.
krm,1807,zaca,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-163. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1808,zaca,annotation,(annotation-only),bhvadi,ubhayapada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-997. <s>aka</s>. <s>sew</s>. <s>uBa</s>.) <
krm,1809,zawa,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-313. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1810,zawwa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1634. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1811,zaRa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-464. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1812,zaRu,annotation,(annotation-only),tanadi,ubhayapada,sakarmaka,0,1,0,0,,(VIII<s>-tanAdiH</s>-1464. <s>saka</s>. <s>sew</s>. <s>uBa</
krm,1813,zadx,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,0,1,0,,(I<s>-BvAdiH</s>-854<s>-saka</s>. <s>aniw</s>. <s>para</s>.)
krm,1814,zada,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1832. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1817,zapa,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-400. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1818,zama,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-829. <s>aka</s>. <s>sew</s>. <s>para</s>.)
krm,1819,zamba,annotation,(annotation-only),bhvadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1555. <s>aka</s>. <s>sew</s>. <s>uBa</s>.)
krm,1820,zarja,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-225. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1821,zarba,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-424. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1822,zarva,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-586<s>-saka</s>. <s>sew</s>. <s>para</s>.)
krm,1823,zala,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-547. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1824,zasa,annotation,(annotation-only),adadi,parasmaipada,akarmaka,0,1,0,0,,(II<s>-adAdiH</s>-1078. <s>aka</s>. <s>sew</s>. <s>para</s>.
krm,1825,zasja,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-202. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1826,zaha,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-852. <s>saka</s>. <s>sew</s>. <s>Atma</s>.)
krm,1827,zaha,annotation,(annotation-only),divadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1128. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,1828,zaha,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1810. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1829,zAntva,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1569. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1833,ziwa,both,dhatupatha,bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-304. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1834,ziDa,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-47. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1836,ziDU,annotation,(annotation-only),bhvadi,parasmaipada,akarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-48. <s>aka</s>. <s>sew</s>. <s>para</s>.) <
krm,1837,ziBi,annotation,(annotation-only),bhvadi,parasmaipada,sakarmaka,0,1,0,0,,(I<s>-BvAdiH</s>-431. <s>saka</s>. <s>sew</s>. <s>para</s>.)
krm,1838,ziBu,annotation,(annotation-only),bhvadi,,,0,1,0,0,,(I<s>-BvAdiH</s>-432. (<s>pA</s>.) <s>saka</s>. <s>sew</s>.
krm,1839,zivi,annotation,(annotation-only),bhvadi,,,0,1,0,0,,(I<s>-BvAdiH</s>. (<s>pA</s>.) <s>saka</s>. <s>sew</s>. <s>p
krm,1840,zivu,annotation,(annotation-only),divadi,parasmaipada,sakarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1108. <s>saka</s>. <s>sew</s>. <s>para</s
krm,1844,zuwwa,annotation,(annotation-only),curadi,ubhayapada,sakarmaka,0,1,0,0,,(X<s>-curAdiH</s>-1562. <s>saka</s>. <s>sew</s>. <s>uBa</s>.
krm,1845,zura,annotation,(annotation-only),tudadi,parasmaipada,akarmaka,0,1,0,0,,(VI<s>-tudAdiH</s>-1340. <s>aka</s>. <s>sew</s>. <s>para</s>
krm,1846,zuha,annotation,(annotation-only),divadi,parasmaipada,akarmaka,0,1,0,0,,(IV<s>-divAdiH</s>-1129. <s>aka</s>. <s>sew</s>. <s>para</s>
