dict,view,rule,units,segments,descents_raw,descent_rate_raw,descents,descent_rate,displaced,displaced_rate
wil,main,M-pos/Hi-s/Hf-drop/G-degem,43963,1,764,0.017379,764,0.017379,978,0.022246
wil,main,M-nasal/Hi-pos/Hf-slot/G-keep,43963,1,755,0.017174,755,0.017174,871,0.019812
wil,main,M-nasal/Hi-pos/Hf-slot/G-degem,43963,1,729,0.016583,729,0.016583,806,0.018334
wil,main,M-nasal/Hi-pos/Hf-s/G-keep,43963,1,756,0.017197,756,0.017197,872,0.019835
wil,main,M-nasal/Hi-pos/Hf-s/G-degem,43963,1,730,0.016605,730,0.016605,807,0.018356
wil,main,M-nasal/Hi-pos/Hf-drop/G-keep,43963,1,755,0.017174,755,0.017174,871,0.019812
wil,main,M-nasal/Hi-pos/Hf-drop/G-degem,43963,1,729,0.016583,729,0.016583,806,0.018334
wil,main,M-nasal/Hi-sib/Hf-slot/G-keep,43963,1,785,0.017856,785,0.017856,977,0.022223
wil,main,M-nasal/Hi-sib/Hf-slot/G-degem,43963,1,759,0.017265,759,0.017265,912,0.020745
wil,main,M-nasal/Hi-sib/Hf-s/G-keep,43963,1,786,0.017879,786,0.017879,978,0.022246
wil,main,M-nasal/Hi-sib/Hf-s/G-degem,43963,1,760,0.017288,760,0.017288,913,0.020767
wil,main,M-nasal/Hi-sib/Hf-drop/G-keep,43963,1,785,0.017856,785,0.017856,977,0.022223
wil,main,M-nasal/Hi-sib/Hf-drop/G-degem,43963,1,759,0.017265,759,0.017265,912,0.020745
wil,main,M-nasal/Hi-s/Hf-slot/G-keep,43963,1,793,0.018038,793,0.018038,1049,0.023861
wil,main,M-nasal/Hi-s/Hf-slot/G-degem,43963,1,767,0.017447,767,0.017447,984,0.022382
wil,main,M-nasal/Hi-s/Hf-s/G-keep,43963,1,793,0.018038,793,0.018038,1050,0.023884
wil,main,M-nasal/Hi-s/Hf-s/G-degem,43963,1,767,0.017447,767,0.017447,985,0.022405
wil,main,M-nasal/Hi-s/Hf-drop/G-keep,43963,1,793,0.018038,793,0.018038,1049,0.023861
wil,main,M-nasal/Hi-s/Hf-drop/G-degem,43963,1,767,0.017447,767,0.017447,984,0.022382
wil,main,M-nasal_m/Hi-pos/Hf-slot/G-keep,43963,1,887,0.020177,887,0.020177,1513,0.034415
wil,main,M-nasal_m/Hi-pos/Hf-slot/G-degem,43963,1,861,0.019585,861,0.019585,1448,0.032937
wil,main,M-nasal_m/Hi-pos/Hf-s/G-keep,43963,1,888,0.020199,888,0.020199,1514,0.034438
wil,main,M-nasal_m/Hi-pos/Hf-s/G-degem,43963,1,862,0.019608,862,0.019608,1449,0.03296
wil,main,M-nasal_m/Hi-pos/Hf-drop/G-keep,43963,1,887,0.020177,887,0.020177,1513,0.034415
wil,main,M-nasal_m/Hi-pos/Hf-drop/G-degem,43963,1,861,0.019585,861,0.019585,1448,0.032937
wil,main,M-nasal_m/Hi-sib/Hf-slot/G-keep,43963,1,917,0.020859,917,0.020859,1618,0.036804
wil,main,M-nasal_m/Hi-sib/Hf-slot/G-degem,43963,1,891,0.020268,891,0.020268,1553,0.035325
wil,main,M-nasal_m/Hi-sib/Hf-s/G-keep,43963,1,918,0.020882,918,0.020882,1619,0.036826
wil,main,M-nasal_m/Hi-sib/Hf-s/G-degem,43963,1,892,0.02029,892,0.02029,1554,0.035348
wil,main,M-nasal_m/Hi-sib/Hf-drop/G-keep,43963,1,917,0.020859,917,0.020859,1618,0.036804
wil,main,M-nasal_m/Hi-sib/Hf-drop/G-degem,43963,1,891,0.020268,891,0.020268,1553,0.035325
wil,main,M-nasal_m/Hi-s/Hf-slot/G-keep,43963,1,924,0.021018,924,0.021018,1691,0.038464
wil,main,M-nasal_m/Hi-s/Hf-slot/G-degem,43963,1,898,0.020427,898,0.020427,1626,0.036986
wil,main,M-nasal_m/Hi-s/Hf-s/G-keep,43963,1,924,0.021018,924,0.021018,1692,0.038487
wil,main,M-nasal_m/Hi-s/Hf-s/G-degem,43963,1,898,0.020427,898,0.020427,1627,0.037008
wil,main,M-nasal_m/Hi-s/Hf-drop/G-keep,43963,1,924,0.021018,924,0.021018,1691,0.038464
wil,main,M-nasal_m/Hi-s/Hf-drop/G-degem,43963,1,898,0.020427,898,0.020427,1626,0.036986
wil,main,M-m/Hi-pos/Hf-slot/G-keep,43963,1,893,0.020313,893,0.020313,1523,0.034643
wil,main,M-m/Hi-pos/Hf-slot/G-degem,43963,1,867,0.019722,867,0.019722,1458,0.033164
wil,main,M-m/Hi-pos/Hf-s/G-keep,43963,1,894,0.020336,894,0.020336,1524,0.034666
wil,main,M-m/Hi-pos/Hf-s/G-degem,43963,1,868,0.019744,868,0.019744,1459,0.033187
wil,main,M-m/Hi-pos/Hf-drop/G-keep,43963,1,893,0.020313,893,0.020313,1523,0.034643
wil,main,M-m/Hi-pos/Hf-drop/G-degem,43963,1,867,0.019722,867,0.019722,1458,0.033164
wil,main,M-m/Hi-sib/Hf-slot/G-keep,43963,1,923,0.020995,923,0.020995,1626,0.036986
wil,main,M-m/Hi-sib/Hf-slot/G-degem,43963,1,897,0.020404,897,0.020404,1561,0.035507
wil,main,M-m/Hi-sib/Hf-s/G-keep,43963,1,924,0.021018,924,0.021018,1627,0.037008
wil,main,M-m/Hi-sib/Hf-s/G-degem,43963,1,898,0.020427,898,0.020427,1562,0.03553
wil,main,M-m/Hi-sib/Hf-drop/G-keep,43963,1,923,0.020995,923,0.020995,1626,0.036986
wil,main,M-m/Hi-sib/Hf-drop/G-degem,43963,1,897,0.020404,897,0.020404,1561,0.035507
wil,main,M-m/Hi-s/Hf-slot/G-keep,43963,1,930,0.021155,930,0.021155,1699,0.038646
wil,main,M-m/Hi-s/Hf-slot/G-degem,43963,1,904,0.020563,904,0.020563,1634,0.037168
wil,main,M-m/Hi-s/Hf-s/G-keep,43963,1,930,0.021155,930,0.021155,1700,0.038669
wil,main,M-m/Hi-s/Hf-s/G-degem,43963,1,904,0.020563,904,0.020563,1635,0.03719
wil,main,M-m/Hi-s/Hf-drop/G-keep,43963,1,930,0.021155,930,0.021155,1699,0.038646
wil,main,M-m/Hi-s/Hf-drop/G-degem,43963,1,904,0.020563,904,0.020563,1634,0.037168
wil,main,ascii,43963,21,16392,0.372867,16372,0.372582,37675,0.856971
wil,main,roman,43963,945,14260,0.324371,13316,0.309545,21949,0.499261
skd,all,M-pos/Hi-pos/Hf-slot/G-keep,40886,1,807,0.019738,807,0.019738,854,0.020887
skd,all,M-pos/Hi-pos/Hf-slot/G-degem,40886,1,791,0.019347,791,0.019347,827,0.020227
skd,all,M-pos/Hi-pos/Hf-s/G-keep,40886,1,4042,0.098863,4042,0.098863,4136,0.101159
skd,all,M-pos/Hi-pos/Hf-s/G-degem,40886,1,4027,0.098496,4027,0.098496,4111,0.100548
skd,all,M-pos/Hi-pos/Hf-drop/G-keep,40886,1,2004,0.049016,2004,0.049016,2059,0.05036
skd,all,M-pos/Hi-pos/Hf-drop/G-degem,40886,1,1991,0.048698,1991,0.048698,2038,0.049846
skd,all,M-pos/Hi-sib/Hf-slot/G-keep,40886,1,835,0.020423,835,0.020423,930,0.022746
skd,all,M-pos/Hi-sib/Hf-slot/G-degem,40886,1,819,0.020032,819,0.020032,903,0.022086
skd,all,M-pos/Hi-sib/Hf-s/G-keep,40886,1,4062,0.099352,4062,0.099352,4206,0.102871
skd,all,M-pos/Hi-sib/Hf-s/G-degem,40886,1,4047,0.098985,4047,0.098985,4181,0.10226
skd,all,M-pos/Hi-sib/Hf-drop/G-keep,40886,1,2032,0.0497,2032,0.0497,2134,0.052194
skd,all,M-pos/Hi-sib/Hf-drop/G-degem,40886,1,2019,0.049382,2019,0.049382,2113,0.05168
skd,all,M-pos/Hi-s/Hf-slot/G-keep,40886,1,848,0.020741,848,0.020741,976,0.023871
skd,all,M-pos/Hi-s/Hf-slot/G-degem,40886,1,832,0.02035,832,0.02035,949,0.023211
skd,all,M-pos/Hi-s/Hf-s/G-keep,40886,1,4044,0.098912,4044,0.098912,4247,0.103874
skd,all,M-pos/Hi-s/Hf-s/G-degem,40886,1,4029,0.098545,4029,0.098545,4222,0.103263
skd,all,M-pos/Hi-s/Hf-drop/G-keep,40886,1,2045,0.050018,2045,0.050018,2180,0.053319
skd,all,M-pos/Hi-s/Hf-drop/G-degem,40886,1,2032,0.0497,2032,0.0497,2159,0.052805
skd,all,M-nasal/Hi-pos/Hf-slot/G-keep,40886,1,811,0.019836,811,0.019836,872,0.021328
skd,all,M-nasal/Hi-pos/Hf-slot/G-degem,40886,1,795,0.019445,795,0.019445,845,0.020667
skd,all,M-nasal/Hi-pos/Hf-s/G-keep,40886,1,4048,0.099009,4048,0.099009,4155,0.101624
skd,all,M-nasal/Hi-pos/Hf-s/G-degem,40886,1,4033,0.098643,4033,0.098643,4130,0.101013
skd,all,M-nasal/Hi-pos/Hf-drop/G-keep,40886,1,2010,0.049162,2010,0.049162,2077,0.0508
skd,all,M-nasal/Hi-pos/Hf-drop/G-degem,40886,1,1997,0.048844,1997,0.048844,2056,0.050286
skd,all,M-nasal/Hi-sib/Hf-slot/G-keep,40886,1,839,0.020521,839,0.020521,948,0.023186
skd,all,M-nasal/Hi-sib/Hf-slot/G-degem,40886,1,823,0.02013,823,0.02013,921,0.022526
skd,all,M-nasal/Hi-sib/Hf-s/G-keep,40886,1,4068,0.099499,4068,0.099499,4225,0.103336
skd,all,M-nasal/Hi-sib/Hf-s/G-degem,40886,1,4053,0.099132,4053,0.099132,4200,0.102725
skd,all,M-nasal/Hi-sib/Hf-drop/G-keep,40886,1,2038,0.049847,2038,0.049847,2152,0.052634
skd,all,M-nasal/Hi-sib/Hf-drop/G-degem,40886,1,2025,0.049529,2025,0.049529,2131,0.052121
skd,all,M-nasal/Hi-s/Hf-slot/G-keep,40886,1,852,0.020839,852,0.020839,994,0.024312
skd,all,M-nasal/Hi-s/Hf-slot/G-degem,40886,1,836,0.020448,836,0.020448,967,0.023651
skd,all,M-nasal/Hi-s/Hf-s/G-keep,40886,1,4050,0.099058,4050,0.099058,4266,0.104339
skd,all,M-nasal/Hi-s/Hf-s/G-degem,40886,1,4035,0.098691,4035,0.098691,4241,0.103727
skd,all,M-nasal/Hi-s/Hf-drop/G-keep,40886,1,2051,0.050165,2051,0.050165,2198,0.053759
skd,all,M-nasal/Hi-s/Hf-drop/G-degem,40886,1,2038,0.049847,2038,0.049847,2177,0.053246
skd,all,M-nasal_m/Hi-pos/Hf-slot/G-keep,40886,1,2597,0.06352,2597,0.06352,3099,0.075796
skd,all,M-nasal_m/Hi-pos/Hf-slot/G-degem,40886,1,2585,0.063226,2585,0.063226,3079,0.075307
skd,all,M-nasal_m/Hi-pos/Hf-s/G-keep,40886,1,4615,0.112878,4615,0.112878,5490,0.134276
skd,all,M-nasal_m/Hi-pos/Hf-s/G-degem,40886,1,4601,0.112535,4601,0.112535,5466,0.133689
skd,all,M-nasal_m/Hi-pos/Hf-drop/G-keep,40886,1,2577,0.06303,2577,0.06303,3080,0.075331
skd,all,M-nasal_m/Hi-pos/Hf-drop/G-degem,40886,1,2565,0.062737,2565,0.062737,3060,0.074842
skd,all,M-nasal_m/Hi-sib/Hf-slot/G-keep,40886,1,2625,0.064204,2625,0.064204,3173,0.077606
skd,all,M-nasal_m/Hi-sib/Hf-slot/G-degem,40886,1,2613,0.063911,2613,0.063911,3153,0.077117
skd,all,M-nasal_m/Hi-sib/Hf-s/G-keep,40886,1,4635,0.113367,4635,0.113367,5559,0.135963
skd,all,M-nasal_m/Hi-sib/Hf-s/G-degem,40886,1,4621,0.113024,4621,0.113024,5535,0.135376
skd,all,M-nasal_m/Hi-sib/Hf-drop/G-keep,40886,1,2605,0.063715,2605,0.063715,3154,0.077141
skd,all,M-nasal_m/Hi-sib/Hf-drop/G-degem,40886,1,2593,0.063422,2593,0.063422,3134,0.076652
skd,all,M-nasal_m/Hi-s/Hf-slot/G-keep,40886,1,2638,0.064522,2638,0.064522,3218,0.078707
skd,all,M-nasal_m/Hi-s/Hf-slot/G-degem,40886,1,2626,0.064229,2626,0.064229,3198,0.078217
skd,all,M-nasal_m/Hi-s/Hf-s/G-keep,40886,1,4617,0.112927,4617,0.112927,5599,0.136942
skd,all,M-nasal_m/Hi-s/Hf-s/G-degem,40886,1,4603,0.112584,4603,0.112584,5575,0.136355
skd,all,M-nasal_m/Hi-s/Hf-drop/G-keep,40886,1,2618,0.064033,2618,0.064033,3199,0.078242
skd,all,M-nasal_m/Hi-s/Hf-drop/G-degem,40886,1,2606,0.06374,2606,0.06374,3179,0.077753
skd,all,M-m/Hi-pos/Hf-slot/G-keep,40886,1,2599,0.063569,2599,0.063569,3103,0.075894
skd,all,M-m/Hi-pos/Hf-slot/G-degem,40886,1,2587,0.063275,2587,0.063275,3083,0.075405
skd,all,M-m/Hi-pos/Hf-s/G-keep,40886,1,4617,0.112927,4617,0.112927,5493,0.134349
skd,all,M-m/Hi-pos/Hf-s/G-degem,40886,1,4603,0.112584,4603,0.112584,5469,0.133762
skd,all,M-m/Hi-pos/Hf-drop/G-keep,40886,1,2579,0.063079,2579,0.063079,3084,0.075429
skd,all,M-m/Hi-pos/Hf-drop/G-degem,40886,1,2567,0.062786,2567,0.062786,3064,0.07494
skd,all,M-m/Hi-sib/Hf-slot/G-keep,40886,1,2627,0.064253,2627,0.064253,3177,0.077704
skd,all,M-m/Hi-sib/Hf-slot/G-degem,40886,1,2615,0.06396,2615,0.06396,3157,0.077215
skd,all,M-m/Hi-sib/Hf-s/G-keep,40886,1,4637,0.113416,4637,0.113416,5562,0.136037
skd,all,M-m/Hi-sib/Hf-s/G-degem,40886,1,4623,0.113073,4623,0.113073,5538,0.13545
skd,all,M-m/Hi-sib/Hf-drop/G-keep,40886,1,2607,0.063764,2607,0.063764,3158,0.077239
skd,all,M-m/Hi-sib/Hf-drop/G-degem,40886,1,2595,0.063471,2595,0.063471,3138,0.07675
skd,all,M-m/Hi-s/Hf-slot/G-keep,40886,1,2640,0.064571,2640,0.064571,3222,0.078804
skd,all,M-m/Hi-s/Hf-slot/G-degem,40886,1,2628,0.064278,2628,0.064278,3202,0.078315
skd,all,M-m/Hi-s/Hf-s/G-keep,40886,1,4619,0.112975,4619,0.112975,5602,0.137015
skd,all,M-m/Hi-s/Hf-s/G-degem,40886,1,4605,0.112633,4605,0.112633,5578,0.136428
skd,all,M-m/Hi-s/Hf-drop/G-keep,40886,1,2620,0.064082,2620,0.064082,3203,0.07834
skd,all,M-m/Hi-s/Hf-drop/G-degem,40886,1,2608,0.063789,2608,0.063789,3183,0.077851
skd,all,ascii,40886,22,17128,0.418931,17107,0.418633,35315,0.863743
skd,all,roman,40886,865,15708,0.3842,14844,0.370905,22481,0.549846
skd,print,M-pos/Hi-pos/Hf-slot/G-keep,40538,1,481,0.011866,481,0.011866,524,0.012926
skd,print,M-pos/Hi-pos/Hf-slot/G-degem,40538,1,467,0.01152,467,0.01152,500,0.012334
skd,print,M-pos/Hi-pos/Hf-s/G-keep,40538,1,3757,0.092681,3757,0.092681,3803,0.093813
skd,print,M-pos/Hi-pos/Hf-s/G-degem,40538,1,3744,0.09236,3744,0.09236,3781,0.093271
skd,print,M-pos/Hi-pos/Hf-drop/G-keep,40538,1,1693,0.041764,1693,0.041764,1729,0.042651
skd,print,M-pos/Hi-pos/Hf-drop/G-degem,40538,1,1682,0.041493,1682,0.041493,1711,0.042207
skd,print,M-pos/Hi-sib/Hf-slot/G-keep,40538,1,509,0.012556,509,0.012556,600,0.014801
skd,print,M-pos/Hi-sib/Hf-slot/G-degem,40538,1,495,0.012211,495,0.012211,576,0.014209
skd,print,M-pos/Hi-sib/Hf-s/G-keep,40538,1,3777,0.093174,3777,0.093174,3873,0.09554
skd,print,M-pos/Hi-sib/Hf-s/G-degem,40538,1,3764,0.092853,3764,0.092853,3851,0.094997
skd,print,M-pos/Hi-sib/Hf-drop/G-keep,40538,1,1721,0.042455,1721,0.042455,1804,0.044501
skd,print,M-pos/Hi-sib/Hf-drop/G-degem,40538,1,1710,0.042184,1710,0.042184,1786,0.044057
skd,print,M-pos/Hi-s/Hf-slot/G-keep,40538,1,523,0.012902,523,0.012902,646,0.015936
skd,print,M-pos/Hi-s/Hf-slot/G-degem,40538,1,509,0.012556,509,0.012556,622,0.015344
skd,print,M-pos/Hi-s/Hf-s/G-keep,40538,1,3759,0.09273,3759,0.09273,3914,0.096551
skd,print,M-pos/Hi-s/Hf-s/G-degem,40538,1,3746,0.092409,3746,0.092409,3892,0.096009
skd,print,M-pos/Hi-s/Hf-drop/G-keep,40538,1,1735,0.0428,1735,0.0428,1850,0.045636
skd,print,M-pos/Hi-s/Hf-drop/G-degem,40538,1,1724,0.042529,1724,0.042529,1832,0.045192
skd,print,M-nasal/Hi-pos/Hf-slot/G-keep,40538,1,485,0.011964,485,0.011964,542,0.01337
skd,print,M-nasal/Hi-pos/Hf-slot/G-degem,40538,1,471,0.011619,471,0.011619,518,0.012778
skd,print,M-nasal/Hi-pos/Hf-s/G-keep,40538,1,3763,0.092829,3763,0.092829,3822,0.094282
skd,print,M-nasal/Hi-pos/Hf-s/G-degem,40538,1,3750,0.092508,3750,0.092508,3800,0.093739
skd,print,M-nasal/Hi-pos/Hf-drop/G-keep,40538,1,1699,0.041912,1699,0.041912,1747,0.043095
skd,print,M-nasal/Hi-pos/Hf-drop/G-degem,40538,1,1688,0.041641,1688,0.041641,1729,0.042651
skd,print,M-nasal/Hi-sib/Hf-slot/G-keep,40538,1,513,0.012655,513,0.012655,618,0.015245
skd,print,M-nasal/Hi-sib/Hf-slot/G-degem,40538,1,499,0.01231,499,0.01231,594,0.014653
skd,print,M-nasal/Hi-sib/Hf-s/G-keep,40538,1,3783,0.093322,3783,0.093322,3892,0.096009
skd,print,M-nasal/Hi-sib/Hf-s/G-degem,40538,1,3770,0.093001,3770,0.093001,3870,0.095466
skd,print,M-nasal/Hi-sib/Hf-drop/G-keep,40538,1,1727,0.042603,1727,0.042603,1822,0.044945
skd,print,M-nasal/Hi-sib/Hf-drop/G-degem,40538,1,1716,0.042332,1716,0.042332,1804,0.044501
skd,print,M-nasal/Hi-s/Hf-slot/G-keep,40538,1,527,0.013,527,0.013,664,0.01638
skd,print,M-nasal/Hi-s/Hf-slot/G-degem,40538,1,513,0.012655,513,0.012655,640,0.015788
skd,print,M-nasal/Hi-s/Hf-s/G-keep,40538,1,3765,0.092878,3765,0.092878,3933,0.09702
skd,print,M-nasal/Hi-s/Hf-s/G-degem,40538,1,3752,0.092557,3752,0.092557,3911,0.096477
skd,print,M-nasal/Hi-s/Hf-drop/G-keep,40538,1,1741,0.042948,1741,0.042948,1868,0.04608
skd,print,M-nasal/Hi-s/Hf-drop/G-degem,40538,1,1730,0.042677,1730,0.042677,1850,0.045636
skd,print,M-nasal_m/Hi-pos/Hf-slot/G-keep,40538,1,2292,0.056541,2292,0.056541,2769,0.068306
skd,print,M-nasal_m/Hi-pos/Hf-slot/G-degem,40538,1,2282,0.056294,2282,0.056294,2752,0.067887
skd,print,M-nasal_m/Hi-pos/Hf-s/G-keep,40538,1,4336,0.106964,4336,0.106964,5158,0.127239
skd,print,M-nasal_m/Hi-pos/Hf-s/G-degem,40538,1,4324,0.106668,4324,0.106668,5137,0.126721
skd,print,M-nasal_m/Hi-pos/Hf-drop/G-keep,40538,1,2272,0.056048,2272,0.056048,2750,0.067838
skd,print,M-nasal_m/Hi-pos/Hf-drop/G-degem,40538,1,2262,0.055801,2262,0.055801,2733,0.067418
skd,print,M-nasal_m/Hi-sib/Hf-slot/G-keep,40538,1,2320,0.057232,2320,0.057232,2843,0.070132
skd,print,M-nasal_m/Hi-sib/Hf-slot/G-degem,40538,1,2310,0.056985,2310,0.056985,2826,0.069712
skd,print,M-nasal_m/Hi-sib/Hf-s/G-keep,40538,1,4356,0.107457,4356,0.107457,5227,0.128941
skd,print,M-nasal_m/Hi-sib/Hf-s/G-degem,40538,1,4344,0.107161,4344,0.107161,5206,0.128423
skd,print,M-nasal_m/Hi-sib/Hf-drop/G-keep,40538,1,2300,0.056738,2300,0.056738,2824,0.069663
skd,print,M-nasal_m/Hi-sib/Hf-drop/G-degem,40538,1,2290,0.056492,2290,0.056492,2807,0.069244
skd,print,M-nasal_m/Hi-s/Hf-slot/G-keep,40538,1,2334,0.057577,2334,0.057577,2888,0.071242
skd,print,M-nasal_m/Hi-s/Hf-slot/G-degem,40538,1,2324,0.05733,2324,0.05733,2871,0.070822
skd,print,M-nasal_m/Hi-s/Hf-s/G-keep,40538,1,4338,0.107013,4338,0.107013,5267,0.129927
skd,print,M-nasal_m/Hi-s/Hf-s/G-degem,40538,1,4326,0.106717,4326,0.106717,5246,0.129409
skd,print,M-nasal_m/Hi-s/Hf-drop/G-keep,40538,1,2314,0.057084,2314,0.057084,2869,0.070773
skd,print,M-nasal_m/Hi-s/Hf-drop/G-degem,40538,1,2304,0.056837,2304,0.056837,2852,0.070354
skd,print,M-m/Hi-pos/Hf-slot/G-keep,40538,1,2294,0.05659,2294,0.05659,2773,0.068405
skd,print,M-m/Hi-pos/Hf-slot/G-degem,40538,1,2284,0.056344,2284,0.056344,2756,0.067986
skd,print,M-m/Hi-pos/Hf-s/G-keep,40538,1,4338,0.107013,4338,0.107013,5161,0.127313
skd,print,M-m/Hi-pos/Hf-s/G-degem,40538,1,4326,0.106717,4326,0.106717,5140,0.126795
skd,print,M-m/Hi-pos/Hf-drop/G-keep,40538,1,2274,0.056097,2274,0.056097,2754,0.067936
skd,print,M-m/Hi-pos/Hf-drop/G-degem,40538,1,2264,0.05585,2264,0.05585,2737,0.067517
skd,print,M-m/Hi-sib/Hf-slot/G-keep,40538,1,2322,0.057281,2322,0.057281,2847,0.07023
skd,print,M-m/Hi-sib/Hf-slot/G-degem,40538,1,2312,0.057034,2312,0.057034,2830,0.069811
skd,print,M-m/Hi-sib/Hf-s/G-keep,40538,1,4358,0.107507,4358,0.107507,5230,0.129015
skd,print,M-m/Hi-sib/Hf-s/G-degem,40538,1,4346,0.107211,4346,0.107211,5209,0.128497
skd,print,M-m/Hi-sib/Hf-drop/G-keep,40538,1,2302,0.056788,2302,0.056788,2828,0.069762
skd,print,M-m/Hi-sib/Hf-drop/G-degem,40538,1,2292,0.056541,2292,0.056541,2811,0.069342
skd,print,M-m/Hi-s/Hf-slot/G-keep,40538,1,2336,0.057626,2336,0.057626,2892,0.07134
skd,print,M-m/Hi-s/Hf-slot/G-degem,40538,1,2326,0.05738,2326,0.05738,2875,0.070921
skd,print,M-m/Hi-s/Hf-s/G-keep,40538,1,4340,0.107063,4340,0.107063,5270,0.130001
skd,print,M-m/Hi-s/Hf-s/G-degem,40538,1,4328,0.106767,4328,0.106767,5249,0.129483
skd,print,M-m/Hi-s/Hf-drop/G-keep,40538,1,2316,0.057133,2316,0.057133,2873,0.070872
skd,print,M-m/Hi-s/Hf-drop/G-degem,40538,1,2306,0.056886,2306,0.056886,2856,0.070452
skd,print,ascii,40538,20,16935,0.417766,16916,0.417493,35027,0.864053
skd,print,roman,40538,876,15514,0.382712,14639,0.369094,22069,0.544403
skd,main,M-pos/Hi-pos/Hf-slot/G-keep,40538,1,481,0.011866,481,0.011866,524,0.012926
skd,main,M-pos/Hi-pos/Hf-slot/G-degem,40538,1,467,0.01152,467,0.01152,500,0.012334
skd,main,M-pos/Hi-pos/Hf-s/G-keep,40538,1,3757,0.092681,3757,0.092681,3803,0.093813
skd,main,M-pos/Hi-pos/Hf-s/G-degem,40538,1,3744,0.09236,3744,0.09236,3781,0.093271
skd,main,M-pos/Hi-pos/Hf-drop/G-keep,40538,1,1693,0.041764,1693,0.041764,1729,0.042651
skd,main,M-pos/Hi-pos/Hf-drop/G-degem,40538,1,1682,0.041493,1682,0.041493,1711,0.042207
skd,main,M-pos/Hi-sib/Hf-slot/G-keep,40538,1,509,0.012556,509,0.012556,600,0.014801
skd,main,M-pos/Hi-sib/Hf-slot/G-degem,40538,1,495,0.012211,495,0.012211,576,0.014209
skd,main,M-pos/Hi-sib/Hf-s/G-keep,40538,1,3777,0.093174,3777,0.093174,3873,0.09554
skd,main,M-pos/Hi-sib/Hf-s/G-degem,40538,1,3764,0.092853,3764,0.092853,3851,0.094997
skd,main,M-pos/Hi-sib/Hf-drop/G-keep,40538,1,1721,0.042455,1721,0.042455,1804,0.044501
skd,main,M-pos/Hi-sib/Hf-drop/G-degem,40538,1,1710,0.042184,1710,0.042184,1786,0.044057
skd,main,M-pos/Hi-s/Hf-slot/G-keep,40538,1,523,0.012902,523,0.012902,646,0.015936
skd,main,M-pos/Hi-s/Hf-slot/G-degem,40538,1,509,0.012556,509,0.012556,622,0.015344
skd,main,M-pos/Hi-s/Hf-s/G-keep,40538,1,3759,0.09273,3759,0.09273,3914,0.096551
skd,main,M-pos/Hi-s/Hf-s/G-degem,40538,1,3746,0.092409,3746,0.092409,3892,0.096009
skd,main,M-pos/Hi-s/Hf-drop/G-keep,40538,1,1735,0.0428,1735,0.0428,1850,0.045636
skd,main,M-pos/Hi-s/Hf-drop/G-degem,40538,1,1724,0.042529,1724,0.042529,1832,0.045192
skd,main,M-nasal/Hi-pos/Hf-slot/G-keep,40538,1,485,0.011964,485,0.011964,542,0.01337
skd,main,M-nasal/Hi-pos/Hf-slot/G-degem,40538,1,471,0.011619,471,0.011619,518,0.012778
skd,main,M-nasal/Hi-pos/Hf-s/G-keep,40538,1,3763,0.092829,3763,0.092829,3822,0.094282
skd,main,M-nasal/Hi-pos/Hf-s/G-degem,40538,1,3750,0.092508,3750,0.092508,3800,0.093739
skd,main,M-nasal/Hi-pos/Hf-drop/G-keep,40538,1,1699,0.041912,1699,0.041912,1747,0.043095
skd,main,M-nasal/Hi-pos/Hf-drop/G-degem,40538,1,1688,0.041641,1688,0.041641,1729,0.042651
skd,main,M-nasal/Hi-sib/Hf-slot/G-keep,40538,1,513,0.012655,513,0.012655,618,0.015245
skd,main,M-nasal/Hi-sib/Hf-slot/G-degem,40538,1,499,0.01231,499,0.01231,594,0.014653
skd,main,M-nasal/Hi-sib/Hf-s/G-keep,40538,1,3783,0.093322,3783,0.093322,3892,0.096009
skd,main,M-nasal/Hi-sib/Hf-s/G-degem,40538,1,3770,0.093001,3770,0.093001,3870,0.095466
skd,main,M-nasal/Hi-sib/Hf-drop/G-keep,40538,1,1727,0.042603,1727,0.042603,1822,0.044945
skd,main,M-nasal/Hi-sib/Hf-drop/G-degem,40538,1,1716,0.042332,1716,0.042332,1804,0.044501
skd,main,M-nasal/Hi-s/Hf-slot/G-keep,40538,1,527,0.013,527,0.013,664,0.01638
skd,main,M-nasal/Hi-s/Hf-slot/G-degem,40538,1,513,0.012655,513,0.012655,640,0.015788
skd,main,M-nasal/Hi-s/Hf-s/G-keep,40538,1,3765,0.092878,3765,0.092878,3933,0.09702
skd,main,M-nasal/Hi-s/Hf-s/G-degem,40538,1,3752,0.092557,3752,0.092557,3911,0.096477
skd,main,M-nasal/Hi-s/Hf-drop/G-keep,40538,1,1741,0.042948,1741,0.042948,1868,0.04608
skd,main,M-nasal/Hi-s/Hf-drop/G-degem,40538,1,1730,0.042677,1730,0.042677,1850,0.045636
skd,main,M-nasal_m/Hi-pos/Hf-slot/G-keep,40538,1,2292,0.056541,2292,0.056541,2769,0.068306
skd,main,M-nasal_m/Hi-pos/Hf-slot/G-degem,40538,1,2282,0.056294,2282,0.056294,2752,0.067887
skd,main,M-nasal_m/Hi-pos/Hf-s/G-keep,40538,1,4336,0.106964,4336,0.106964,5158,0.127239
skd,main,M-nasal_m/Hi-pos/Hf-s/G-degem,40538,1,4324,0.106668,4324,0.106668,5137,0.126721
skd,main,M-nasal_m/Hi-pos/Hf-drop/G-keep,40538,1,2272,0.056048,2272,0.056048,2750,0.067838
