dict,L,k1,is_verbal,n_subentries,subentry_categories,n_caus,n_pass,n_desid,n_intens,n_den,n_periphr,n_comp,n_dash_segments,max_depth,total_chars_subentries
pw,87933,mUla,0,3,comp,0,0,0,0,0,0,3,24,1,2210
pw,87934,mUlaka,0,1,comp,0,0,0,0,0,0,1,8,1,563
pw,87957,mUlatva,0,1,comp,0,0,0,0,0,0,1,1,1,213
pw,88047,mUlya,0,1,comp,0,0,0,0,0,0,1,8,1,433
pw,88067,mUzika,0,1,comp,0,0,0,0,0,0,1,4,1,187
pw,88188,mfgaSAva,0,1,comp,0,0,0,0,0,0,1,0,1,29
pw,88277,mfja,0,1,comp,0,0,0,0,0,0,1,7,1,336
pw,88296,mfR,1,1,caus,1,0,0,0,0,0,0,6,1,249
pw,88298,mfRAlaka,0,1,comp,0,0,0,0,0,0,1,4,1,188
pw,88376,mfttika,0,1,comp,0,0,0,0,0,0,1,2,1,163
pw,88384,mftyuka,0,1,comp,0,0,0,0,0,0,1,0,1,39
pw,88568,meKala,0,1,comp,0,0,0,0,0,0,1,15,1,784
pw,88577,meKalin,0,1,comp,0,0,0,0,0,0,1,5,1,187
pw,88579,meGa,0,1,comp,0,0,0,0,0,0,1,11,1,483
pw,88759,medura,0,2,comp,0,0,0,0,0,0,2,8,1,259
pw,88760,medurita,0,1,comp,0,0,0,0,0,0,1,1,1,29
pw,88775,meDas,0,1,comp,0,0,0,0,0,0,1,2,1,55
pw,88911,mEtra,0,2,comp,0,0,0,0,0,0,2,30,1,889
pw,88941,mEtrika,0,1,comp,0,0,0,0,0,0,1,0,1,45
pw,88961,mETuna,0,1,comp,0,0,0,0,0,0,1,8,1,86
pw,88999,mokz,1,1,desid,0,0,1,0,0,0,0,0,1,84
pw,89000,mokza,0,2,comp,0,0,0,0,0,0,2,16,1,1141
pw,89001,mokzaka,0,1,comp,0,0,0,0,0,0,1,3,1,191
pw,89017,mokzay,1,1,desid,0,0,1,0,0,0,0,17,1,404
pw,89044,mocaka,0,1,comp,0,0,0,0,0,0,1,11,1,546
pw,89045,mocana,0,2,comp,0,0,0,0,0,0,2,9,1,428
pw,89070,modaka,0,1,comp,0,0,0,0,0,0,1,5,1,556
pw,89089,modin,0,1,comp,0,0,0,0,0,0,1,9,1,361
pw,89104,mozaRa,0,1,comp,0,0,0,0,0,0,1,5,1,190
pw,89108,moha,0,2,comp,0,0,0,0,0,0,2,6,1,941
pw,89122,mohamantra,0,1,comp,0,0,0,0,0,0,1,0,1,42
pw,89141,mOktika,0,1,comp,0,0,0,0,0,0,1,2,1,75
pw,89228,mOrvIka,0,1,comp,0,0,0,0,0,0,1,0,1,51
pw,89261,mnA,1,1,pass,0,1,0,0,0,0,0,6,1,362
pw,89262,myakz,1,1,pass,0,1,0,0,0,0,0,7,1,431
pw,89263,mrakz,1,2,caus,2,0,0,0,0,0,0,8,1,347
pw,89267,mrad,1,1,caus,1,0,0,0,0,0,0,5,1,318
pw,89278,mreq,1,1,caus,1,0,0,0,0,0,0,2,1,185
pw,89283,mlapay,1,1,caus,1,0,0,0,0,0,0,0,1,28
pw,89284,mlA,1,2,caus,2,0,0,0,0,0,0,41,1,1148
pw,89289,mlAnIya,1,1,pass,0,1,0,0,0,0,0,0,1,28
pw,89293,mliC,1,1,caus,1,0,0,0,0,0,0,5,1,75
pw,89295,mlit,1,1,caus,1,0,0,0,0,0,0,0,1,121
pw,89296,mluc,1,1,intens,0,0,0,1,0,0,0,14,1,1074
pw,89317,yakan,0,1,comp,0,0,0,0,0,0,1,0,1,41
pw,89385,yaj,1,3,"caus,desid",2,0,1,0,0,0,0,50,1,2916
pw,89445,yajYa,0,1,comp,0,0,0,0,0,0,1,11,1,564
pw,89668,yat,1,11,"caus,comp",10,0,0,0,0,0,1,86,1,5417
pw,89736,yatna,0,2,comp,0,0,0,0,0,0,2,5,1,835
pw,89742,yatya,1,1,pass,0,1,0,0,0,0,0,0,1,28
pw,89786,yaTAkAla,0,1,comp,0,0,0,0,0,0,1,3,1,27
pw,90152,yad,0,1,comp,0,0,0,0,0,0,1,26,1,1779
pw,90154,yadam,0,1,comp,0,0,0,0,0,0,1,0,1,54
pw,90198,yantfka,0,1,comp,0,0,0,0,0,0,1,0,1,45
pw,90199,yantra,0,1,comp,0,0,0,0,0,0,1,4,1,273
pw,90200,yantraka,0,1,comp,0,0,0,0,0,0,1,8,1,432
pw,90209,yantraRa,0,2,comp,0,0,0,0,0,0,2,5,1,323
pw,90222,yantray,0,2,comp,0,0,0,0,0,0,2,21,1,637
pw,90244,yaB,1,1,desid,0,0,1,0,0,0,0,2,1,152
pw,90246,yam,1,19,"caus,pass,intens,comp",9,1,0,2,0,0,7,252,1,17444
pw,90392,yamya,1,1,pass,0,1,0,0,0,0,0,0,1,28
pw,90488,yavAgU,0,1,comp,0,0,0,0,0,0,1,0,1,223
pw,90537,yaSaskara,0,1,comp,0,0,0,0,0,0,1,3,1,97
pw,90577,yaSovarmaka,0,1,comp,0,0,0,0,0,0,1,0,1,40
pw,90584,yazwi,0,2,comp,0,0,0,0,0,0,2,8,1,353
pw,90586,yazwika,0,1,comp,0,0,0,0,0,0,1,7,1,320
pw,90603,yas,1,4,"caus,pass,comp",2,1,0,0,0,0,1,23,1,1260
pw,90611,yA,1,28,"caus,pass,desid,intens,comp",10,10,3,1,0,0,4,307,1,21210
pw,90623,yAc,1,4,"caus,pass,desid,comp",1,1,1,0,0,0,1,27,1,2248
pw,90625,yAcana,0,4,comp,0,0,0,0,0,0,4,6,1,406
pw,90635,yAcYA,0,1,comp,0,0,0,0,0,0,1,3,1,173
pw,90642,yAja,0,1,comp,0,0,0,0,0,0,1,6,1,267
pw,90643,yAjaka,0,1,comp,0,0,0,0,0,0,1,3,1,254
pw,90644,yAjana,0,1,comp,0,0,0,0,0,0,1,0,1,29
pw,90651,yAjin,0,1,comp,0,0,0,0,0,0,1,0,1,82
pw,90695,yAtayAma,0,1,comp,0,0,0,0,0,0,1,4,1,106
pw,90696,yAtar,0,1,comp,0,0,0,0,0,0,1,4,1,169
pw,90727,yAtrA,0,1,comp,0,0,0,0,0,0,1,9,1,744
pw,90776,yAna,0,4,comp,0,0,0,0,0,0,4,8,1,458
pw,90801,yAma,0,1,comp,0,0,0,0,0,0,1,9,1,398
pw,90871,yAyazwi,1,1,intens,0,0,0,1,0,0,0,0,1,81
pw,90872,yAyin,0,1,comp,0,0,0,0,0,0,1,0,1,28
pw,90946,yAvan,0,1,comp,0,0,0,0,0,0,1,0,1,36
pw,90964,yAvya,1,1,pass,0,1,0,0,0,0,0,2,1,72
pw,90968,yAzwi,1,1,caus,1,0,0,0,0,0,0,0,1,79
pw,90983,yu,0,2,comp,0,0,0,0,0,0,2,2,1,420
pw,90984,yu,1,18,"caus,desid,intens,comp",2,0,3,3,0,0,10,75,1,4747
pw,90986,yu,1,5,"caus,intens,comp",2,0,0,1,0,0,2,27,1,1390
pw,91009,yukti,0,1,comp,0,0,0,0,0,0,1,15,1,1121
pw,91016,yuktimant,0,1,comp,0,0,0,0,0,0,1,5,1,262
pw,91023,yuga,0,1,comp,0,0,0,0,0,0,1,12,1,1076
pw,91041,yugala,0,1,comp,0,0,0,0,0,0,1,2,1,242
pw,91066,yugma,0,1,comp,0,0,0,0,0,0,1,9,1,373
pw,91067,yugmaka,0,1,comp,0,0,0,0,0,0,1,2,1,66
pw,91092,yuj,1,72,"caus,pass,desid,comp",21,24,4,0,0,0,23,401,1,32338
pw,91093,yuj,0,3,comp,0,0,0,0,0,0,3,13,1,608
pw,91109,yuti,0,2,comp,0,0,0,0,0,0,2,5,1,247
pw,91111,yudDa,0,1,comp,0,0,0,0,0,0,1,3,1,137
pw,91144,yuD,1,10,"caus,desid,intens",5,0,4,1,0,0,0,39,1,2298
pw,91164,yup,1,5,"caus,intens",4,0,0,1,0,0,0,8,1,584
pw,91184,yuvati,0,1,comp,0,0,0,0,0,0,1,5,1,320
pw,91236,yUTa,0,1,comp,0,0,0,0,0,0,1,2,1,102
pw,91237,yUTaka,0,1,comp,0,0,0,0,0,0,1,0,1,35
pw,91243,yUTapa,0,1,comp,0,0,0,0,0,0,1,2,1,126
pw,91257,yUTya,0,1,comp,0,0,0,0,0,0,1,4,1,114
pw,91263,yUpaka,0,1,comp,0,0,0,0,0,0,1,2,1,101
pw,91313,yoga,0,5,comp,0,0,0,0,0,0,5,47,1,4030
pw,91432,yogAnta,0,1,comp,0,0,0,0,0,0,1,0,1,241
pw,91445,yogitva,0,1,comp,0,0,0,0,0,0,1,2,1,84
pw,91446,yogin,0,1,comp,0,0,0,0,0,0,1,18,1,996
pw,91469,yogya,0,2,comp,0,0,0,0,0,0,2,19,1,932
pw,91470,yogyatA,0,1,comp,0,0,0,0,0,0,1,1,1,29
pw,91473,yojaka,0,1,comp,0,0,0,0,0,0,1,3,1,209
pw,91474,yojana,0,2,comp,0,0,0,0,0,0,2,18,1,757
pw,91475,yojanaka,0,1,comp,0,0,0,0,0,0,1,0,1,62
pw,91482,yojanika,0,1,comp,0,0,0,0,0,0,1,1,1,96
pw,91488,yojya,0,2,comp,0,0,0,0,0,0,2,9,1,470
pw,91498,yoDa,0,1,comp,0,0,0,0,0,0,1,4,1,241
pw,91512,yoni,0,1,comp,0,0,0,0,0,0,1,13,1,809
pw,91518,yonitva,0,1,comp,0,0,0,0,0,0,1,0,1,66
pw,91523,yonin,0,1,comp,0,0,0,0,0,0,1,2,1,129
pw,91592,yOna,0,1,comp,0,0,0,0,0,0,1,7,1,276
pw,91600,yOvana,0,1,comp,0,0,0,0,0,0,1,3,1,207
pw,91617,yOvarAjya,0,1,comp,0,0,0,0,0,0,1,0,1,89
pw,91620,ra,0,1,comp,0,0,0,0,0,0,1,9,1,408
pw,91623,raMh,1,2,"caus,intens",1,0,0,1,0,0,0,4,1,216
pw,91626,raMhasa,0,1,comp,0,0,0,0,0,0,1,0,1,39
pw,91633,rakta,0,2,comp,0,0,0,0,0,0,2,27,1,1353
pw,91857,rakz,1,3,"caus,desid,intens",1,0,1,1,0,0,0,33,1,2067
pw,91860,rakza,0,3,comp,0,0,0,0,0,0,3,6,1,440
pw,91866,rakzaRa,0,1,comp,0,0,0,0,0,0,1,8,1,116
pw,91910,rakzin,0,2,comp,0,0,0,0,0,0,2,2,1,187
pw,92039,raNgin,0,1,comp,0,0,0,0,0,0,1,7,1,193
pw,92045,raNG,1,1,caus,1,0,0,0,0,0,0,1,1,57
pw,92049,rac,1,9,"caus,comp",5,0,0,0,0,0,4,19,1,2027
pw,92052,racita,1,1,caus,1,0,0,0,0,0,0,2,1,76
pw,92058,raj,1,14,"caus,pass,intens,comp",8,1,0,1,0,0,4,75,1,4537
pw,92104,rajasa,0,1,comp,0,0,0,0,0,0,1,4,1,97
pw,92107,rajaska,0,1,comp,0,0,0,0,0,0,1,0,1,78
pw,92140,rajju,0,2,comp,0,0,0,0,0,0,2,5,1,447
pw,92141,rajjuka,0,1,comp,0,0,0,0,0,0,1,0,1,59
pw,92161,raYjana,0,1,comp,0,0,0,0,0,0,1,18,1,1043
pw,92167,raw,1,3,"caus,intens",1,0,0,2,0,0,0,9,1,385
pw,92177,raRa,0,1,comp,0,0,0,0,0,0,1,7,1,29
pw,92209,raRarasika,0,1,comp,0,0,0,0,0,0,1,0,1,58
pw,92247,raRqa,0,1,comp,0,0,0,0,0,0,1,7,1,272
pw,92278,rati,0,1,comp,0,0,0,0,0,0,1,12,1,783
pw,92327,ratna,0,1,comp,0,0,0,0,0,0,1,8,1,738
pw,92393,ratnapradIpa,0,1,comp,0,0,0,0,0,0,1,0,1,29
pw,92403,ratnamAlA,0,1,comp,0,0,0,0,0,0,1,3,1,228
pw,92453,ratnAkara,0,1,comp,0,0,0,0,0,0,1,7,1,449
pw,92482,raTa,0,1,comp,0,0,0,0,0,0,1,9,1,410
pw,92597,raTasvana,0,1,comp,0,0,0,0,0,0,1,0,1,60
pw,92652,raTya,0,1,comp,0,0,0,0,0,0,1,9,1,382
pw,92661,rada,0,1,comp,0,0,0,0,0,0,1,6,1,264
pw,92674,raD,1,5,"caus,intens",4,0,0,1,0,0,0,16,1,838
pw,92678,ran,1,5,"caus,pass,intens",3,1,0,1,0,0,0,11,1,573
pw,92693,ranDana,0,1,comp,0,0,0,0,0,0,1,4,1,210
pw,92699,ranDraka,0,1,comp,0,0,0,0,0,0,1,0,1,87
pw,92704,rap,1,1,intens,0,0,0,1,0,0,0,5,1,231
pw,92713,raB,1,12,"caus,pass,desid,intens",5,4,2,1,0,0,0,91,1,6595
pw,92716,raBasa,0,3,comp,0,0,0,0,0,0,3,13,1,980
pw,92727,ram,1,17,"caus,desid,intens,comp",7,0,1,1,0,0,8,99,1,7072
pw,92728,rama,0,1,comp,0,0,0,0,0,0,1,13,1,752
pw,92784,raya,0,1,comp,0,0,0,0,0,0,1,5,1,366
pw,92814,rava,0,1,comp,0,0,0,0,0,0,1,0,1,123
pw,92872,raSanA,0,1,comp,0,0,0,0,0,0,1,0,1,115
pw,92882,raSmika,0,1,comp,0,0,0,0,0,0,1,0,1,37
pw,92888,raSmin,0,1,comp,0,0,0,0,0,0,1,0,1,43
pw,92905,ras,1,1,intens,0,0,0,1,0,0,0,9,1,519
pw,92906,ras,1,1,desid,0,0,1,0,0,0,0,4,1,61
pw,92907,rasa,0,2,comp,0,0,0,0,0,0,2,46,1,2836
pw,92932,rasajYa,0,2,comp,0,0,0,0,0,0,2,2,1,179
pw,92933,rasajYatA,0,1,comp,0,0,0,0,0,0,1,0,1,29
pw,92976,rasaprabanDa,0,1,comp,0,0,0,0,0,0,1,0,1,109
pw,93036,rasAtala,0,1,comp,0,0,0,0,0,0,1,5,1,371
pw,93072,rasika,0,2,comp,0,0,0,0,0,0,2,20,1,649
pw,93095,rasollAsa,0,1,comp,0,0,0,0,0,0,1,2,1,195
pw,93104,rah,1,6,"caus,intens,comp",2,0,0,1,0,0,3,23,1,1084
pw,93105,raha,0,1,comp,0,0,0,0,0,0,1,0,1,67
pw,93158,rAkzasa,0,1,comp,0,0,0,0,0,0,1,16,1,743
pw,93172,rAga,0,2,comp,0,0,0,0,0,0,2,18,1,1070
pw,93215,rAgin,0,2,comp,0,0,0,0,0,0,2,11,1,479
pw,93243,rAj,1,5,caus,5,0,0,0,0,0,0,30,1,1883
pw,93244,rAj,0,1,comp,0,0,0,0,0,0,1,6,1,432
pw,93245,rAja,0,1,comp,0,0,0,0,0,0,1,0,1,41
pw,93247,rAjaka,0,1,comp,0,0,0,0,0,0,1,5,1,197
pw,93354,rAjan,0,1,comp,0,0,0,0,0,0,1,14,1,879
pw,93383,rAjapaTa,0,1,comp,0,0,0,0,0,0,1,0,1,59
pw,93586,rAjahaMsa,0,1,comp,0,0,0,0,0,0,1,5,1,246
pw,93668,rAjya,0,2,comp,0,0,0,0,0,0,2,3,1,126
pw,93727,rAtra,0,1,comp,0,0,0,0,0,0,1,2,1,181
pw,93729,rAtri,0,1,comp,0,0,0,0,0,0,1,10,1,465
pw,93730,rAtrika,0,1,comp,0,0,0,0,0,0,1,0,1,158
pw,93808,rAD,1,16,"caus,desid",12,0,4,0,0,0,0,62,1,3364
pw,93846,rApya,1,1,pass,0,1,0,0,0,0,0,0,1,28
pw,94049,rAyaspoza,0,1,comp,0,0,0,0,0,0,1,2,1,223
pw,94061,rAva,0,1,comp,0,0,0,0,0,0,1,0,1,103
pw,94074,rAvita,1,1,caus,1,0,0,0,0,0,0,2,1,63
pw,94075,rAvin,0,1,comp,0,0,0,0,0,0,1,1,1,29
pw,94079,rASi,0,1,comp,0,0,0,0,0,0,1,4,1,306
pw,94097,rAzwra,0,1,comp,0,0,0,0,0,0,1,4,1,147
pw,94098,rAzwraka,0,1,comp,0,0,0,0,0,0,1,4,1,212
pw,94127,rAs,1,1,intens,0,0,0,1,0,0,0,3,1,173
pw,94129,rAsa,0,1,comp,0,0,0,0,0,0,1,5,1,672
pw,94174,ri,1,1,caus,1,0,0,0,0,0,0,24,1,852
pw,94175,ri,0,1,comp,0,0,0,0,0,0,1,0,1,93
pw,94202,riNg,1,1,caus,1,0,0,0,0,0,0,1,1,50
pw,94207,ric,1,24,"caus,pass,comp",6,9,0,0,0,0,9,81,1,4921
pw,94229,ripsu,1,1,desid,0,0,1,0,0,0,0,0,1,29
pw,94252,riz,1,3,"caus,desid",2,0,1,0,0,0,0,8,1,449
pw,94258,rizayaDyE,1,1,caus,1,0,0,0,0,0,0,0,1,37
pw,94271,rih,1,1,intens,0,0,0,1,0,0,0,6,1,295
pw,94291,ru,1,12,"caus,pass,desid,intens,comp",3,3,2,3,0,0,1,34,1,1986
pw,94293,ru,1,1,intens,0,0,0,1,0,0,0,1,1,46
pw,94350,ruc,1,12,"caus,pass,desid,intens",9,1,1,1,0,0,0,77,1,5340
pw,94351,ruc,0,1,comp,0,0,0,0,0,0,1,6,1,220
pw,94355,ruci,0,2,comp,0,0,0,0,0,0,2,20,1,831
pw,94360,rucitA,0,1,comp,0,0,0,0,0,0,1,0,1,146
pw,94373,rucira,0,1,comp,0,0,0,0,0,0,1,17,1,621
pw,94394,ruj,1,2,"caus,desid",1,0,1,0,0,0,0,16,1,1208
pw,94395,ruj,0,1,comp,0,0,0,0,0,0,1,4,1,260
pw,94397,ruja,0,1,comp,0,0,0,0,0,0,1,7,1,161
pw,94411,ruRqa,0,1,comp,0,0,0,0,0,0,1,0,1,41
pw,94412,ruRqaka,0,1,comp,0,0,0,0,0,0,1,6,1,217
pw,94418,rud,1,3,"caus,desid,intens",1,0,1,1,0,0,0,29,1,1239
pw,94552,ruD,1,20,"caus,pass,desid,intens,comp",5,3,3,2,0,0,7,189,1,11990
pw,94556,ruDira,0,1,comp,0,0,0,0,0,0,1,7,1,158
pw,94571,rup,1,2,caus,2,0,0,0,0,0,0,6,1,211
pw,94576,rumaRvatka,0,1,comp,0,0,0,0,0,0,1,0,1,42
pw,94605,ruz,1,3,caus,3,0,0,0,0,0,0,14,1,564
pw,94611,ruzA,0,1,comp,0,0,0,0,0,0,1,0,1,32
pw,94617,ruh,1,34,"caus,pass,desid,comp",21,3,2,0,0,0,8,281,1,18751
pw,94618,ruh,0,1,comp,0,0,0,0,0,0,1,2,1,47
pw,94619,ruha,0,1,comp,0,0,0,0,0,0,1,4,1,192
pw,94644,rUpa,0,4,comp,0,0,0,0,0,0,4,34,1,2303
pw,94645,rUpaka,0,1,comp,0,0,0,0,0,0,1,14,1,310
pw,94663,rUpatA,0,1,comp,0,0,0,0,0,0,1,0,1,20
pw,94665,rUpaDara,0,1,comp,0,0,0,0,0,0,1,6,1,192
pw,94694,rUpavant,0,1,comp,0,0,0,0,0,0,1,8,1,388
pw,94714,rUpAyuDaBft,0,1,comp,0,0,0,0,0,0,1,0,1,80
pw,94721,rUpin,0,2,comp,0,0,0,0,0,0,2,9,1,341
pw,94726,rUpya,0,1,comp,0,0,0,0,0,0,1,14,1,365
pw,94736,rUz,1,4,"caus,comp",2,0,0,0,0,0,2,9,1,308
pw,94761,recita,1,1,caus,1,0,0,0,0,0,0,3,1,191
pw,94764,rej,1,2,caus,2,0,0,0,0,0,0,8,1,212
pw,94902,roga,0,1,comp,0,0,0,0,0,0,1,3,1,337
pw,94950,rocana,0,1,comp,0,0,0,0,0,0,1,42,1,114
pw,94970,rowikA,0,1,comp,0,0,0,0,0,0,1,1,1,62
pw,94980,rodas,0,1,comp,0,0,0,0,0,0,1,0,1,377
pw,94990,roDa,0,2,comp,0,0,0,0,0,0,2,12,1,616
pw,94999,roDin,0,1,comp,0,0,0,0,0,0,1,7,1,304
pw,95016,ropay,1,1,caus,1,0,0,0,0,0,0,0,1,39
pw,95023,roma,0,1,comp,0,0,0,0,0,0,1,0,1,90
pw,95026,romaka,0,1,comp,0,0,0,0,0,0,1,0,1,78
pw,95041,roman,0,1,comp,0,0,0,0,0,0,1,0,1,46
pw,95076,romAYca,0,1,comp,0,0,0,0,0,0,1,0,1,58
pw,95090,romodgama,0,1,comp,0,0,0,0,0,0,1,0,1,135
pw,95098,rorUya,1,1,intens,0,0,0,1,0,0,0,0,1,43
pw,95106,roza,0,2,comp,0,0,0,0,0,0,2,1,1,164
pw,95107,rozaRa,0,1,comp,0,0,0,0,0,0,1,6,1,214
pw,95118,roha,0,1,comp,0,0,0,0,0,0,1,9,1,405
pw,95122,rohaRa,0,1,comp,0,0,0,0,0,0,1,12,1,322
pw,95162,rohita,1,1,caus,1,0,0,0,0,0,0,1,1,313
pw,95181,rohin,0,2,comp,0,0,0,0,0,0,2,10,1,549
pw,95267,lakAra,0,1,comp,0,0,0,0,0,0,1,2,1,225
pw,95277,lakza,0,1,comp,0,0,0,0,0,0,1,8,1,41
pw,95279,lakzaRa,0,4,comp,0,0,0,0,0,0,4,27,1,1142
pw,95280,lakzaRaka,0,1,comp,0,0,0,0,0,0,1,0,1,73
pw,95282,lakzaRajYa,0,1,comp,0,0,0,0,0,0,1,2,1,57
pw,95289,lakzaRavant,0,1,comp,0,0,0,0,0,0,1,4,1,82
pw,95308,lakzay,1,13,"pass,desid,comp",0,9,1,0,0,0,3,62,1,5180
pw,95317,lakzI,0,1,comp,0,0,0,0,0,0,1,7,1,40
pw,95322,lakzmaRa,0,1,comp,0,0,0,0,0,0,1,20,1,1099
pw,95344,lakzmI,0,1,comp,0,0,0,0,0,0,1,14,1,1851
pw,95345,lakzmIka,0,1,comp,0,0,0,0,0,0,1,0,1,43
pw,95403,lakzya,0,1,comp,0,0,0,0,0,0,1,17,1,766
pw,95406,lakzyatva,0,1,comp,0,0,0,0,0,0,1,3,1,29
pw,95410,lakzyI,0,2,comp,0,0,0,0,0,0,2,4,1,117
pw,95413,lag,1,10,"caus,comp",5,0,0,0,0,0,5,44,1,2710
pw,95420,laguqa,0,1,comp,0,0,0,0,0,0,1,2,1,112
pw,95422,lagna,0,2,comp,0,0,0,0,0,0,2,7,1,766
pw,95602,laNG,1,15,"caus,desid,comp",13,0,1,0,0,0,1,56,1,3877
pw,95605,laNGana,0,2,comp,0,0,0,0,0,0,2,13,1,1003
pw,95614,lajj,1,3,"caus,comp",1,0,0,0,0,0,2,12,1,575
pw,95618,lajjA,0,1,comp,0,0,0,0,0,0,1,2,1,325
pw,95619,lajjAkara,0,1,comp,0,0,0,0,0,0,1,0,1,83
pw,95628,lajjita,0,1,comp,0,0,0,0,0,0,1,2,1,65
pw,95652,laq,1,1,caus,1,0,0,0,0,0,0,1,1,161
pw,95665,latA,0,1,comp,0,0,0,0,0,0,1,18,1,960
pw,95670,latAgfha,0,1,comp,0,0,0,0,0,0,1,0,1,100
pw,95717,lap,1,8,"caus,intens",6,0,0,2,0,0,0,58,1,2751
pw,95742,labDalABa,0,1,comp,0,0,0,0,0,0,1,2,1,70
pw,95744,labDavarRa,0,1,comp,0,0,0,0,0,0,1,1,1,29
pw,95749,labDi,0,1,comp,0,0,0,0,0,0,1,5,1,342
pw,95752,laB,1,24,"caus,pass,desid",7,10,7,0,0,0,0,115,1,8061
pw,95761,lampawa,0,1,comp,0,0,0,0,0,0,1,3,1,188
pw,95766,lamb,1,13,"caus,desid,comp",8,0,1,0,0,0,4,101,1,7805
pw,95768,lamba,0,1,comp,0,0,0,0,0,0,1,21,1,1406
pw,95798,laya,0,2,comp,0,0,0,0,0,0,2,18,1,1315
pw,95809,lal,1,7,caus,7,0,0,0,0,0,0,18,1,1253
pw,95819,lalAwa,0,1,comp,0,0,0,0,0,0,1,0,1,84
pw,95878,lava,0,1,comp,0,0,0,0,0,0,1,16,1,672
pw,95959,las,1,4,caus,4,0,0,0,0,0,0,51,1,3319
pw,96008,lAGava,0,2,comp,0,0,0,0,0,0,2,9,1,659
pw,96033,lANgUla,0,1,comp,0,0,0,0,0,0,1,5,1,214
pw,96042,lAYC,1,2,"caus,comp",1,0,0,0,0,0,1,2,1,239
pw,96043,lAYCana,0,1,comp,0,0,0,0,0,0,1,2,1,142
pw,96069,lApay,1,1,caus,1,0,0,0,0,0,0,0,1,67
pw,96071,lApin,0,1,comp,0,0,0,0,0,0,1,2,1,92
pw,96074,lApya,1,1,pass,0,1,0,0,0,0,0,0,1,42
pw,96082,lABa,0,2,comp,0,0,0,0,0,0,2,7,1,538
pw,96087,lABavant,0,1,comp,0,0,0,0,0,0,1,3,1,49
pw,96106,lAlay,1,1,caus,1,0,0,0,0,0,0,0,1,29
pw,96110,lAlasa,0,1,comp,0,0,0,0,0,0,1,7,1,521
pw,96134,lAva,0,1,comp,0,0,0,0,0,0,1,2,1,126
pw,96142,lAvaRya,0,1,comp,0,0,0,0,0,0,1,2,1,134
pw,96179,liK,1,8,"caus,desid",7,0,1,0,0,0,0,92,1,4983
pw,96195,liNga,0,1,comp,0,0,0,0,0,0,1,14,1,1368
pw,96196,liNgaka,0,1,comp,0,0,0,0,0,0,1,5,1,276
pw,96243,liNgin,0,2,comp,0,0,0,0,0,0,2,15,1,983
pw,96251,lip,1,16,"caus,pass,desid,comp",9,3,1,0,0,0,3,60,1,4751
pw,96266,lipsA,0,1,comp,0,0,0,0,0,0,1,2,1,29
pw,96268,lipsu,0,1,comp,0,0,0,0,0,0,1,1,1,28
pw,96269,lipsutA,0,1,comp,0,0,0,0,0,0,1,0,1,29
pw,96284,lih,1,7,"caus,intens",2,0,0,5,0,0,0,29,1,2150
pw,96287,lI,1,18,"caus,comp",7,0,0,0,0,0,11,96,1,7435
pw,96289,lI,1,1,intens,0,0,0,1,0,0,0,0,1,576
pw,96293,lInatA,0,1,comp,0,0,0,0,0,0,1,3,1,148
pw,96297,lIlA,0,1,comp,0,0,0,0,0,0,1,8,1,577
pw,96322,lIlAy,0,1,comp,0,0,0,0,0,0,1,2,1,106
pw,96350,luw,1,1,caus,1,0,0,0,0,0,0,1,1,60
pw,96351,luW,1,5,"caus,desid,intens",3,0,1,1,0,0,0,28,1,1392
pw,96357,luq,1,13,"caus,pass",12,1,0,0,0,0,0,29,1,1944
pw,96362,luRW,1,2,"caus,pass",1,1,0,0,0,0,0,10,1,586
pw,96376,lup,1,18,"caus,pass,intens,comp",6,9,0,2,0,0,1,65,1,4890
pw,96389,lubDatva,0,1,comp,0,0,0,0,0,0,1,0,1,43
pw,96390,luB,1,17,"caus,desid,intens,comp",14,0,1,1,0,0,1,39,1,2600
pw,96397,lul,1,3,"caus,comp",2,0,0,0,0,0,1,24,1,834
pw,96408,lU,1,7,"caus,desid,intens",2,0,3,2,0,0,0,22,1,1589
pw,96457,leKin,0,1,comp,0,0,0,0,0,0,1,2,1,136
pw,96480,lepana,0,3,comp,0,0,0,0,0,0,3,7,1,423
pw,96481,lepin,0,1,comp,0,0,0,0,0,0,1,6,1,161
pw,96495,lelihAna,1,1,intens,0,0,0,1,0,0,0,5,1,277
pw,96497,lelya,1,1,intens,0,0,0,1,0,0,0,0,1,43
pw,96499,leSa,0,3,comp,0,0,0,0,0,0,3,10,1,692
pw,96503,lezwavya,1,1,pass,0,1,0,0,0,0,0,0,1,28
pw,96525,lok,1,12,"caus,pass",11,1,0,0,0,0,0,59,1,3664
pw,96526,loka,0,2,comp,0,0,0,0,0,0,2,17,1,1782
pw,96549,lokatas,0,1,comp,0,0,0,0,0,0,1,3,1,182
pw,96707,lokottara,0,1,comp,0,0,0,0,0,0,1,2,1,122
pw,96718,loc,1,6,caus,6,0,0,0,0,0,0,14,1,1168
pw,96721,locana,0,1,comp,0,0,0,0,0,0,1,7,1,203
pw,96730,locanAYcala,0,1,comp,0,0,0,0,0,0,1,0,1,292
pw,96763,lopaka,0,1,comp,0,0,0,0,0,0,1,2,1,193
pw,96772,lopin,0,1,comp,0,0,0,0,0,0,1,2,1,195
pw,96776,loBa,0,1,comp,0,0,0,0,0,0,1,4,1,269
pw,96778,loBanIya,0,1,comp,0,0,0,0,0,0,1,1,1,57
