dict,view,rule,kind,sensitive_to_anusvara_visarga_policy,unit_index,prev_L,prev_pc,prev_k1,prev_iast,next_L,next_pc,next_k1,next_iast
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11446,14452,0685-1,GanIyati,ghanīyati,14453,0685-1,GanAGana,ghanāghana
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11454,14471,0686-1,GAsiH,ghāsiḥ,14472,0686-1,GAwaH,ghāṭaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11488,14515,0687-2,Gozavat,ghoṣavat,14516,0687-2,GozaRam,ghoṣaṇam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11490,14517,0687-2,Gozayitnu,ghoṣayitnu,14518,0687-2,GusfRam,ghusṛṇam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11496,14526,0687-2,Gf,ghṛ,14527,0687-2,GAraH,ghāraḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11501,14531,0688-1,GftelI,ghṛtelī,14532,0688-1,GfR,ghṛṇ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11509,14539,0688-2,Gfz,ghṛṣ,14540,0688-2,GarzaH,gharṣaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11540,14577,0690-2,cakram,cakram,14578,0691-2,cakraka,cakraka
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11543,14580,0691-2,cakriH,cakriḥ,14581,0691-2,cakrAkI,cakrākī
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11564,14618,0693-1,cawulola,caṭulola,14619,0693-1,cawacawA,caṭacaṭā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11570,14632,0693-2,caRqIkf,caṇḍīkṛ,14633,0693-2,caRqAtaH,caṇḍātaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11577,14640,0693-2,cAtana,cātana,14641,0693-2,catur,catur
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11586,14649,0695-1,catvAriMSat,catvāriṃśat,14650,0695-1,catura,catura
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11597,14685,0697-2,capalA,capalā,14686,0697-2,capalaka,capalaka
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11620,14743,0700-1,carcita,carcita,14744,0700-1,carcas,carcas
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11630,14753,0700-2,carmam,carmam,14754,0700-2,carmaRvatI,carmaṇvatī
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11632,14755,0700-2,carman,carman,14756,0700-2,carmaRya,carmaṇya
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11650,14777,0701-2,calukaH,calukaḥ,14778,0701-2,caliH,caliḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11663,14790,0702-1,cAkreya,cākreya,14791,0702-1,cAkrAyaRaH,cākrāyaṇaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11719,14846,0704-1,cApin,cāpin,14847,0704-1,cApalam,cāpalam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11758,14888,0705-2,ci,ci,14889,0706-1,cayaH,cayaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11766,14896,0706-1,ceya,ceya,14897,0706-2,cikita,cikita
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11790,14926,0707-1,ciYciqaH,ciñciḍaḥ,14927,0707-1,cicCilAH,cicchilāḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11796,14934,0707-2,cinmAtram,cinmātram,14935,0707-2,citta,citta
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11806,14944,0708-2,cetomat,cetomat,14945,0708-2,citra,citra
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11816,14954,0710-1,citrIkf,citrīkṛ,14955,0710-1,citrIkaraRam,citrīkaraṇam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11835,14980,0711-1,cirAyati,cirāyati,14981,0711-1,ciramBaRaH,cirambhaṇaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11855,15007,0712-1,cIram,cīram,15008,0712-1,cIrakaH,cīrakaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,1,11859,15011,0712-1,cIrin,cīrin,15012,0712-1,cIriH,cīriḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11892,15049,0713-1,codya,codya,15050,0713-1,cundI,cundī
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11895,15052,0713-1,copana,copana,15053,0713-1,cubukaH,cubukaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11910,15070,0713-2,coritakam,coritakam,15071,0713-2,curiH,curiḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11921,15091,0714-1,cUqika,cūḍika,15092,0714-1,cUqAmlam,cūḍāmlam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11934,15112,0715-1,cUlin,cūlin,15113,0715-1,cUlikA,cūlikā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11939,15119,0715-1,cozyam,coṣyam,15120,0715-1,cft,cṛt
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11953,15141,0715-2,cEttasika,caittasika,15142,0716-1,cEtta,caitta
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11960,15148,0716-1,cEtrI,caitrī,15149,0716-1,cEtraraTam,caitraratham
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11967,15155,0716-1,cocam,cocam,15156,0716-1,cocakaH,cocakaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11979,15167,0716-2,cOryam,cauryam,15168,0716-2,cOryakam,cauryakam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11981,15169,0716-2,cyu,cyu,15170,0716-2,cyavanaH,cyavanaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11987,15175,0717-1,cyutiH,cyutiḥ,15176,0717-2,cyut,cyut
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,11989,15177,0717-2,cyotam,cyotam,15178,0717-2,cyupaH,cyupaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12009,15201,0718-1,CannavIram,channavīram,15202,0718-1,CanacCan,chanacchan
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12021,15224,0719-1,Calikam,chalikam,15225,0719-1,Calanam,chalanam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12036,15239,0719-2,CAdam,chādam,15240,0719-2,CAdanam,chādanam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12043,15246,0719-2,CAyA,chāyā,15247,0720-1,CAyaka,chāyaka
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12050,15253,0720-1,Cid,chid,15254,0720-1,CittiH,chittiḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12071,15274,0721-1,Cedya,chedya,15275,0721-1,CucCuH,chucchuḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12081,15285,0721-2,Curitam,churitam,15286,0721-2,CuraRam,churaṇam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12096,15300,0721-2,Co,cho,15301,0722-1,CAta,chāta
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,1,12104,15308,0722-a1,jam,jam,15309,0722-a1,jaMs,jaṃs
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12147,15363,0724-2,jaqIBU,jaḍībhū,15364,0724-2,jaqIBAvaH,jaḍībhāvaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12162,15434,0728-2,jayantiH,jayantiḥ,15435,0728-2,jayadraTaH,jayadrathaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12171,15443,0729-1,jaratikA,jaratikā,15444,0729-1,jarataH,jarataḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12201,15473,0731-2,jaleSayaH,jaleśayaḥ,15474,0731-2,jalAza,jalāṣa
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12210,15487,0731-2,javina,javina,15488,0731-2,javanikA,javanikā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12229,15506,0732-2,jAgf,jāgṛ,15507,0732-2,jAgarA,jāgarā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12230,15507,0732-2,jAgarA,jāgarā,15508,0732-2,jAgara,jāgara
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12237,15514,0732-2,jAgfvi,jāgṛvi,15515,0732-2,jAgartiH,jāgartiḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12256,15533,0734-1,jAtya,jātya,15534,0734-1,jAtu,jātu
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12264,15541,0734-2,jAnam,jānam,15542,0734-2,jAnakI,jānakī
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12276,15553,0734-2,jApya,jāpya,15554,0734-2,jApanam,jāpanam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12288,15565,0735-1,jAmbavam,jāmbavam,15566,0735-1,jAmbavat,jāmbavat
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12304,15581,0735-2,jAlam,jālam,15582,0736-1,jAlakam,jālakam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12310,15587,0736-1,jAlinI,jālinī,15588,0736-1,jAlanDaraH,jālandharaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12319,15596,0736-2,jAham,jāham,15597,0736-2,jAhakaH,jāhakaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12323,15600,0736-2,ji,ji,15601,0736-2,jayaH,jayaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12333,15610,0737-2,jita,jita,15611,0737-2,jit,jit
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12340,15617,0737-2,jetf,jetṛ,15618,0737-2,jiH,jiḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12358,15635,0738-1,jivri,jivri,15636,0738-1,jim,jim
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12361,15638,0738-1,jillikaH,jillikaḥ,15639,0738-1,jinv,jinv
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12363,15640,0738-2,jiz,jiṣ,15641,0738-2,jivAjivaH,jivājivaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12393,15694,0741-1,jUrya,jūrya,15695,0741-1,jul,jul
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12397,15699,0741-2,juzya,juṣya,15700,0741-2,juzwa,juṣṭa
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12400,15702,0741-2,jozaRam,joṣaṇam,15703,0741-2,juzkaH,juṣkaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12412,15715,0742-1,jUtiH,jūtiḥ,15716,0742-1,jUkaH,jūkaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12421,15732,0742-2,jF,jṝ,15733,0742-2,jAraka,jāraka
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12434,15758,0743-2,joNgam,joṅgam,15759,0743-2,joNgawaH,joṅgaṭaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12441,15765,0743-2,jozya,joṣya,15766,0743-2,jozA,joṣā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12445,15769,0743-2,jYA,jñā,15770,0743-2,jYa,jña
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12453,15777,0744-1,jYAteyam,jñāteyam,15778,0744-1,jYAtf,jñātṛ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12455,15779,0744-1,jYAnam,jñānam,15780,0744-2,jYAnataH,jñānataḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12458,15782,0744-2,jYAnin,jñānin,15783,0744-2,jYAnitvam,jñānitvam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12467,15791,0745-1,jyA,jyā,15792,0745-1,jIta,jīta
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12470,15794,0745-1,jyeya,jyeya,15795,0745-1,jyA,jyā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12479,15803,0745-2,jyEzWyam,jyaiṣṭhyam,15804,0745-2,jyu,jyu
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,1,12483,15818,0746-2,jyOtsna,jyautsna,15819,0746-2,jyOH,jyauḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12512,15860,0748-1,JalaYJalA,jhalañjhalā,15861,0748-1,JalaYJalaH,jhalañjhalaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12517,15865,0748-1,Jallakam,jhallakam,15866,0748-1,JallakaRWaH,jhallakaṇṭhaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12543,15892,0748-2,JillI,jhillī,15893,0748-2,JillikaH,jhillikaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12552,15901,0748-2,JUziRI,jhūṣiṇī,15902,0748-2,JUz,jhūṣ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12581,15941,0749-a2,wepanam,ṭepanam,15942,0749-a2,wippaRI,ṭippaṇī
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12625,15994,0751-2,qI,ḍī,15995,0751-2,qayanam,ḍayanam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12647,16016,0752-2,QOlaH,ḍhaulaḥ,16017,0752-2,QOk,ḍhauk
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,1,12653,16024,0752-b1,takAravipulA,takāravipulā,16025,0752-b1,taMs,taṃs
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12678,16060,0754-1,tAqyamAna,tāḍyamāna,16061,0754-1,taqagaH,taḍagaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12696,16082,0754-2,tatpraKyanyAyaH,tatprakhyanyāyaḥ,16083,0755-1,tattvam,tattvam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12697,16083,0755-1,tattvam,tattvam,16084,0755-1,tattvataH,tattvataḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,1,12708,16094,0757-1,tadAnIm,tadānīm,16095,0757-1,tadAnIMtana,tadānīṃtana
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12713,16099,0757-1,tanmaya,tanmaya,16100,0757-1,tan,tan
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12714,16100,0757-1,tan,tan,16101,0757-2,tata,tata
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12733,16119,0758-2,tanUkf,tanūkṛ,16120,0758-2,tanUkaraRam,tanūkaraṇam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12735,16121,0758-2,tanvI,tanvī,16122,0758-2,tantiH,tantiḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12749,16145,0760-1,tanyutaH,tanyutaḥ,16146,0760-1,tanmaya,tanmaya
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12778,16174,0762-1,tApyam,tāpyam,16175,0762-1,tam,tam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12780,16180,0762-1,tAnta,tānta,16181,0762-1,tamas,tamas
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12792,16192,0762-2,tamomaya,tamomaya,16193,0762-2,tama,tama
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12821,16223,0764-1,taruSa,taruśa,16224,0764-1,taruwaH,taruṭaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12837,16251,0765-1,tArRiH,tārṇiḥ,16252,0765-1,tard,tard
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12868,16312,0766-2,tAqajaH,tāḍajaḥ,16313,0766-2,tAqakA,tāḍakā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12885,16329,0767-1,tAtparyam,tātparyam,16330,0767-2,tAtparyaka,tātparyaka
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12887,16331,0767-2,tAtparyataH,tātparyataḥ,16332,0767-2,tAttvika,tāttvika
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12909,16353,0768-1,tApIjam,tāpījam,16354,0768-1,tApI,tāpī
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12916,16360,0768-1,tAmisraH,tāmisraḥ,16361,0768-2,tAmiH,tāmiḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12926,16370,0769-1,tAmriman,tāmriman,16371,0769-1,tAmrayam,tāmrayam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12955,16403,0771-1,tAlI,tālī,16404,0771-1,tAlakam,tālakam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12985,16433,0772-1,tejanam,tejanam,16434,0772-1,tijilaH,tijilaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12987,16435,0772-1,titOH,titauḥ,16436,0772-1,titikzA,titikṣā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,12993,16441,0772-2,tittirIka,tittirīka,16442,0772-2,titilam,titilam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,1,13005,16453,0772-2,timita,timita,16454,0772-2,timiH,timiḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13018,16466,0773-1,tiraskf,tiraskṛ,16467,0773-1,tiraskara,tiraskara
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13025,16474,0773-2,tirohita,tirohita,16475,0773-2,tiroBU,tirobhū
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13026,16475,0773-2,tiroBU,tirobhū,16476,0773-2,tiroBAvaH,tirobhāvaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13027,16476,0773-2,tiroBAvaH,tirobhāvaḥ,16477,0773-2,tirasyati,tirasyati
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13030,16479,0773-2,tiryac,tiryac,16480,0774-1,tiryak,tiryak
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13032,16481,0774-1,tiryaktA,tiryaktā,16482,0774-1,tiraScI,tiraścī
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13044,16493,0775-1,tilvaH,tilvaḥ,16494,0775-1,tilitsaH,tilitsaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13082,16558,0778-1,todanam,todanam,16559,0778-1,tund,tund
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13092,16575,0778-1,tumbiH,tumbiḥ,16576,0778-1,tumbaruH,tumbaruḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13099,16582,0778-2,turI,turī,16583,0778-2,turakin,turakin
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13112,16595,0779-1,turya,turya,16596,0779-1,turuzkAH,turuṣkāḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13119,16608,0780-1,tolya,tolya,16609,0780-1,tulasAriRI,tulasāriṇī
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13134,16625,0780-2,tozin,toṣin,16626,0780-2,tuzaH,tuṣaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13169,16674,0782-1,tfRQa,tṛṇḍha,16675,0782-1,tfkz,tṛkṣ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13174,16683,0782-2,tfRIkf,tṛṇīkṛ,16684,0782-2,tfRatA,tṛṇatā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13182,16691,0783-1,tfd,tṛd,16692,0783-1,tfRRa,tṛṇṇa
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13184,16693,0783-1,tfp,tṛp,16694,0783-1,tarpaRa,tarpaṇa
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13193,16702,0783-1,tfpra,tṛpra,16703,0783-1,tfpataH,tṛpataḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13199,16708,0783-2,tfz,tṛṣ,16709,0783-2,tarzaH,tarṣaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13210,16719,0783-2,tfzya,tṛṣya,16720,0783-2,tfzwa,tṛṣṭa
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13213,16722,0783-2,tF,tṝ,16723,0784-1,tara,tara
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13257,16774,0786-1,tElam,tailam,16775,0786-1,tElakam,tailakam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13262,16779,0786-1,tElInam,tailīnam,16780,0786-1,tElaNgaH,tailaṅgaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13266,16783,0786-1,tokavat,tokavat,16784,0786-1,tokakaH,tokakaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13293,16811,0787-1,tyaj,tyaj,16812,0787-1,tyakta,tyakta
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13303,16821,0787-2,tyAjya,tyājya,16822,0787-2,tyad,tyad
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13320,16845,0788-2,trAsita,trāsita,16846,0788-2,trA,trā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13326,16852,0792-2,triMSatkam,triṃśatkam,16853,0792-2,triMSatiH,triṃśatiḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13333,16861,0793-1,trowiH,troṭiḥ,16862,0793-1,trup,trup
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13337,16865,0793-1,trE,trai,16866,0793-1,trARa,trāṇa
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13354,16882,0793-2,trErASikam,trairāśikam,16883,0793-2,trErASika,trairāśika
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13374,16903,0794-1,tvAzwra,tvāṣṭra,16904,0794-1,tvaMkAraH,tvaṃkāraḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13378,16908,0794-2,tvacam,tvacam,16909,0794-2,tvacanam,tvacanam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13384,16914,0794-2,tvAca,tvāca,16915,0794-2,tvaYc,tvañc
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13389,16919,0794-2,tvar,tvar,16920,0794-2,tUrRa,tūrṇa
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13400,16930,0795-1,tvAzwra,tvāṣṭra,16931,0795-2,tvAdfS,tvādṛś
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13411,16943,0795-a1,Toqanam,thoḍanam,16944,0795-a2,TutkAraH,thutkāraḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13433,16965,0796-2,dazwa,daṣṭa,16966,0796-2,daMs,daṃs
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13464,17031,0801-2,daB,dabh,17032,0801-2,dabDiH,dabdhiḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13470,17047,0802-2,dAntiH,dāntiḥ,17048,0802-2,damaH,damaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13490,17071,0803-2,daridrA,daridrā,17072,0803-2,daridra,daridra
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13519,17109,0805-1,daSan,daśan,17110,0805-2,daSaka,daśaka
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13527,17117,0806-1,daSin,daśin,17118,0806-1,daSana,daśana
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13541,17131,0806-2,dah,dah,17135,0806-2,dagDa,dagdha
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13549,17142,0807-1,dAhya,dāhya,17143,0807-1,dahara,dahara
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13552,17145,0807-1,dA,dā,17146,0807-2,datta,datta
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13556,17149,0808-1,datram,datram,17150,0808-1,dattrima,dattrima
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13567,17160,0808-2,dAnam,dānam,17161,0808-2,dAnakam,dānakam
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13577,17170,0809-1,deya,deya,17171,0809-1,dAkza,dākṣa
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13591,17184,0809-2,dAkzyam,dākṣyam,17185,0809-2,dAkzikanTA,dākṣikanthā
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13602,17195,0809-2,dARqikaH,dāṇḍikaḥ,17196,0809-2,dAka,dāka
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13609,17206,0810-1,dAmam,dāmam,17207,0810-1,dAman,dāman
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13623,17220,0810-2,dArikA,dārikā,17221,0810-2,dArava,dārava
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13628,17225,0811-1,dArI,dārī,17226,0811-1,dAradaH,dāradaḥ
ap,heads,M-nasal/Hi-pos/Hf-drop/G-keep,isolated,0,13648,17245,0811-2,dAlam,dālam,17246,0811-2,dAlanam,dālanam
