dict,L,k1,n_preverb_sub,preverbs
pwg,103843,saYj,25,ati|vyati|anu|aBi|ava|A|aDyA|aByA|upA|nirA|pratyA|vyA|samA|ud|upa|ni|pari|pra|anupra|saMpra|prati|vi|aDivi|aBivi|sam
pwg,103889,saMjYita,2,aBisaMjYita|AsaMjYita
pwg,104247,sad,43,anu|aBi|ava|pratyava|vyava|samava|A|atyA|aDyA|aByA|upA|nyA|pratyA|samA|ud|aByud|upod|prod|pratyud|vyud|samud|upa|aByupa|samupa|ni|aDini|aBini|upani|parini|vini|saMni|pari|pra|atipra|anupra|aBipra|upapra|saMpra|prati|vi|anuvi|pravi|sam
pwg,104496,san,4,aBi|A|pra|sam
pwg,104716,saMDay,4,ati|anu|aBi|prati
pwg,104890,sap,1,aBi
pwg,104930,sapary,1,vi
pwg,105185,saBAjay,1,aDi
pwg,106410,sar,53,acCA|ati|vyati|anu|atyanu|aByanu|vyanu|apa|vyapa|api|aBi|atyaBi|ava|aByava|samava|A|atyA|apA|pratyA|vyA|ud|anUd|prod|samud|upa|aByupa|pratyupa|samupa|ni|nis|aBinis|samaBinis|vinis|anuvinis|parA|upaparA|pari|pra|atipra|anupra|aBipra|upapra|vipra|saMpra|prati|viprati|vi|anuvi|pravi|sam|anusam|aBisam|upasam
pwg,106567,sarj,2,ud|aByud
pwg,106569,sarj,52,ati|aByati|samati|anu|aByanu|apa|vyapa|api|aBi|ava|atyava|anvava|aByava|upAva|nyava|pratyava|vyava|samava|A|aDyA|upA|samA|ud|anUd|aByud|paryud|vyud|samud|upa|nirupa|ni|pratini|saMni|nis|aBinis|pratinis|vinis|parA|pari|pra|prati|vi|anuvi|aBivi|udvi|prativi|saMvi|sam|anusam|upasam|parisam|pratisam
pwg,106590,sarp,45,ati|vyati|aDi|samaDi|anu|samanu|apa|pratyapa|vyapa|aBi|samaBi|ava|anvava|upAva|paryava|pratyava|vyava|A|udA|upodA|ud|upod|prod|vyud|samud|upa|samupa|vini|nis|aBinis|vinis|pari|pra|anupra|aBipra|pratipra|vipra|saMpra|prati|vi|anuvi|sam|anusam|upasam|visam
pwg,107420,sas,1,vi
pwg,107462,sah,14,aBi|ud|aByud|prod|samud|ni|nis|pari|pra|aBipra|saMpra|prati|vi|sam
pwg,107857,sA,22,aBi|ava|aDyava|anvava|udava|aByudava|upAva|nirava|paryava|prAva|pratyava|vyava|anuvyava|saMvyava|samava|ni|pariRi|praRi|pari|pra|vi|saM
pwg,108179,sAD,6,anu|upa|pari|pra|saMpra|sam
pwg,108327,sAntvay,3,aBi|upa|pari
pwg,109003,si,6,ati|A|ud|pra|si|pra
pwg,109138,sic,33,anvati|vyati|anu|apa|aBi|anvaBi|samaBi|ava|A|anvA|aByA|avA|aBiparyA|vyA|samA|aBisamA|ud|aByud|upod|prod|samud|upa|ni|saMni|nis|parA|pari|pra|saMpra|prati|vi|anuvi|sam
pwg,109440,siD,18,anu|apa|aBi|ava|A|vyA|ud|samud|upa|ni|nis|parA|pari|pra|prati|viprati|saMprati|vi
pwg,109441,siD,5,anu|aBi|pra|saMpra|sam
pwg,109668,sIv,10,anu|aBi|A|ud|ni|pari|pra|prati|vi|sam
pwg,109679,su,11,aDi|aBi|A|ud|ni|nis|pari|pra|vi|sam|aBisam
pwg,109680,su,14,anu|apa|aBi|A|ud|ni|nis|parA|pari|pra|aDipra|aBipra|pratipra|vi
pwg,109682,su,7,nis|pra|anupra|aBipra|saMpra|vi|sam
pwg,112094,sUcay,4,aBi|upa|pra|sam
pwg,112214,sUtray,1,A
pwg,112232,sUd,5,aBi|ni|vini|saMni|pra
pwg,112655,sev,18,ati|vyati|anu|aBi|A|pratyA|samA|upa|aByupa|samupa|ni|upani|parini|saMni|pari|prati|vi|sam
pwg,113425,skand,18,ati|aDi|anu|aBi|pratyaBi|ava|aByava|paryava|pratyava|samava|A|samA|ud|pari|pra|aBipra|vi|sam
pwg,113490,skaB,7,apa|aBi|A|upa|ni|prati|vi
pwg,113505,sku,4,ava|A|nis|prati
pwg,113507,skuB,1,vi
pwg,113514,sKal,6,apa|pari|pra|prati|vi|sam
pwg,113519,stan,6,aBi|nis|aBinis|vinis|pra|vi
pwg,113579,staB,21,anu|apa|aBi|ava|paryava|samava|ud|pratyud|upa|samupa|ni|parA|pari|pra|prati|vi|anuvi|sam|aBisam|parisam|pratisam
pwg,113615,star,24,anu|aBi|ava|samava|A|upA|prA|pratyA|samA|upa|ni|nis|pari|pra|anupra|aBipra|upapra|vi|ativi|anuvi|pravi|sam|aBisam|parisam
pwg,113665,stu,17,ati|anu|aBi|samaBi|A|upa|ni|nizwavan|pari|pra|aBipra|saMpra|prati|vi|sam|aBisam|parisam
pwg,113688,stuB,9,anu|aBi|vyava|A|pari|pra|prati|vi|sam
pwg,113754,styA,3,ni|pra|sam
pwg,113928,sTA,73,ati|vyati|aDi|samaDi|anu|samanu|antar|apa|api|aBi|samaBi|ava|anvava|aByava|paryava|pratyava|vyava|samava|A|anvA|apA|udA|upA|samupA|prA|pratyA|vyA|anuvyA|samA|ud|aDyud|anUd|aByud|samaByud|upod|paryud|prod|pratyud|vyud|samud|upa|anUpa|aByupa|paryupa|pratyupa|samupa|ni|parini|nis|parinis|pari|pra|atipra|anupra|aBipra|pratyaBipra|pratipra|vipra|saMpra|prati|anuprati|saMprati|vi|anuvi|aBivi|upavi|sam|anusam|aBisam|upasam|parisam|pratisam|visam
pwg,114231,snA,10,apa|aBi|ava|A|ud|ni|pra|prati|vi|sam
pwg,114291,snih,4,aBi|upa|pra|sam
pwg,114295,snu,2,pra|avapra
pwg,114339,spand,8,A|upa|ni|aBini|pari|pra|vi|sam
pwg,114345,spar,5,apa|ava|A|nis|vi
pwg,114351,sparD,6,aDi|pari|pra|prati|vi|sam
pwg,114357,sparS,16,aDi|anu|apa|aBi|A|ud|upa|paryupa|pratyupa|samupa|ni|pari|sam|anusam|aBisam|parisam
pwg,114391,sparh,1,sam
pwg,114392,spaS,3,prati|vi|sam
pwg,114408,spUrD,1,pra
pwg,114447,sPar,3,ni|pari|vi
pwg,114450,sPal,4,A|samud|vi|sam
pwg,114463,sPAy,2,A|sam
pwg,114485,sPuw,5,A|pari|pra|vi|sam
pwg,114506,sPur,11,anu|apa|vyapa|ava|ni|nis|pari|pra|prati|vi|sam
pwg,114512,sPul,1,vi
pwg,114521,sPUrj,3,aBi|ava|vi
pwg,114561,smar,13,anu|pratyanu|samanu|apa|upa|vini|pra|prati|vi|sam|anusam|aBisam|pratisam
pwg,114612,smi,11,aBi|ava|ud|aByud|ku|upa|pari|pra|vi|anuvi|sam
pwg,114658,syad,20,acCa|ati|anu|aBi|samaBi|ava|aByava|A|upA|ni|aBini|nis|pari|pra|paripra|vi|anuvi|aBivi|sam|anusam
pwg,114704,sraMs,10,ati|aBi|ava|vyava|A|pari|pra|vi|anuvi|sam
pwg,114765,sru,21,ati|samati|aDi|aBi|ava|anvava|vyava|A|upa|ni|nis|anuparA|pari|anupari|pra|aBipra|avapra|saMpra|vi|sam|aBisam
pwg,114872,svaj,8,aBi|ni|pari|aBipari|saMpari|vi|sam|aBisam
pwg,114908,svad,4,A|samA|prati|sam
pwg,114959,svan,10,aDi|anu|ava|A|ni|nis|pari|pra|prati|vi
pwg,114981,svap,11,anu|ava|dus|ni|nis|pra|aBipra|saMpra|prati|vi|sam
pwg,115159,svar,12,ati|anu|samanu|aBi|ava|upa|ni|nis|pari|pra|sam|aBisam
pwg,115160,svar,2,pratyA|prati
pwg,115773,svid,5,A|upa|pari|pra|sam
pwg,115986,had,1,upa
pwg,115989,han,57,ati|vyati|anu|antar|apa|vyapa|api|aBi|ava|aDyava|anvava|pratyava|A|apA|aByA|udA|upA|pratyA|vyA|prativyA|samA|ud|upod|samud|upa|samupa|ni|aBini|upani|pariRi|praRi|pratini|vini|saMni|nis|atinis|aDinis|parinis|vinis|parA|pari|aBipari|pra|aBipra|nipra|vipra|prati|saMprati|vi|anuvi|Avi|pravi|prativi|sam|aBisam|pratisam|visam
pwg,116085,har,89,ati|pratyati|vyati|aDi|anu|apa|vyapa|aBi|pratyaBi|samaBi|ava|anvava|aByava|upAva|aByupAva|pratyava|vyava|saMvyava|samava|A|aDyA|anvA|apA|vyapA|apyA|aByA|udA|aByudA|upodA|pratyudA|samudA|upA|aByupA|pratyupA|samupA|upanyA|paryA|pratiparyA|pratyA|vyA|anuvyA|apavyA|aBivyA|samaBivyA|anusamaBivyA|pravyA|samA|anusamA|aBisamA|upasamA|ud|aDyud|anUd|apod|aByud|samaByud|upod|prod|pratyud|vyud|samud|upa|pratyupa|samupa|ni|nis|vinis|parA|pratiparA|pari|anupari|aBipari|vipari|saMpari|pra|anupra|pratipra|saMpra|prati|vi|aBivi|parivi|saMpravi|saMvi|sam|anusam|upasam|samupasam|pratisam
pwg,116086,har,1,aBi
pwg,116381,hary,5,aBi|A|pra|prati|vi
pwg,116395,harz,17,anu|aBi|samaBi|ava|A|ud|prod|samud|ni|pari|saMpari|pra|saMpra|prati|sam|parisam|pratisam
pwg,116549,has,16,ati|vyati|apa|aBi|vyaBi|ava|vyava|samava|ud|upa|pari|pra|saMpra|prati|vi|saMvi
pwg,116718,hA,23,ati|anu|apa|aBi|ud|atyud|anUd|aByud|prod|pratyud|samud|upa|ni|nis|anunis|parA|pra|atipra|aBipra|vi|sam|parisam|pratisam
pwg,116719,hA,20,apa|vyapa|ava|vyava|samava|A|apA|samud|upa|ni|nis|pari|pra|vipra|saMpra|prati|vi|pravi|prativi|sam
pwg,116886,hi,10,apa|A|pari|pra|anupra|aBipra|upapra|pratipra|saMpra|sam
pwg,116888,hiMs,6,vyati|A|upa|ni|prati|vi
pwg,116934,hiRq,1,pari
pwg,117209,hIq,2,ava|vi
pwg,117242,hu,12,aDi|apa|aBi|ava|A|ud|aByud|upa|nis|pra|prati|sam
pwg,117248,huMkar,1,anu
pwg,117322,hUrC,2,anu|vi
pwg,117651,hez,2,aBi|prati
pwg,117794,hnu,9,apa|api|ni|atini|apani|aBini|vini|pari|vi
pwg,117814,hras,4,apa|nis|pra|prati
pwg,117841,hrAd,5,anu|ni|nis|pra|sam
pwg,117859,hrI,1,sam
pwg,117876,hru,4,aBi|vyA|pari|vi
pwg,117897,hlAd,3,A|pra|sam
pwg,117913,hvar,10,aBi|ava|A|upa|samupa|pari|pra|prati|vi|sam
pwg,117917,hval,4,pari|pra|vi|saMvi
pwg,117919,hvA,27,ati|anu|api|aBi|prABi|ava|A|anvA|aByA|upA|paryA|pratyA|vyA|samA|ud|upa|paryupa|pratyupa|samupa|ni|nis|pari|pra|pratipra|prati|vi|sam
pwg,118037,ac,5,anu|A|ud|samud|ni
pwg,118058,aYcay,1,samud
pwg,118158,an,1,aBipra
pwg,118521,ar,1,sam
pwg,118553,arTay,1,samaBi
pwg,118576,av,2,anu|sam
pwg,118640,aS,1,samupa
pwg,118657,as,4,vyatyanu|apa|pari|sam
pwg,118658,as,8,aBi|samaBi|udvyud|nis|pari|vipari|saMpari|upasam
pwg,118771,Ap,5,ava|pra|saMparipra|sam|parisam
pwg,118881,As,1,upa
pwg,118907,i,13,ati|aBi|ava|samava|A|ud|aByud|prod|samud|aByupa|apaparA|saMprati|vi
pwg,118931,iz,2,A|prati
pwg,118938,Ikz,2,parA|sam
pwg,118941,Ir,1,sam
pwg,118997,ud,1,ni
pwg,119176,Uh,2,prativi|sam
pwg,119177,Uh,3,anu|aBi|vyA
pwg,119329,kar,6,apa|aBi|pra|vipra|vi|sam
pwg,119331,kar,3,ud|pra|vi
pwg,119359,karz,2,upa|prati
pwg,119362,kal,2,upa|pra
pwg,119491,kuc,1,sam
pwg,119545,kuz,1,aBinis
pwg,119634,kram,4,aByati|nis|sam|upasam
pwg,119664,kzip,2,pra|vi
pwg,119669,kzud,1,vi
pwg,119689,KaRqay,1,A
pwg,119706,Kid,1,pari
pwg,119718,KyA,1,sam
pwg,119742,gam,8,A|upA|ud|upa|ni|vini|vinis|sam
pwg,119750,garj,1,pari
pwg,119778,gAh,2,aByava|prati
pwg,119832,graT,1,vi
pwg,119835,graB,6,samanu|upa|pari|prati|vi|apisam
pwg,119851,Gaww,1,sam
pwg,119912,car,5,A|ud|upa|sam|visam
pwg,119940,ci,2,vi|sam
pwg,119941,ci,1,vinis
pwg,119974,Cid,1,pra
pwg,120030,ji,1,sam
pwg,120055,jval,1,pra
pwg,120091,tan,1,vi
pwg,120103,tar,1,vi
pwg,120226,dar,1,vi
pwg,120242,dA,3,aByA|upA|vyA
pwg,120380,dru,2,samava|vipra
pwg,120410,Dam,2,ava|vi
pwg,120411,Dar,5,A|ni|pari|pra|saMpra
pwg,120417,Darz,1,upa
pwg,120421,DA,8,aByupa|vipari|vi|anuvi|prativi|sam|upasam|visam
pwg,120436,DI,2,anu|pra
pwg,120442,DU,1,vinis
pwg,120460,DvaMs,1,ud
pwg,120478,nam,4,apa|ava|pari|vipari
pwg,120485,nart,1,prati
pwg,120651,nI,3,pari|atipra|sam
pwg,120662,nu,1,prati
pwg,120663,nud,1,vi
pwg,120704,pat,1,vipari
pwg,120719,pad,9,samaBi|paryava|prod|samupa|vinis|prati|viprati|vi|upasam
pwg,120733,par,1,ni
pwg,120734,par,1,vyA
pwg,120943,puz,1,sam
pwg,120956,pUj,1,saMprati
pwg,121223,banD,3,anu|ud|ni
pwg,121233,barh,1,vi
pwg,121295,buD,2,pra|sam
pwg,121326,BaYj,1,vi
pwg,121336,Bar,2,ni|pra
pwg,121351,BA,1,pra
pwg,121374,BAz,2,aBi|vi
pwg,121383,Bid,2,pra|vi
pwg,121386,Buj,1,pra
pwg,121391,BU,5,paryA|pra|anupra|saMvi|sam
pwg,121445,maT,1,pari
pwg,121499,marj,2,pra|vi
pwg,121500,mard,1,saMvi
pwg,121503,marz,1,sam
pwg,121548,mA,1,sam
pwg,121592,mi,1,pra
pwg,121602,miz,1,ni
pwg,121616,muc,1,aBi
pwg,121624,muz,1,sam
pwg,121659,yaj,1,anupra
pwg,121662,yat,1,anvA
pwg,121686,yam,2,samud|sam
pwg,121695,yas,1,saMpra
pwg,121697,yA,3,samA|nis|vi
pwg,121711,yu,1,sam
pwg,121712,yu,1,vi
pwg,121718,yuj,6,aBi|A|vyA|paryupa|saMni|pra
pwg,121738,rakz,2,samaBi|A
pwg,121787,ruc,1,prati
pwg,121793,ruD,1,vi
pwg,121795,ruh,1,A
pwg,121829,lap,1,saMpra
pwg,121831,lamb,2,vi|pravi
pwg,121853,luW,1,nis
pwg,121905,vad,1,pra
pwg,121922,var,4,A|apA|prA|sam
pwg,121943,vart,4,ati|upani|aBinis|pra
pwg,121947,varD,2,ud|saMvi
pwg,121963,vaS,1,A
pwg,121967,vas,2,apa|vi
pwg,121969,vas,3,aDi|ni|vi
pwg,121979,vah,5,ati|ud|saMpra|vi|saMvi
pwg,121982,vA,2,upa|sam
pwg,122074,vid,1,ni
pwg,122075,vid,2,aDi|pra
pwg,122127,viS,4,aBini|nis|aBipra|sam
pwg,122155,vI,1,pra
pwg,122230,vyaD,4,apa|A|ud|sam
pwg,122257,SaMs,1,aBi
pwg,122282,Sam,1,anuni
pwg,122292,Sar,2,pravi|sam
pwg,122351,SI,1,ati
pwg,122428,zWiv,2,ni|nis
pwg,122468,saYj,3,ud|pra|sam
pwg,122482,sad,2,ud|samud
pwg,122557,sah,1,prati
pwg,122569,sA,1,vyava
pwg,122672,skand,1,A
pwg,122685,sTA,4,anu|aBi|samava|pratyud
pwg,122696,sparh,1,ni
pwg,122726,han,4,anu|antar|A|upod
pwg,122727,har,1,vyud
wil,2,a,1,a
wil,597,aYca,5,pra|prati|ut|ava|parA
wil,619,awa,1,pari
wil,645,aRa,1,pra
wil,1437,anu,1,anukarttuM
wil,3039,aya,1,prati
wil,3493,alam,1,alaYjIvikaH
wil,3594,ava,2,avagantuM|avamaH
wil,4195,aSa,1,pra
wil,4449,asa,10,anu|apa|ni|nir|pari|pra|vi|vi|sama|sama
wil,5485,Apa,6,vi|aBi|pari|saM|upa|saM
wil,6028,Asa,6,aDi|aBi|ut|upa|nir|pra
wil,6163,i,12,ut|aBi|ati|anu|aBi|apa|aBi|upa|nir|prati|vi|sama
wil,6403,iza,3,aBi|prati|anu
wil,6443,I,1,ut
wil,6444,Ikza,12,apa|aBi|ava|ut|upa|nir|pari|pra|vi|prati|sama|prati
wil,6466,Ira,3,ut|pra|sam
wil,6525,Iha,1,sam
wil,6615,ucCa,1,pra
wil,6665,uYJa,1,pra
wil,7667,ubja,1,ni
wil,7860,uha,1,vi
wil,7953,Uha,3,pra|vi|sam
wil,7987,fja,1,a
wil,8354,olaqa,1,laqi
wil,8582,kawa,1,pra
wil,8657,kaWa,1,ud
wil,8940,kapa,1,anu
wil,9267,karRa,1,AN
wil,9482,kala,4,AN|pari|vi|sama
wil,9706,kasa,1,vi
wil,10309,kASa,2,nir|pra
wil,10574,kuca,2,ut|vi
wil,10769,kupa,1,pra
wil,10905,kula,2,AN|vi
wil,11079,kuza,2,ava|nir
wil,11168,kUja,1,pari
wil,11243,kf,21,ati|aDi|anu|apa|AN|ut|ud|upa|upa|tiras|dur|nir|pari|para|pra|prati|prati|vi|vi|sama|su
wil,11458,kfza,6,apa|ava|AN|ut|sama|sama
wil,11553,kF,7,apa|ava|AN|prati|vi|sama|aBi
wil,11953,krama,14,ati|anu|aBi|apa|AN|ut|upa|nir|para|pra|pari|vi|vi|sam
wil,12034,krI,1,vi
wil,12035,krIqa,4,anu|ava|AN|pari
wil,12059,kruSa,4,anu|AN|upa|pra
wil,12266,kzara,2,saM|A
wil,12337,kzipa,10,aDi|ava|AN|ut|ni|pra|vi|vi|sama|sam
wil,12922,KyA,8,aBi|A|vi|su|ku|prati|sam|saM
wil,13244,gama,19,anu|AN|aDi|apa|ava|ut|upa|upa|dur|ni|nir|pari|pari|prati|vi|sam|sama|sama|su
wil,13369,gala,2,ava|vi
wil,13516,gAha,2,ava|vi
wil,13897,gF,2,nir|sam
wil,13910,gE,2,ud|vi
wil,14159,granTa,1,ud
wil,14185,graha,9,anu|ava|ut|upa|ni|pari|prati|vi|sam
wil,14332,Gawwa,2,pari|vi
wil,14467,Guza,1,AN
wil,14691,catur,1,priyacatur
wil,14807,cama,2,AN|vi
wil,14838,cara,12,ati|aBi|anu|AN|ut|upa|pari|pra|vi|sam|sama|vi
wil,14938,cala,1,pra
wil,15083,ci,4,apa|upa|nir|vi
wil,15866,japa,1,upa
wil,16280,ji,1,vi
wil,16386,jIva,3,AN|upa|saM
wil,16521,jYA,10,anu|apa|ava|upa|pari|pra|prati|prati|vi|sam
wil,16760,qaba,1,vi
wil,16787,qI,6,ava|ut|pari|pra|sam|sam
wil,16819,Rama,3,ava|pra|ut
wil,16825,Raha,1,saBa
wil,16835,RI,18,kroDamvinayate|gaRqaM vinayati|anu|apa|aBi|AN|ut|upa|dur|nir|pari|pra|vi|vi|vi|sam|sam|sama
wil,16838,Ru,1,AN
wil,16839,Ruda,4,apa|nir|vi|saM
wil,16845,taka,1,vi
wil,16853,takza,1,sam
wil,17020,tapa,3,ut|anu|pari
wil,17852,tF,8,ava|AN|ut|dur|nir|pra|vi|sam
wil,18296,tviza,1,ava
wil,18669,daSa,2,upa|sam
wil,18752,dA,4,AN|pra|vi|sama
wil,19039,diSa,12,apa|AN|ud|upa|nir|pra|prati|vi|vi|sam|sam|sama
wil,19385,duza,1,pra
wil,19544,dfSa,1,ut
wil,19989,dru,8,anu|aBi|AN|upa|pra|vi|sam|sam
wil,20521,DA,21,anu|api|aBi|aBi|ava|AN|upa|upa|ni|pari|pra|pra|prati|vi|vi|sama|sama|prati|sama|sama|upa
wil,20617,DAva,6,anu|aBi|AN|pari|vi|sam
wil,20641,DI,1,antar
wil,20688,DU,3,ava|nir|vi
wil,20761,Df,1,apa
wil,21009,nada,4,vi|AN|aBi|prati
wil,22921,pawa,2,ut|vi
wil,23013,pata,13,ati|aBi|AN|ut|ni|nir|pari|pra|vi|sam|sam|sam|sam
wil,23124,pada,14,aBi|anu|AN|ut|upa|upa|pra|pra|prati|vi|vi|vi|sam|sam
wil,23384,parA,1,parAkrama
wil,23458,pari,1,parikarttuM
wil,25199,puza,1,pari
wil,25304,pUja,1,sam
wil,27366,plu,2,ut|vi
wil,27599,banDa,4,AN|anu|ni|sama
wil,27932,buDa,2,prati|prati
wil,28162,Baja,2,vi|pra
wil,28182,BaRa,1,prati
wil,28378,BA,2,AN|pra
wil,28518,BAsa,1,pra
wil,28669,BU,11,aDi|anu|aBi|ut|parA|pra|prati|pari|vi|vi|saM
wil,28960,Brama,3,pari|vi|sam
wil,29221,matra,2,AN|ni
wil,29255,mada,1,ni
wil,29446,mana,4,anu|aBi|ava|sama
wil,30183,mAna,1,apa
wil,30523,muca,2,pra|vi
wil,30700,mUla,1,ud
wil,30801,mfja,1,apa
wil,30885,mfSa,2,parA|vi
wil,30886,mfza,2,AN|vi
wil,31110,mluca,1,aBi
wil,31195,yata,1,nir
wil,31283,yama,7,ni|ut|vi|sam|AN|sam|upa
wil,31364,yasa,2,AN|nir
wil,31368,yA,10,anu|aBi|AN|upa|nir|pra|prati|prati|sama|sama
wil,31496,yuja,11,anu|aBi|ut|upa|ni|pra|vi|vi|vi|sam|sam
wil,31723,rakza,1,pari
wil,31806,raYja,2,anu|apa
wil,31937,raBa,1,pari
wil,31939,rama,3,AN|upa|upa
wil,32048,raha,1,vi
wil,32082,rAja,1,nir
wil,32249,rADa,2,apa|AN
wil,32340,rica,2,ati|vi
wil,32414,ruda,1,upa
wil,32433,ruDa,5,aBi|ava|upa|prati|sam
wil,32455,ruha,5,aDi|aDi|ava|AN|pra
wil,32466,rUpa,1,ni
wil,32659,lakza,2,upa|sam
wil,32688,laGa,1,ut
wil,32778,lapa,8,anu|apa|AN|pra|prati|vi|vi|sama
wil,32781,laba,3,ava|AN|vi
wil,32792,laBa,2,upa|upa
wil,32862,lasa,2,ut|vi
wil,32947,liga,1,AN
wil,32985,lI,2,AN|pra
wil,33027,luBa,1,pra
wil,33119,loca,1,AN
wil,33347,vaca,1,pra
wil,33461,vada,12,anu|apa|aBi|upa|nir|pari|pra|prati|vi|vi|vi|sama
wil,33980,vasa,5,aDi|upa|ni|pra|sam
wil,34122,vA,1,nir
wil,35063,vida,5,ni|sam|ni|prati|pari
wil,35838,viSa,9,AN|upa|ni|ni|nir|pari|sama|sam|sam
wil,36288,vI,1,sam
wil,36408,vf,7,apa|AN|ni|pari|vi|sam|sam
wil,36458,vfja,1,apa
wil,36466,vfta,13,ati|anu|apa|AN|ni|ni|pari|pra|prati|vi|vi|vi|sama
wil,37346,vraja,1,pari
wil,37412,SaMsa,3,aBi|AN|pra
wil,37419,Saka,1,AN
wil,37684,Sabda,2,pra|prati
wil,37706,Sama,3,upa|ni|pra
wil,37937,Sasa,1,aBi
wil,38184,SAsa,1,AN
wil,38878,SF,1,vi
wil,39170,Sri,5,AN|apa|ut|vi|apa
wil,39229,Sru,2,prati|vi
wil,39366,Svasa,4,AN|ut|nir|vi
wil,39455,zaYja,3,ava|vi|AN
wil,39499,zada,9,AN|ava|AN|ut|upa|ni|pra|vi|sam
wil,39527,zaha,3,ut|pra|vi
wil,39538,zi,3,aDi|vi|vi
wil,39539,zica,1,aBi
wil,39542,ziDa,2,ni|pra
wil,39547,zu,2,aBi|pra
wil,39602,zWA,18,aDi|anu|ava|AN|ut|upa|ni|pari|pra|pra|prati|vi|vi|sam|sama|sama|sama|pra
wil,39616,zmi,1,vi
wil,42675,sf,7,anu|apa|aBi|upa|nir|pra|vi
wil,42682,sfja,2,ut|sam
wil,42693,sfpa,2,apa|upa
wil,42918,skanda,1,ava
wil,43018,stf,1,vi
wil,43320,spfSa,1,upa
wil,43456,smf,1,vi
wil,43471,syanda,1,anu
wil,43599,svana,1,vi
wil,43827,svf,1,sam
wil,43911,hana,8,aBi|AN|ni|pra|prati|vi|sam|Gan
wil,44370,hf,33,anu|apa|aBi|aBi|aBi|aBi|vi|ava|ut|ud|upa|upa|ni|nir|nir|pari|pra|prati|prati|prati|vi|vi|vi|sam|sam|sam|aBi|vi|sam|ut|sam|sam|vi
wil,44515,hnu,1,apa
wil,44578,hve,4,upa|ni|vi|AN
