ref_id,parvan,verse,headword_slp1,marker,confidence,edition_ref,evidence_tier,bori_locus,verdict,cascade_tier,retrieved_form_slp1,quote
PWG-L115989-MBH14.1814,14,1814,han,fälschlich,medium,,none,,unresolvable,none,,"{#tIvraSoka˚#} 3,10493. 12261. 14,1814. R. 2,44,16. 57,6. — c〉 {%angeschlagen%}: eine Trommel Spr. (II) 1316. KATHĀS. 20,226 (fälschlich {#˚hfta#}). — Vgl. {#samAGAta#}. — {#ud#} 1〉 {%hinauf —, h"
PWG-L95950-MBH14.1836,14,1836,vErAwa,zu lesen,high,Bomb,none,,unresolvable,none,,"rva#} mit der ed. Bomb. zu lesen). 7,2766. 14,1836 ({#vErAwi#} mit der ed. Bomb. zu lesen). 1846. fg. 15,591. BHĀG. P. 1,8,14. <di"
PWG-L84873-MBH14.1881,14,1881,ruc,zu lesen,high,Bomb,none,,unresolvable,none,,"""MBH."">4,13. 5,7415. 13,770. 14,1881 (wo mit der ed. Bomb. {#me#} st. {#mAM#} zu lesen ist). R. 1,9,33. 68,16. 2,21,2. <ls n=""R. 2,"""
PWG-L84873-MBH14.1881,14,1881,ruc,st.,medium,Bomb,none,,unresolvable,none,,"""MBH."">4,13. 5,7415. 13,770. 14,1881 (wo mit der ed. Bomb. {#me#} st. {#mAM#} zu lesen ist). R. 1,9,33. 68,16. 2,21"
PWG-L39775-MBH14.2118,14,2118,nirhrAda,fälschlich,medium,,none,,unresolvable,none,,"n=""MBH."">6,5574. {#raTa˚#} BHĀG. P. 3,17,8. {#DanuzaH#} MBH. 14,2118 (fälschlich {#nirhAda#}). {#ABaraRa˚#} HARIV. 13618. {#sEnyasya#} R. 3,30,27. {#har"
PWG-L118938-MBH14.2201,14,2201,Ikz,lies,high,,none,,unresolvable,none,,"ab>st. {#prezya#}. — {#sam#} 3〉 am Ende, das Beispiel MBH"
PWG-L118938-MBH14.2201,14,2201,Ikz,zu lesen,high,Bomb,none,,unresolvable,none,,"ab>st. {#prezya#}. — {#sam#} 3〉 am Ende, das Beispiel MBH. 14,2201 zu streichen, da hier mit der ed. Bomb. {#samOkzata#} zu lesen ist."
PWG-L118938-MBH14.2201,14,2201,Ikz,st.,medium,,none,,unresolvable,none,,"ab>st. {#prezya#}. — {#sam#} 3〉 am Ende, das Beispiel MBH. 14,2201 zu s"
PWG-L103267-MBH14.2202,14,2202,saMhlAda,fehlerhaft,high,,none,,unresolvable,none,,"ex>m. 1〉 fehlerhaft für {#saMhrAda#} 1〉 MBH. 14,2202. — 2〉 fehlerhaft für {#s"
PWG-L103267-MBH14.2202,14,2202,saMhlAda,fehlerhaft,high,,none,,unresolvable,none,,"ex>m. 1〉 fehlerhaft für {#saMhrAda#} 1〉 MBH. 14,2202. — 2〉 fehlerhaft für {#saMhrAda#} 2〉 MBH. 1,2526. 2642. — Die <l"
PWG-L106569-MBH14.2208,14,2208,sarj,zu lesen,high,Bomb,none,,unresolvable,none,,"n#} u. s. w. MBH. 5,7045. 7,8853. 14,2208 (wohl {#arjune#} zu lesen; {#arjunaH#} ed. Bomb.). BHAṬṬ. 14,45. {#kAlotsfzwAM prajvalitAmivolkAm"
PWG-L28871-MBH14.2310,14,2310,tar,lies,high,,none,,unresolvable,none,,"ftpitrA#} (lies: {#saMtA˚#} und vgl. {#pra#} caus.) MBH. 14,2310. —"
PWG-L50820-MBH14.2357,14,2357,prAya,fehlerhaft,high,,none,,unresolvable,none,,"s n=""R. 4,"">56,24. {#ASizye#} fehlerhaft st. {#Asizye#} MBH. 14,2357. R. 2,21,27. 4,53,15</l"
PWG-L50820-MBH14.2357,14,2357,prAya,st.,medium,,none,,unresolvable,none,,"s n=""R. 4,"">56,24. {#ASizye#} fehlerhaft st. {#Asizye#} MBH. 14,2357. R. 2,21,27. 4,53,15. <ls"
PWG-L25941-MBH14.2405,14,2405,cEtravAhanI,fälschlich,medium,,none,,unresolvable,none,,"/lex> patron. der Citrāṅgadā MBH. 14,2358. 2405. fälschlich {#˚vAhinI#} 1,7827."
PWG-L85553-MBH14.2476,14,2476,rOdra,fehlerhaft,high,,none,,unresolvable,none,,"v n=""1"">— 11〉 m. pl. N. pr. ein"
PWG-L49253-MBH14.2639,14,2639,pranftya,fehlerhaft,high,,none,,unresolvable,none,,"{#pranftya#}¦ MBH. 3,6088. 14,2639 ({%umtanzt%}) und MĀRK. P. Einl. 2. (n. {%Tanz%}) fehlerhaft für {#pranftta#} (s. u. {#nart#} mit {#pra#})."
PWG-L84408-MBH14.2668,14,2668,rAtrI,fehlerhaft,high,Bomb,none,,unresolvable,none,,"2,66,7. 323,18. — 4〉 {#rAtrIH#} MBH. 14,2668 fehlerhaft für {#pAtrIH#}, wie die ed. Bomb. liest. — Vgl. {#anDa˚, kAl"
PWG-L32576-MBH14.2672,14,2672,dAya,lies,high,,none,,unresolvable,none,,"M. NĪTIS. 12,36. {#prIti˚#} {%Liebesgabe%} MBH. 13,333. 14,2672. R. 1,29,4. 3,3,21. 4,1. 5,14. {#dAya#} {%Hochzeitsgeschenk%} AK. 2,8,1,18 (lies: {#sa dAyo#}). H. 520, Sch. H. an. MED.; vgl.</ab"
PWG-L94757-MBH14.2713,14,2713,vftta,zu lesen,high,,none,,unresolvable,none,,","">48 (wo wohl eben so zu lesen ist). {#Sukla˚#} adj. MBH. 14,2713. {#nyAya˚#} adj. M."
PWG-L90375-MBH14.2747,14,2747,vArdDaka,zu lesen,high,,none,,unresolvable,none,,"#tadBAva#} st. {#sadBAva#} zu lesen nach STENZLER). MBH. 14,2747. Spr. 4928. 4997</ls"
PWG-L90375-MBH14.2747,14,2747,vArdDaka,st.,medium,,none,,unresolvable,none,,"#tadBAva#} st. {#sadBAva#} zu lesen nach STENZLER). MBH. 14,2747. Spr. 4928</"
PWG-L95778-MBH14.2852,14,2852,vEdyasika,fehlerhaft,high,,none,,unresolvable,none,,"{#vEdyasika#}¦ MBH. 14,2852 fehlerhaft für {#vEGasika#}."
PWG-L44166-MBH15.81,15,81,pARqa,fehlerhaft,high,,none,,unresolvable,none,,"rarAjO#} MBH. 2,119 fehlerhaft für {#pARqyo˚, pARqaputrezu#} 15,81 fehlerhaft für {#pARqu˚#}."
PWG-L92652-MBH15.93,15,93,vimuKa,fehlerhaft,high,Bomb,none,,unresolvable,none,,"uni R. 7,1,3; v. l. {#vimuca#}. — {#'vimuKaM#} MBH. 15,93 fehlerhaft für {#'BimuKaM#}, wie die ed. Bomb. liest."
PWG-L54474-MBH15.201,15,201,BAjya,fehlerhaft,high,Bomb,none,,unresolvable,none,,", Dividend%} COLEBR. Alg. 8. SIDDHĀNTAŚIR. 13,24. — MBH. 15,201 fehlerhaft für {#Bojya#}, wie die ed. Bomb. hat."
PWG-L39600-MBH15.439,15,439,niryARa,fälschlich,medium,,none,,unresolvable,none,,"den Unterschrr. der Sarga. MBH. 1,333 und 15,439 fälschlich mit {#na#} statt {#Ra#}. — 2〉 {%das Fortgehen%} so v. a. {%Vergehen,"
PWG-L39600-MBH15.439,15,439,niryARa,statt,medium,,none,,unresolvable,none,,"den Unterschrr. der Sarga. MBH. 1,333 und 15,439 fälschlich mit {#na#} statt {#Ra#}. — 2〉 {%das Fortgehen%} so v. a. {%Vergehen, Verschwinden%}: {"
PWG-L95179-MBH15.630,15,630,veRI,fehlerhaft,high,Bomb,none,,unresolvable,none,,"ab> — 2〉 {%Schafmutter%} H. 1277. — 3〉 MBH. 15,630 fehlerhaft für {#veRu#}, wie die ed. Bomb. liest."
PWG-L47500-MBH15.677,15,677,pOrARa,lies,high,,none,,unresolvable,none,,"5,"">7087. 12,13525. 13,7370. 15,677. HARIV. 1052. 5437 (lies {#pOrARIM#}). 5799. 7922 (lies {#pOrARaM#}). fg."
PWG-L47500-MBH15.677,15,677,pOrARa,lies,high,,none,,unresolvable,none,,"5,"">7087. 12,13525. 13,7370. 15,677. HARIV. 1052. 5437 (lies {#pOrARIM#}). 5799. 7922 (lies {#pOrARaM#}). fg. R. GORR. 2,18,23. 61,9. <ls n=""R"
PWG-L105517-MBH15.784,15,784,samAgama,zu lesen,high,Bomb,none,,unresolvable,none,,"""M."">11,82. fg. MBH. 3,1840. 2130. 15,784 (mit der ed. Bomb. {#imaM#} st. {#idaM#} zu lesen). R. 1,4,10. R. GORR. 1,50,20. 5,32,2. RĀJA-T"
PWG-L105517-MBH15.784,15,784,samAgama,st.,medium,Bomb,none,,unresolvable,none,,"""M."">11,82. fg. MBH. 3,1840. 2130. 15,784 (mit der ed. Bomb. {#imaM#} st. {#idaM#} zu lesen). R. 1,4,10. R. GORR. 1,50,20."
PWG-L114391-MBH15.826,15,826,sparh,zu lesen,high,Bomb,none,,unresolvable,none,,"mit acc. der Person Spr. (II) 6947. ohne Ergänzung MBH. 15,826 ({#divAniSam#} st. {#divAkaram#} mit der ed. Bomb. zu lesen). BHĀG. P. 10,62,17. — 2〉 {%Neid empfinden, Jmd beneiden%}; mit d"
PWG-L114391-MBH15.826,15,826,sparh,st.,medium,Bomb,none,,unresolvable,none,,"mit acc. der Person Spr. (II) 6947. ohne Ergänzung MBH. 15,826 ({#divAniSam#} st. {#divAkaram#} mit der ed. Bomb. zu lesen). BHĀG. P. 10,62,17. <div"
PWG-L103225-MBH15.840,15,840,saMharza,st.,medium,Bomb,none,,unresolvable,none,,"."">2,314,9. {%wollüstige Erregung%} 1,285,20. MBH. 15,840 ({#saMGarza#} ed. Bomb.). — b〉 {%freudige Erregung, Freude%} H. an. 3,743. MED. ṣ. 46 (wo wohl {#hfzwi#} st. {#Gfzwi#} zu lesen ist; {#pramoda"
PWG-L103677-MBH15.840,15,840,saMGarza,st.,medium,Bomb,none,,unresolvable,none,,">. BHĀG. P. 11,13,7. — 2〉 {%wollüstige Erregung%} MBH. 15,840 nach der Lesart der ed. Bomb. st. {#saMharza#} der ed. Calc. — 3〉 {%Wettstreit, Wetteifer, Eifersu"
PWG-L106569-MBH15.934,15,934,sarj,fehlerhaft,high,,none,,unresolvable,none,,SI yaH saMyogaM parisarja
PWG-L43196-MBH16.73,16,73,parizad,fälschlich,medium,,none,,unresolvable,none,,"daSAvarA vA parizadyaM DarmaM parikalpayet#} M. 12,110. fgg. MBH. 16,73 (mit {#sa#} fälschlich geschrieben). R. GORR. 2,13,16. {#amAtya˚#} MĀLAV. 69,21. {#mantri˚#} <"
PWG-L62349-MBH16.195,16,195,mOlya,fehlerhaft,high,,none,,unresolvable,none,,"(II) 2,21. {#bahu˚#} ({#˚mUlya#} ed. Bom"
PWG-L54581-MBH18.210,18,210,BArata,zu lesen,high,Bomb,none,,unresolvable,none,,"3. Spr. 340. {#itihAsa#} MBH. 1,19. {#AKyAna#} 18,210 (wo mit der ed. Bomb. {#idaM#} st. {#imaM#} zu lesen ist). BHĀG. P. 1,4,25. subst. n. TRIK. 3,3,175. fg."
PWG-L54581-MBH18.210,18,210,BArata,st.,medium,Bomb,none,,unresolvable,none,,"3. Spr. 340. {#itihAsa#} MBH. 1,19. {#AKyAna#} 18,210 (wo mit der ed. Bomb. {#idaM#} st. {#imaM#} zu lesen ist). BHĀG. P. 1,4,25. subst. n."
PWG-L86664-MBH2.9,2,9,lokanATa,fälschlich,medium,,none,,unresolvable,none,,"/is> oder Kṛṣṇa H. ś. 71 (fälschlich {#lokanABa#}). MBH. 2,9. 16,137. BHĀG. P. 2,7,15 ({#a"
PWG-L98968-MBH2.34,2,34,SArNga,fälschlich,medium,,none,,unresolvable,none,,". Oxf. H. 183,b,1. <ls n=""Verz. d."
PWG-L116782-MBH2.97,2,97,hAriRa,fehlerhaft,high,,none,,unresolvable,none,,"s>HEM. YOGAŚ. 2,43 darnach zu verbessern). YĀJÑ. 1,257. MBH. 2,97. MĀRK. P. 32,3. {#basti#} CARAKA 10,3. — HEM. YOGAŚ. 4,32 fehlerhaft für {#hariRa#}."
PWG-L47277-MBH2.112,2,112,pENga,zu lesen,high,,none,,unresolvable,none,,"295. — 2〉 m. N. pr. eines Lehrers MBH. 2,112; viell. ist {#pENgya#} zu lesen."
PWG-L22561-MBH2.155,2,155,guRa,falsch,medium,,none,,unresolvable,none,,"Schol. falsch gedeutet) 4,54,2 vgl. MBH. 2,155 und oben u"
PWG-L61125-MBH2.198,2,198,muzwi,fälschlich,medium,,none,,unresolvable,none,,"i samare ripUn ..#} {%nicht das Geringste, keine Handvoll dalassend%} MBH. 2,198. — 3〉 {%Handvoll%} als {%ein best. Maass%} = {#pala#} MED. (fälschlich {#Pala#} gedr.). ŚĀRṄG. SAṂH. 1,1,18. Verz. d. O"
PWG-L89527-MBH2.319,2,319,vAjarzi,fehlerhaft,high,Bomb,none,,unresolvable,none,,"{#vAjarzi#}¦ MBH. 2,319 fehlerhaft für {#rAjarzi#}, wie die ed. Bomb. liest."
PWG-L40016-MBH2.326,2,326,nizada,fehlerhaft,high,,none,,unresolvable,none,,"da#}¦ m. 1〉 N. pr. eines alten Königs MBH. 2,326. Wohl fehlerhaft für {#nizaDa#}. — 2〉 {%eine best. Note%}, = {#nizAda#} SVĀMIN</ls"
PWG-L99205-MBH2.343,2,343,SiMSapA,fehlerhaft,high,,none,,unresolvable,none,,". 289 (59). Aus metrischen Rücksichten {#SiMSapa#} m. MBH. 2,343. PAÑCAR. 1,6,17. {#SiSapA#} R. 5,39,23. fehlerhaft {#SiMSipA#} VET. in LA. (III) 4,1. 2. <ls n=""V"
PWG-L62343-MBH2.368,2,368,mOlin,fehlerhaft,high,,none,,unresolvable,none,,"— b〉 {%mit einem Diadem geschmückt%} MBH. 1,7647. 2,368. Śiva ŚIV. {#saMmoha˚#} MAITRYUP. 6,28. — 2〉 m. MĀRK. P. 112,9 fehlerhaft für {#mOnin#} {%ein%} Muni, {%der das Gelübde des Schweigens beobachte"
PWG-L95218-MBH2.371,2,371,veRvA,fehlerhaft,high,,none,,unresolvable,none,,"f. N. pr. eines Flusses (fehlerhaft für {#veRA#}) MBH. 2,371. HARIV. 5229. 5290 (die ne"
PWG-L87077-MBH2.374,2,374,lOhitya,st.,medium,,none,,unresolvable,none,,. eines
PWG-L104762-MBH2.375,2,375,saMDya,fehlerhaft,high,,none,,unresolvable,none,,"=""2"">— g〉 N. pr. eines Flusses H. an. MED. MBH. 2,375. — h〉 {%Grenze%} H. an. — i〉 = {#saMDAna#} H. an. — k〉 {%Versprechen, Gelöbniss%} (fehlerhaft für {#saMDA#}) H. an. UJJVAL. — l〉 = {#cintA#} (von "
PWG-L95024-MBH2.415,2,415,vfzaBa,zu lesen,high,,none,,unresolvable,none,,"116. <ls n=""M. 1"
PWG-L107776-MBH2.427,2,427,sahasrika,fehlerhaft,high,,none,,unresolvable,none,,}) am Ende eines <a
PWG-L102946-MBH2.459,2,459,saMvftti,fehlerhaft,high,,none,,unresolvable,none,,") f. 1〉 etwa {%Erfüllung%}, personif. MBH. 2,459. — 2〉 wohl fehlerhaft für {#sadvftti#} R. GORR. 2,109,31. KATHĀS. 56,415. — 3〉 feh"
PWG-L102946-MBH2.459,2,459,saMvftti,fehlerhaft,high,,none,,unresolvable,none,,") f. 1〉 etwa {%Erfüllung%}, personif. MBH. 2,459. — 2〉 wohl fehlerhaft für {#sadvftti#} R. GORR. 2,109,31. KATHĀS. 56,415. — 3〉 fehlerhaft für {#saMvfti#} in {#yoni˚#}."
PWG-L84174-MBH2.479,2,479,rAjaloka,fälschlich,medium,,none,,unresolvable,none,,"{#rAjaloka#}¦ m. {%eine Gesellschaft von Fürsten%} MBH. 2,479. KATHĀS. 14,59. 18,26. 42,195 (hier fälschlich {#rAjya˚#}). MĀRK. P. 109,11."
PWG-L114351-MBH2.485,2,485,sparD,zu lesen,high,,none,,unresolvable,none,,"> mit dem Elephanten) Z. d. d. m. G. 27,10. {#saha Sak"
PWG-L15249-MBH2.577,2,577,karUza,zu lesen,high,,none,,unresolvable,none,,"/ls>. 351. MBH. 13,5666 (?). Für {#karUza#} MBH. 2,577 ist wohl {#kArUza#} zu lesen, da {%der Fürst dieses Volkes%}, Dantavakra, gemeint ist. Dieselbe Person (V"
PWG-L111944-MBH2.590,2,590,susTala,zu lesen,high,,none,,unresolvable,none,,"{#susTala#}¦ m. pl. N. pr. eines Volkes MBH. 2,590. vielleicht ist auch im gaṇa {#BargAdi#} zu P. 4,1,178 {#susTala#} st. {#susTAla#} zu lesen."
PWG-L111944-MBH2.590,2,590,susTala,st.,medium,,none,,unresolvable,none,,"{#susTala#}¦ m. pl. N. pr. eines Volkes MBH. 2,590. vielleicht ist auch im gaṇa {#BargAdi#} zu P. 4,1,178 {#susTala#} st. {#susTAla#} zu lesen."
PWG-L50797-MBH2.595,2,595,prApti,fehlerhaft,high,,none,,unresolvable,none,,". 1,2597. neben Asti eine Tochter Jarāsaṃdhaʼs 2,595. HARIV. 4955. {#prAptI#} VP. 563. — {#prApti#} PAÑCAT. III, 260 wohl fehlerhaft für {#prAnta#}; vgl. Spruch 4130"
PWG-L63183-MBH2.619,2,619,aDi,st.,medium,,none,,unresolvable,none,,ojanAdaDi#} so v. a. {%ein%}
PWG-L102764-MBH2.680,2,680,saMyuga,zu lesen,high,,none,,unresolvable,none,,"#anayasyAnupAyasya saMyuge#} (= {#saMyoge#} 679) MBH. 2,680. Verz. d. Oxf. H. 54,b,19 (wohl {#saMyugaM#} zu lesen). — 2〉 {%Kampf, Schlacht%} NAIGH. 2,17. AK. 2,8,2,73. H."
PWG-L114480-MBH2.810,2,810,sPIta,st.,medium,,none,,unresolvable,none,,">PAÑCAR. 1,3,60. {#paribarha#} DAŚAK. 61,2. {#utsavAH#}"
PWG-L65220-MBH2.831,2,831,arvAYc,lies,high,,none,,unresolvable,none,,"niSITAtparatastvayA sArDaM vadizyataH#} {%vor oder nach Mitternacht%} MBH. 2,831. *Z. 8 lies 2,31 st. 1,31."
PWG-L65220-MBH2.831,2,831,arvAYc,st.,medium,,none,,unresolvable,none,,"niSITAtparatastvayA sArDaM vadizyataH#} {%vor oder nach Mitternacht%} MBH. 2,831. *Z. 8 lies 2,31 st. 1,31."
PWG-L95612-MBH2.854,2,854,vEkfta,zu lesen,high,,none,,unresolvable,none,,"feindseliges Benehmen%}: {#BavataH#} (so ist wohl zu lesen) {#prati#} MBH. 2,854. fg. HARIV. 4274. {#SAnta˚#} adj."
PWG-L95148-MBH2.895,2,895,vegAtiga,fehlerhaft,high,Bomb,none,,unresolvable,none,,"{#vegAtiga#}¦ adj. MBH. 2,895 fehlerhaft für {#velAtiga#}, wie die ed. Bomb. liest."
PWG-L107848-MBH2.1029,2,1029,sahma,fehlerhaft,high,Bomb,none,,unresolvable,none,,"{#sahma#}¦ MBH. 2,1029 fehlerhaft für {#suhma#}, wie die ed. Bomb. liest."
PWG-L100646-MBH2.1106,2,1106,SUrasena,zu lesen,high,Bomb,none,,unresolvable,none,,"b> eines Volkes, das um Mathurā wohnte, MBH. 2,590. 1106 ({#SUrasenAn#} mit der ed. Bomb. zu lesen). 4,11. 144. 5,2138. <ls n=""MBH."
PWG-L95219-MBH2.1117,2,1117,veRvAtawa,fehlerhaft,high,,none,,unresolvable,none,,"{#veRvAtawa#}¦ MBH. 2,1117 fehlerhaft für {#veRAtawa#}."
PWG-L65498-MBH2.1208,2,1208,avarza,lies,high,,none,,unresolvable,none,,"{#avarza#}¦ lies n. st. m. und füge MBH. 2,1208 hinzu."
PWG-L65498-MBH2.1208,2,1208,avarza,st.,medium,,none,,unresolvable,none,,"{#avarza#}¦ lies n. st. m. und füge MBH. 2,1208 hinzu."
PWG-L65669-MBH2.1214,2,1214,avyaya,fälschlich,medium,,none,,unresolvable,none,,"1. — {#avyaya#} häufig fälschlich für {#apyaya#}, z. B. MBH. 2,1214. 12,9211. <ls n=""MB"
PWG-L64294-MBH2.1391,2,1391,apyaya,st.,medium,,none,,unresolvable,none,,"#} {%Entstehen und Vergehen%} so v. a. {%Ursprung und Ende%} MBH. 2,1391. WEBER, RĀMAT. UP. 338. Bisweilen st. dessen fälschlich {#avyaya#}, z. B. MBH. 2,1214. 12,9"
PWG-L64294-MBH2.1391,2,1391,apyaya,fälschlich,medium,,none,,unresolvable,none,,"#} {%Entstehen und Vergehen%} so v. a. {%Ursprung und Ende%} MBH. 2,1391. WEBER, RĀMAT. UP. 338. Bisweilen st. dessen fälschlich {#avyaya#}, z. B. MBH. 2,1214. 12,9211."
PWG-L14857-MBH2.1641,2,1641,kapAlin,st.,medium,,none,,unresolvable,none,,"m_ŚKDR. ŚIV. {#kapAlim#} st. {#kapAlinam#} MBH. 2,1641 (vgl. {#pinAkim#} 1642</"
PWG-L89483-MBH2.1657,2,1657,vAcyatA,zu lesen,high,,none,,unresolvable,none,,"cyatAM gam, i, yA, prAp#} {%in Tadel verfallen, sich Tadel zuziehen%} MBH. 2,1657. KĀM. NĪTIS. 10,23 (wohl {#nEti#} st. {#nEva#} zu lesen). 11,44. Spr. 2095. fg. 3125. BHĀ"
PWG-L89483-MBH2.1657,2,1657,vAcyatA,st.,medium,,none,,unresolvable,none,,"cyatAM gam, i, yA, prAp#} {%in Tadel verfallen, sich Tadel zuziehen%} MBH. 2,1657. KĀM. NĪTIS. 10,23 (wohl {#nEti#} st. {#nEva#} zu lesen). 11,44. Spr. 2095. fg. <ls n=""S"
PWG-L28360-MBH2.1774,2,1774,takzan,zu lesen,high,,none,,unresolvable,none,,"#} st. {#takzRorvA˚#} zu lesen ist). 10,107. MBH. 2,1774. fgg. 5,256. fgg. <l"
PWG-L28360-MBH2.1774,2,1774,takzan,st.,medium,,none,,unresolvable,none,,"#} st. {#takzRorvA˚#} zu lesen ist). 10,107. MBH. 2,1774. fgg. <ls"
PWG-L25411-MBH2.1804,2,1804,citraka,st.,medium,,none,,unresolvable,none,,"āga H. 1311, Sch. — δ〉 eines Volkes MBH. 2,1804. — 2〉 n. a〉 {%Sectenzeichen auf der Stirn%} AK. 2,6,3,24. TRIK. (wo wohl {#tilake#} st. {#citrake#} zu lesen ist). H. 653, Sch. MED. HARIV. 7"
PWG-L80108-MBH2.1830,2,1830,BarukacCa,st.,medium,Bomb,none,,unresolvable,none,,">N. pr. einer Gegend VARĀH. BṚH. S. 69,11. {#˚nivAsin#} MBH. 2,1830 nach der Lesart der ed. Bomb. st. {#marukacCa#} der ed. Calc. {#maru˚#} ist auch die v. l. an allen"
PWG-L14146-MBH2.1837,2,1837,OzRIka,fehlerhaft,high,,none,,unresolvable,none,,"{#OzRIka#}¦ MBH. 2,1837 viell. fehlerhaft für {#OzRIza#} = {#uzRIzin#}."
PWG-L68692-MBH2.1847,2,1847,UrRa,st.,medium,Bomb,none,,unresolvable,none,,"{#UrRa#}¦ 1〉 MBH. 2,1847 hat die ed. Bomb. richtig {#OrRaM#} st. {#UrRaM#}. {#UrRApiRqa#} Ind. St. 4,266. {#UrRA#} von {%den Fäden der Spinn"
PWG-L114837-MBH2.1915,2,1915,svakza,st.,medium,Bomb,none,,unresolvable,none,,"#} R. 6,86,4. m. {%ein Wagen mit schönen Achsen%} MBH. 2,1915 ({#tvakzAn#} st. {#svakzAn#} ed. Bomb. = {#SakawAn#} NĪLAK.)."
PWG-L99812-MBH2.1964,2,1964,Siz,fehlerhaft,high,,none,,unresolvable,none,,"taH — Sizyante sma kadA ca na#} MBH. 3,2069. fg. — {#Sizye#} MBH. 2,1964 in beiden Ausgg. offenbar fehlerhaft für {#Sezye#} (von 2. {#SI#}); vgl. 5,63. {#na Sizy"
PWG-L54187-MBH2.2061,2,2061,Barita,st.,medium,Bomb,none,,unresolvable,none,,e ed. Bomb. {#BARqinyaH
PWG-L99162-MBH2.2128,2,2128,SAstar,fälschlich,medium,,none,,unresolvable,none,,00. MED. t. 62. 1〉 {%Z
PWG-L32377-MBH2.2394,2,2394,dah,zu lesen,high,,none,,unresolvable,none,,"n Flammen gerathen, bren"
PWG-L87647-MBH2.2396,2,2396,vad,zu lesen,high,,none,,unresolvable,none,,M#} (acc.</
PWG-L81162-MBH2.2399,2,2399,yaTA,st.,medium,,none,,unresolvable,none,,"en und festen Behauptungen {%so gewiss — so wahr%} N. 11,36 (MBH. 2,2399 {#yadi#} st. {#yaTA#}). MBH. 3,16867. fg. 16871. 22"
PWG-L113928-MBH2.2432,2,2432,sTA,zu lesen,high,,none,,unresolvable,none,,"5,38,18. {%hinzutreten zu Jmd%} (acc.)"
PWG-L96821-MBH2.2674,2,2674,vraj,fehlerhaft,high,,none,,unresolvable,none,,"ls> fehlerhaft). 1〉 {%Jmd%} (acc.) {%verbannen%} MBH. 2,2674. <ls n=""MBH."""
PWG-L97760-MBH3.37,3,37,Sap,zu lesen,high,,none,,unresolvable,none,,mit dem im <ab
PWG-L32024-MBH3.121,3,121,dama,lies,high,,none,,unresolvable,none,,". 6,92. BHAG. 10,4. 16,1. MBH. 3,121. N. 6,10. 12,45. INDR. 4,7. — b〉 {%das Zähmen, Bändigen%} H. an. (lies {#damana#} st. {#madana#}) und MED. — c〉 {%Züchtigung, Straf"
PWG-L32024-MBH3.121,3,121,dama,st.,medium,,none,,unresolvable,none,,". 6,92. BHAG. 10,4. 16,1. MBH. 3,121. N. 6,10. 12,45. INDR. 4,7. — b〉 {%das Zähmen, Bändigen%} H. an. (lies {#damana#} st. {#madana#}) und MED. — c〉 {%Züchtigung, Strafe%}; insbes.</a"
PWG-L13825-MBH3.138,3,138,ozaDi,lies,high,,none,,unresolvable,none,,"#} nom. pl. M. 1,46."
PWG-L82186-MBH3.258,3,258,yuj,statt,medium,,none,,unresolvable,none,,"pp. instr. {%durch Jmd einer Sache theilhaftig werden%} MBH. 3,258. BHĀG. P. 1,11,24. statt des einfachen instr. der Sache auch der instr. mit {#saha#} MBH. 13"
PWG-L59392-MBH3.286,3,286,mA,fehlerhaft,high,Bomb,none,,unresolvable,none,,"3,60. PRAB. 79,5. LA. (II) 86,9. — {#anumIya#} MBH. 3,286 fehlerhaft für {#anunIya#}, wie die ed. Bomb. hat. — Vgl. {#anumA, anum"
PWG-L77582-MBH3.286,3,286,nI,fehlerhaft,high,Bomb,none,,unresolvable,none,,"#BettuM#} st. {#netuM#}. — {#anu#} 3〉 {#anumIya#} MBH. 3,286 fehlerhaft für {#anunIya#}, wie die ed. Bomb. liest. — {#apa#} 9〉 {#apanIta#} <l"
PWG-L77205-MBH3.291,3,291,nirayu,st.,medium,,none,,unresolvable,none,,"von NĪLAK. erwähnte v. l. st. {#nirambu#} MBH. 3,291."
PWG-L16988-MBH3.438,3,438,kAS,zu lesen,high,,none,,unresolvable,none,,"twa {#praharzotkAsitEH#} zu lesen?) R. 6,26,48. {#cakASete#} MBH. 3,438 falsche Lesart für {#prakASete#};"
PWG-L49739-MBH3.662,3,662,pravaRa,zu lesen,high,,none,,unresolvable,none,,"BAgena panTAnaH saMvftABavan . pravaRAya ca nEvAsan SAlvasya Sivire#} MBH. 3,662 ist wohl {#prayARAya#} st. {#pravaRAya#} zu lesen. Die Lexicographen geben noch folgende Bedd.: m. = {#catuzpaTa#}"
PWG-L49739-MBH3.662,3,662,pravaRa,st.,medium,,none,,unresolvable,none,,"BAgena panTAnaH saMvftABavan . pravaRAya ca nEvAsan SAlvasya Sivire#} MBH. 3,662 ist wohl {#prayARAya#} st. {#pravaRAya#} zu lesen. Die Lexicographen geben noch folgende Bedd.: m"
PWG-L81815-MBH3.775,3,775,yA,zu lesen,high,Bomb,none,,unresolvable,none,,"erstrich%} R. SCHL. 2,49,2. — {#vyApa#} scheinbar MBH. 3,775, wo aber mit der ed. Bomb. {#vyapAyAt#} zu lesen ist. — {#api#}, AV. 4,37,3 lesen die Hdschr. {#api^ yAmi#},"
PWG-L50535-MBH3.866,3,866,prARa,st.,medium,,none,,unresolvable,none,,{#parvataBArArtA mandaprARavicezwitAH
