dict,parvan,verse,form,edition,L,headword_slp1
PWG,3,1459,full,,36107,Danurveda
PWG,5,5352,full,,36107,Danurveda
PWG,5,7548,cont,,36107,Danurveda
PWG,1,8032,full,,36107,Danurveda
PWG,1,5091,cont,,36107,Danurveda
PWG,2,256,full,,36107,Danurveda
PWG,12,12758,full,,36112,Danuza
PWG,3,10741,full,,36113,DanuzAkza
PWG,2,2699,full,,36114,Danuzka
PWG,5,6099,full,,36121,DanuzpARi
PWG,5,7552,cont,,36121,DanuzpARi
PWG,3,16486,full,,36122,Danuzmant
PWG,3,877,full,,36123,Danus
PWG,1,6001,full,,36123,Danus
PWG,7,9536,full,,36123,Danus
PWG,6,233,full,,36124,Danus
PWG,5,7481,full,,36130,DaneSvara
PWG,8,3606,full,,36135,Danya
PWG,13,3391,full,,36135,Danya
PWG,13,5068,cont,,36135,Danya
PWG,13,937,full,,36135,Danya
PWG,3,3078,full,,36137,DanyatA
PWG,7,9536,full,,36143,Danva
PWG,7,9536,full,,36150,Danvan
PWG,1,5282,full,,36150,Danvan
PWG,7,3781,full,,36151,Danvan
PWG,3,242,full,,36151,Danvan
PWG,1,6653,full,,36151,Danvan
PWG,12,5837,full,,36152,Danvana
PWG,3,10039,full,,36152,Danvana
PWG,8,4224,full,,36154,Danvantara
PWG,13,4662,full,,36155,Danvantara
PWG,3,155,full,,36156,Danvantari
PWG,13,4662,full,,36156,Danvantari
PWG,1,1149,full,,36156,Danvantari
PWG,5,7633,full,,36163,DanvAyana
PWG,4,1639,full,,36167,Danvin
PWG,8,2214,full,,36167,Danvin
PWG,7,9537,full,,36167,Danvin
PWG,12,10361,full,,36167,Danvin
PWG,2,1925,full,,36169,Dam
PWG,4,1455,full,,36169,Dam
PWG,7,9054,full,,36169,Dam
PWG,2,2483,full,,36169,Dam
PWG,14,1732,full,,36169,Dam
PWG,4,1786,full,,36169,Dam
PWG,5,3350,full,,36169,Dam
PWG,2,1756,full,,36169,Dam
PWG,6,4996,full,,36169,Dam
PWG,3,16825,full,,36169,Dam
PWG,14,1738,full,,36169,Dam
PWG,8,225,full,,36169,Dam
PWG,5,7209,full,,36169,Dam
PWG,12,3555,full,,36169,Dam
PWG,7,3096,full,,36169,Dam
PWG,3,11706,full,,36169,Dam
PWG,4,1456,full,,36169,Dam
PWG,2,1925,full,,36169,Dam
PWG,4,1787,full,,36169,Dam
PWG,2,1028,full,,36169,Dam
PWG,14,78,full,,36169,Dam
PWG,3,789,full,,36169,Dam
PWG,3,12090,cont,,36169,Dam
PWG,4,1443,full,,36169,Dam
PWG,4,1785,cont,,36169,Dam
PWG,5,7109,full,,36169,Dam
PWG,3,633,full,,36169,Dam
PWG,4,1835,full,,36169,Dam
PWG,5,7141,full,,36169,Dam
PWG,6,2318,full,,36169,Dam
PWG,7,1724,full,,36169,Dam
PWG,3,14325,full,,36169,Dam
PWG,7,3122,full,,36169,Dam
PWG,1,5462,full,,36169,Dam
PWG,6,3308,full,,36169,Dam
PWG,6,3829,cont,,36169,Dam
PWG,1,8310,full,,36169,Dam
PWG,3,814,full,,36169,Dam
PWG,3,11962,cont,,36169,Dam
PWG,3,12120,cont,,36169,Dam
PWG,3,12126,cont,,36169,Dam
PWG,3,12141,cont,,36169,Dam
PWG,3,12230,cont,,36169,Dam
PWG,3,14911,cont,,36169,Dam
PWG,4,1800,full,,36169,Dam
PWG,4,1944,cont,,36169,Dam
PWG,4,2051,cont,,36169,Dam
PWG,4,2053,cont,,36169,Dam
PWG,5,7203,full,,36169,Dam
PWG,6,5324,full,,36169,Dam
PWG,14,829,full,,36169,Dam
PWG,8,2524,full,,36169,Dam
PWG,9,2638,full,,36172,DamaDama
PWG,1,5936,full,,36174,Damani
PWG,3,334,full,,36174,Damani
PWG,3,474,cont,,36174,Damani
PWG,3,13583,cont,,36174,Damani
PWG,5,3465,full,,36174,Damani
PWG,7,1753,full,,36174,Damani
PWG,12,5556,full,,36174,Damani
PWG,13,1918,full,,36174,Damani
PWG,15,692,full,,36174,Damani
PWG,15,1072,cont,,36174,Damani
PWG,12,7780,full,,36174,Damani
PWG,14,1273,full,,36186,Dar
PWG,5,7491,full,,36186,Dar
PWG,4,132,full,,36186,Dar
PWG,3,2990,full,,36186,Dar
PWG,13,3896,full,,36186,Dar
PWG,3,9948,full,,36186,Dar
PWG,4,1332,full,,36186,Dar
PWG,13,5007,full,,36186,Dar
PWG,14,1262,full,,36186,Dar
PWG,14,710,full,,36186,Dar
PWG,4,410,full,,36186,Dar
PWG,5,7104,full,,36186,Dar
PWG,3,11293,full,,36186,Dar
PWG,5,7230,full,,36186,Dar
PWG,5,4410,full,,36186,Dar
PWG,3,11169,full,,36186,Dar
PWG,5,7399,full,,36186,Dar
PWG,1,6812,full,,36186,Dar
PWG,1,1463,full,,36186,Dar
PWG,1,4319,full,,36186,Dar
PWG,3,2752,full,,36186,Dar
PWG,3,2674,cont,,36186,Dar
PWG,3,2672,cont,,36186,Dar
PWG,5,7348,full,,36186,Dar
PWG,14,2750,full,,36186,Dar
PWG,14,548,full,,36186,Dar
PWG,2,541,full,,36186,Dar
PWG,6,4100,full,,36186,Dar
PWG,3,875,full,,36186,Dar
PWG,3,2638,full,,36186,Dar
PWG,5,7337,full,,36186,Dar
PWG,5,7370,cont,,36186,Dar
PWG,7,700,full,,36186,Dar
PWG,3,13293,full,,36186,Dar
PWG,13,4828,full,,36186,Dar
PWG,11,35,full,,36186,Dar
PWG,3,10587,full,,36186,Dar
PWG,13,2065,full,,36186,Dar
PWG,1,264,full,,36186,Dar
PWG,1,3095,cont,,36186,Dar
PWG,13,1544,full,,36186,Dar
PWG,13,3651,cont,,36186,Dar
PWG,3,10585,full,,36186,Dar
PWG,1,266,full,,36186,Dar
PWG,13,4455,full,,36186,Dar
PWG,1,53,full,,36186,Dar
PWG,13,3618,full,,36186,Dar
PWG,1,27,full,,36186,Dar
PWG,7,619,full,,36186,Dar
PWG,3,12115,full,,36186,Dar
PWG,3,13943,cont,,36186,Dar
PWG,3,8812,full,,36186,Dar
PWG,4,1697,full,,36186,Dar
PWG,3,2089,full,,36186,Dar
PWG,3,2148,cont,,36186,Dar
PWG,4,699,full,,36186,Dar
PWG,2,81,full,,36186,Dar
PWG,13,731,full,,36186,Dar
PWG,13,2280,cont,,36186,Dar
PWG,5,7492,full,,36186,Dar
PWG,3,12223,full,,36186,Dar
PWG,3,11980,full,,36186,Dar
PWG,1,5308,full,,36186,Dar
PWG,12,7286,full,,36186,Dar
PWG,12,7287,cont,,36186,Dar
PWG,12,7287,full,,36186,Dar
PWG,12,7291,cont,,36186,Dar
PWG,5,3747,full,,36186,Dar
PWG,1,7453,full,,36186,Dar
PWG,1,8383,cont,,36186,Dar
PWG,3,3042,full,,36186,Dar
PWG,3,16845,cont,,36186,Dar
PWG,3,16871,cont,,36186,Dar
PWG,4,603,full,,36186,Dar
PWG,3,16835,full,,36186,Dar
PWG,1,7173,full,,36186,Dar
PWG,3,16580,full,,36186,Dar
PWG,3,2222,full,,36186,Dar
PWG,5,1446,full,,36186,Dar
PWG,5,1914,cont,,36186,Dar
PWG,5,2108,cont,,36186,Dar
PWG,7,2094,full,,36186,Dar
PWG,5,7342,full,,36186,Dar
PWG,3,16221,full,,36186,Dar
PWG,6,5063,full,,36186,Dar
PWG,1,1749,full,,36186,Dar
PWG,14,1977,full,,36186,Dar
PWG,3,11210,full,,36186,Dar
PWG,5,455,full,,36186,Dar
PWG,13,3544,full,,36186,Dar
PWG,8,1816,full,,36186,Dar
PWG,8,4202,full,,36186,Dar
PWG,14,1932,full,,36186,Dar
PWG,4,1765,full,,36186,Dar
PWG,1,2963,full,,36186,Dar
PWG,1,7805,cont,,36186,Dar
PWG,3,14301,full,,36186,Dar
PWG,7,4718,full,,36186,Dar
PWG,13,4144,full,,36186,Dar
PWG,14,467,full,,36186,Dar
PWG,12,3204,full,,36186,Dar
PWG,12,3837,cont,,36186,Dar
PWG,3,10907,full,,36186,Dar
PWG,12,12529,full,,36186,Dar
PWG,12,9566,full,,36186,Dar
PWG,12,9569,cont,,36186,Dar
PWG,8,4336,full,,36186,Dar
PWG,5,4120,full,,36186,Dar
PWG,1,3581,full,,36186,Dar
PWG,3,11741,full,,36186,Dar
PWG,3,8772,full,,36186,Dar
PWG,14,1148,full,,36186,Dar
PWG,7,1540,full,,36186,Dar
PWG,5,3436,full,,36186,Dar
PWG,12,9027,full,,36186,Dar
PWG,13,2567,full,,36186,Dar
PWG,2,1652,full,,36186,Dar
PWG,5,1101,full,,36186,Dar
PWG,8,1400,full,,36186,Dar
PWG,8,1405,cont,,36186,Dar
PWG,12,3807,full,,36186,Dar
PWG,13,1911,full,,36186,Dar
PWG,1,5549,full,,36186,Dar
PWG,12,3809,full,,36186,Dar
PWG,13,7070,full,,36186,Dar
PWG,12,9129,full,,36186,Dar
PWG,1,243,full,,36186,Dar
PWG,3,676,full,,36186,Dar
PWG,14,1654,full,,36186,Dar
PWG,8,1563,full,,36186,Dar
PWG,9,2476,full,,36186,Dar
PWG,13,4046,full,,36186,Dar
PWG,13,4084,cont,,36186,Dar
PWG,1,6383,full,,36186,Dar
PWG,3,168,full,,36186,Dar
PWG,6,3397,full,,36186,Dar
PWG,1,3323,full,,36186,Dar
PWG,6,139,full,,36186,Dar
PWG,6,4354,cont,,36186,Dar
PWG,6,4600,cont,,36186,Dar
PWG,15,309,full,,36186,Dar
PWG,6,3005,full,,36187,Dara
PWG,4,181,full,,36187,Dara
PWG,13,5270,full,,36187,Dara
PWG,1,1960,full,,36187,Dara
PWG,13,3026,full,,36187,Dara
PWG,1,2582,full,,36187,Dara
PWG,13,7094,full,,36187,Dara
PWG,7,7009,full,,36187,Dara
PWG,1,1584,full,,36187,Dara
PWG,13,1810,full,,36187,Dara
PWG,14,300,full,,36187,Dara
PWG,14,383,cont,,36187,Dara
PWG,12,13191,full,,36188,DaraRa
PWG,13,6159,full,,36198,DaraRIDara
PWG,14,208,full,,36198,DaraRIDara
PWG,12,13444,full,,36198,DaraRIDara
PWG,9,1089,full,,36198,DaraRIDara
PWG,13,6860,full,,36213,DarADara
PWG,13,6867,cont,,36213,DarADara
PWG,1,6617,full,,36213,DarADara
PWG,6,4175,full,,36213,DarADara
PWG,3,8095,full,,36214,DarADipa
PWG,9,545,full,,36217,DarAputra
PWG,6,1656,full,,36219,DarABft
PWG,8,3053,full,,36219,DarABft
PWG,12,2260,full,,36241,Darma
PWG,12,9232,cont,,36241,Darma
PWG,13,1370,full,,36241,Darma
PWG,12,7850,full,,36241,Darma
PWG,6,27,full,,36241,Darma
PWG,12,4428,full,,36241,Darma
PWG,12,7850,full,,36241,Darma
PWG,14,2623,full,,36241,Darma
PWG,1,2595,full,,36241,Darma
PWG,1,4759,full,,36241,Darma
PWG,3,7079,full,,36241,Darma
PWG,3,8077,cont,,36241,Darma
PWG,1,4350,full,,36265,Darmacakra
PWG,2,456,full,,36265,Darmacakra
PWG,12,13801,full,,36265,Darmacakra
PWG,3,16637,full,,36271,DarmacArin
PWG,10,52,full,,36272,Darmacintaka
PWG,3,7079,full,,36280,DarmatIrTa
PWG,3,8140,cont,,36280,DarmatIrTa
PWG,9,2574,full,,36283,Darmada
PWG,3,149,full,,36301,DarmaDvaja
PWG,3,15974,full,,36304,Darman
PWG,13,4519,full,,36304,Darman
PWG,3,15425,full,,36304,Darman
PWG,3,1377,full,,36304,Darman
PWG,1,3749,full,,36310,Darmanetra
PWG,1,2578,full,,36316,DarmapatnI
PWG,2,2691,full,,36316,DarmapatnI
PWG,3,13686,full,,36319,Darmapara
PWG,12,4429,full,,36321,DarmapAla
PWG,12,6204,cont,,36321,DarmapAla
PWG,3,8077,full,,36332,DarmaprasTa
PWG,1,4766,full,,36340,DarmaBft
PWG,4,4,full,,36340,DarmaBft
PWG,5,5975,full,,36340,DarmaBft
PWG,13,2499,full,,36340,DarmaBft
PWG,1,109,full,,36344,Darmamaya
PWG,5,861,full,,36344,Darmamaya
PWG,12,6350,full,,36356,DarmarAj
PWG,3,16802,full,,36357,DarmarAja
PWG,13,3471,full,,36357,DarmarAja
PWG,3,16788,full,,36357,DarmarAja
PWG,2,146,full,,36358,DarmarAjan
PWG,3,1164,full,,36366,DarmavAdin
PWG,3,13710,full,,36376,DarmavyADa
PWG,3,13802,cont,,36376,DarmavyADa
PWG,3,13842,cont,,36376,DarmavyADa
PWG,1,2950,full,,36380,DarmaSAsana
PWG,12,13080,full,,36381,DarmaSAstra
PWG,3,7080,full,,36382,DarmaSIla
PWG,3,13706,full,,36397,Darmasetu
PWG,1,2440,full,,36404,Darmahantar
PWG,2,1361,full,,36411,DarmAtmatA
PWG,13,7655,full,,36432,DarmAraRya
PWG,14,2898,full,,36432,DarmAraRya
PWG,1,600,full,,36433,DarmArTIya
PWG,13,2733,full,,36437,DarmAsana
PWG,7,1663,full,,36440,Darmin
PWG,13,7567,full,,36440,Darmin
PWG,14,2715,full,,36440,Darmin
PWG,3,10419,full,,36440,Darmin
PWG,1,3480,full,,36440,Darmin
PWG,12,7850,full,,36440,Darmin
PWG,17,46,full,,36440,Darmin
PWG,14,708,full,,36440,Darmin
PWG,14,707,cont,,36440,Darmin
PWG,14,710,cont,,36440,Darmin
PWG,2,2691,full,,36441,DarmizWa
PWG,15,349,full,,36441,DarmizWa
PWG,1,2987,full,,36441,DarmizWa
PWG,15,779,full,,36441,DarmizWa
PWG,1,4579,full,,36441,DarmizWa
PWG,7,160,full,,36443,Darmendra
PWG,1,3701,full,,36445,Darmeyu
PWG,1,3662,full,,36453,Darmya
PWG,3,17354,full,,36453,Darmya
PWG,1,3573,full,,36454,Darz
PWG,1,6453,full,,36454,Darz
PWG,5,1831,full,,36454,Darz
PWG,1,6406,full,,36454,Darz
PWG,3,2346,full,,36454,Darz
PWG,5,1508,full,,36454,Darz
PWG,1,208,full,,36454,Darz
PWG,1,6495,cont,,36454,Darz
PWG,7,4286,full,,36454,Darz
PWG,12,4965,full,,36454,Darz
PWG,13,284,full,,36454,Darz
PWG,5,931,full,,36454,Darz
PWG,1,3454,full,,36454,Darz
PWG,3,2149,full,,36454,Darz
PWG,3,2152,cont,,36454,Darz
PWG,1,453,full,,36454,Darz
PWG,13,3299,full,,36454,Darz
PWG,13,4383,cont,,36454,Darz
PWG,14,2889,full,,36454,Darz
PWG,5,4218,full,,36454,Darz
PWG,14,47,full,,36454,Darz
PWG,2,2391,full,,36454,Darz
PWG,5,2357,full,,36454,Darz
PWG,6,2069,full,,36454,Darz
PWG,12,3665,full,,36454,Darz
PWG,14,1684,full,,36454,Darz
PWG,1,1422,full,,36454,Darz
PWG,7,8220,full,,36454,Darz
PWG,8,1990,full,,36454,Darz
PWG,8,2179,cont,,36454,Darz
PWG,13,3661,full,,36454,Darz
PWG,13,2291,full,,36454,Darz
PWG,13,5475,cont,,36454,Darz
PWG,3,2397,full,,36454,Darz
PWG,13,2890,full,,36454,Darz
PWG,12,4998,full,,36454,Darz
PWG,12,5031,cont,,36454,Darz
PWG,12,10541,full,,36454,Darz
PWG,1,1421,full,,36454,Darz
PWG,1,7040,full,,36455,Darza
PWG,13,1165,full,,36457,DarzaRa
PWG,1,6502,full,,36457,DarzaRa
PWG,1,7761,cont,,36457,DarzaRa
PWG,4,738,full,,36457,DarzaRa
PWG,13,1659,full,,36457,DarzaRa
PWG,1,1708,full,,36457,DarzaRa
PWG,1,1736,cont,,36457,DarzaRa
PWG,1,6503,cont,,36457,DarzaRa
PWG,1,7773,cont,,36457,DarzaRa
PWG,3,11137,full,,36457,DarzaRa
PWG,12,13879,full,,36457,DarzaRa
PWG,3,15071,full,,36457,DarzaRa
PWG,13,1165,full,,36457,DarzaRa
PWG,5,1472,full,,36458,DarzaRIya
PWG,1,2830,full,,36465,Dava
PWG,3,3403,full,,36465,Dava
PWG,3,2440,cont,,36465,Dava
PWG,13,635,full,,36465,Dava
PWG,13,2829,cont,,36465,Dava
PWG,3,12706,full,,36484,DA
PWG,5,1075,full,,36484,DA
PWG,12,8933,full,,36484,DA
PWG,13,1379,full,,36484,DA
PWG,3,2535,full,,36484,DA
PWG,3,630,full,,36484,DA
PWG,5,5949,full,,36484,DA
PWG,1,567,full,,36484,DA
PWG,4,920,full,,36484,DA
PWG,3,8290,full,,36484,DA
PWG,3,12402,cont,,36484,DA
PWG,7,5267,full,,36484,DA
PWG,3,2618,full,,36484,DA
PWG,4,1347,full,,36484,DA
PWG,4,1683,full,,36484,DA
PWG,1,6713,full,,36484,DA
PWG,1,5519,full,,36484,DA
PWG,4,1042,full,,36484,DA
PWG,1,3880,full,,36484,DA
PWG,3,2619,full,,36484,DA
PWG,3,2632,cont,,36484,DA
PWG,3,4,cont,,36484,DA
PWG,3,213,cont,,36484,DA
PWG,5,7385,full,,36484,DA
PWG,1,5060,full,,36484,DA
PWG,1,5442,full,,36484,DA
PWG,3,11441,full,,36484,DA
PWG,12,12747,full,,36484,DA
PWG,3,2621,full,,36484,DA
PWG,4,1684,full,,36484,DA
PWG,1,119,full,,36484,DA
PWG,1,4710,cont,,36484,DA
PWG,3,2496,full,,36484,DA
PWG,3,2634,cont,,36484,DA
PWG,3,2699,cont,,36484,DA
PWG,4,450,full,,36484,DA
PWG,5,7266,full,,36484,DA
PWG,1,5863,full,,36484,DA
PWG,1,8380,full,,36484,DA
PWG,5,1251,full,,36484,DA
PWG,3,1852,full,,36484,DA
PWG,2,2631,full,,36484,DA
PWG,3,12089,full,,36484,DA
PWG,13,2290,full,,36484,DA
PWG,3,2723,full,,36484,DA
PWG,4,1453,full,,36484,DA
PWG,6,2582,full,,36484,DA
PWG,12,8932,full,,36484,DA
PWG,2,1090,full,,36484,DA
PWG,3,12705,full,,36484,DA
PWG,14,177,full,,36484,DA
PWG,14,1563,full,,36484,DA
PWG,1,969,full,,36484,DA
PWG,4,112,full,,36484,DA
PWG,13,502,full,,36484,DA
PWG,5,7459,full,,36484,DA
PWG,1,4503,full,,36484,DA
PWG,3,8639,full,,36484,DA
PWG,1,6157,full,,36484,DA
PWG,3,16637,full,,36484,DA
PWG,5,4172,full,,36484,DA
PWG,5,4349,cont,,36484,DA
PWG,3,3052,full,,36484,DA
PWG,3,2696,full,,36484,DA
PWG,1,7735,full,,36484,DA
PWG,5,7441,full,,36484,DA
PWG,2,1149,full,,36484,DA
PWG,4,272,full,,36484,DA
PWG,3,2600,full,,36484,DA
PWG,5,7060,full,,36484,DA
PWG,5,7310,cont,,36484,DA
PWG,13,155,full,,36484,DA
PWG,12,3170,full,,36484,DA
PWG,4,861,full,,36484,DA
PWG,7,4180,full,,36484,DA
PWG,3,1464,full,,36484,DA
PWG,4,157,full,,36484,DA
PWG,1,4264,full,,36484,DA
PWG,3,2933,full,,36484,DA
PWG,3,12706,cont,,36484,DA
PWG,3,8724,cont,,36484,DA
PWG,3,2899,full,,36484,DA
PWG,7,4253,full,,36484,DA
PWG,12,9586,full,,36484,DA
PWG,3,1466,full,,36484,DA
PWG,6,146,full,,36484,DA
PWG,12,1055,full,,36484,DA
PWG,4,242,full,,36484,DA
PWG,1,6614,full,,36484,DA
PWG,15,194,full,,36484,DA
PWG,1,7625,full,,36484,DA
PWG,12,9586,full,,36484,DA
PWG,13,266,full,,36484,DA
PWG,5,3382,full,,36484,DA
PWG,1,2891,full,,36484,DA
PWG,12,7417,full,,36484,DA
PWG,12,5219,full,,36484,DA
PWG,13,2286,full,,36484,DA
PWG,8,1861,full,,36484,DA
PWG,12,4159,full,,36484,DA
PWG,12,4161,cont,,36484,DA
PWG,4,168,full,,36484,DA
PWG,4,170,full,,36484,DA
PWG,3,11549,full,,36484,DA
PWG,7,1527,full,,36484,DA
PWG,4,1437,full,,36484,DA
PWG,12,6617,full,,36484,DA
PWG,3,10062,full,,36484,DA
PWG,4,1489,full,,36484,DA
PWG,13,2190,full,,36484,DA
PWG,7,2651,full,,36484,DA
PWG,5,132,full,,36484,DA
PWG,12,2604,full,,36484,DA
PWG,4,1247,full,,36484,DA
PWG,3,13194,full,,36484,DA
PWG,1,4505,full,,36484,DA
PWG,1,2984,full,,36484,DA
PWG,6,3678,full,,36484,DA
PWG,14,290,full,,36484,DA
PWG,13,3235,full,,36484,DA
PWG,1,482,full,,36484,DA
PWG,1,2984,cont,,36484,DA
PWG,4,130,full,,36484,DA
PWG,13,454,full,,36484,DA
PWG,7,9455,full,,36484,DA
PWG,4,245,full,,36484,DA
PWG,12,6113,full,,36484,DA
PWG,4,302,full,,36484,DA
PWG,5,853,full,,36484,DA
PWG,9,1074,full,,36484,DA
PWG,1,7640,full,,36484,DA
PWG,3,8723,full,,36484,DA
PWG,3,3024,full,,36484,DA
PWG,3,10448,cont,,36484,DA
PWG,13,3209,full,,36484,DA
PWG,1,4503,full,,36484,DA
PWG,3,1141,full,,36484,DA
PWG,3,1222,cont,,36484,DA
PWG,2,2567,full,,36484,DA
PWG,3,12191,full,,36484,DA
PWG,13,1572,full,,36484,DA
PWG,5,7309,full,,36484,DA
PWG,5,7130,full,,36484,DA
PWG,1,1305,full,,36484,DA
PWG,4,2259,full,,36484,DA
PWG,5,7452,full,,36484,DA
PWG,5,7453,cont,,36484,DA
PWG,3,2557,full,,36484,DA
PWG,3,57,full,,36484,DA
PWG,3,2173,full,,36484,DA
PWG,3,2175,cont,,36484,DA
PWG,3,2520,cont,,36484,DA
PWG,4,964,full,,36484,DA
PWG,3,8850,full,,36484,DA
PWG,4,155,full,,36484,DA
PWG,3,2711,full,,36484,DA
PWG,1,3657,full,,36484,DA
PWG,3,13952,full,,36484,DA
PWG,5,1372,full,,36484,DA
PWG,12,6753,full,,36484,DA
PWG,1,4721,full,,36484,DA
PWG,12,3509,full,,36484,DA
PWG,3,13945,full,,36484,DA
PWG,6,945,full,,36484,DA
PWG,3,8806,full,,36484,DA
PWG,3,12089,cont,,36484,DA
PWG,2,1900,full,,36484,DA
PWG,3,15705,full,,36484,DA
PWG,12,4730,full,,36484,DA
PWG,5,7450,full,,36484,DA
PWG,14,2095,full,,36484,DA
PWG,4,866,full,,36484,DA
PWG,3,2954,full,,36484,DA
PWG,12,4936,full,,36484,DA
PWG,2,1510,full,,36484,DA
PWG,14,1148,full,,36484,DA
PWG,15,311,full,,36484,DA
PWG,12,1418,full,,36484,DA
PWG,12,207,full,,36484,DA
PWG,1,543,full,,36484,DA
PWG,4,472,full,,36484,DA
PWG,14,527,full,,36484,DA
PWG,5,2340,full,,36484,DA
PWG,13,4607,full,,36484,DA
PWG,1,5280,full,,36484,DA
PWG,1,5479,cont,,36484,DA
PWG,3,768,full,,36484,DA
PWG,4,1891,full,,36484,DA
PWG,6,3242,full,,36484,DA
PWG,14,2158,full,,36484,DA
PWG,4,1961,full,,36484,DA
PWG,12,2050,full,,36484,DA
PWG,12,14,cont,,36484,DA
PWG,12,1546,cont,,36484,DA
PWG,5,4281,full,,36484,DA
PWG,12,2611,full,,36484,DA
PWG,12,2705,full,,36484,DA
PWG,1,3377,full,,36484,DA
PWG,13,5571,full,,36484,DA
PWG,5,3406,full,,36484,DA
PWG,3,15726,full,,36484,DA
PWG,4,964,full,,36484,DA
PWG,13,5593,full,,36484,DA
PWG,6,5563,full,,36484,DA
PWG,10,703,full,,36484,DA
PWG,7,9209,full,,36484,DA
PWG,7,8651,cont,,36484,DA
PWG,12,3090,full,,36484,DA
PWG,12,2933,full,,36484,DA
PWG,12,5471,cont,,36484,DA
PWG,12,3105,cont,,36484,DA
PWG,1,3133,full,,36484,DA
PWG,4,913,full,,36484,DA
PWG,4,434,cont,,36484,DA
PWG,12,3089,full,,36484,DA
PWG,7,957,full,,36484,DA
PWG,12,4832,full,,36484,DA
PWG,12,5116,full,,36484,DA
PWG,12,5119,cont,,36484,DA
PWG,12,3087,full,,36484,DA
PWG,12,4793,cont,,36484,DA
PWG,3,10452,full,,36484,DA
PWG,3,12714,full,,36484,DA
PWG,9,818,full,,36484,DA
PWG,13,5895,full,,36484,DA
PWG,12,10732,full,,36484,DA
PWG,13,5831,full,,36484,DA
PWG,1,5652,full,,36484,DA
PWG,1,5944,cont,,36484,DA
PWG,1,602,cont,,36484,DA
PWG,4,1483,full,,36484,DA
PWG,12,4105,full,,36484,DA
PWG,6,3910,full,,36484,DA
PWG,6,5487,cont,,36484,DA
PWG,6,4185,cont,,36484,DA
PWG,6,3313,full,,36484,DA
PWG,7,4841,full,,36484,DA
PWG,4,2081,full,,36484,DA
PWG,3,1926,full,,36484,DA
PWG,1,7655,full,,36484,DA
PWG,7,2276,full,,36486,DA
PWG,3,10452,full,,36486,DA
PWG,12,976,full,,36486,DA
PWG,3,1138,full,,36492,DAtar
PWG,1,1722,full,,36492,DAtar
PWG,1,2523,full,,36492,DAtar
PWG,1,4822,cont,,36492,DAtar
PWG,3,10419,full,,36492,DAtar
PWG,3,1145,full,,36492,DAtar
PWG,1,2614,full,,36492,DAtar
PWG,12,6821,full,,36493,DAtu
PWG,14,987,full,,36493,DAtu
PWG,14,991,cont,,36493,DAtu
PWG,13,3231,full,,36493,DAtu
PWG,1,3633,full,,36493,DAtu
PWG,3,16530,full,,36493,DAtu
PWG,14,538,full,,36493,DAtu
PWG,12,6842,full,,36493,DAtu
PWG,12,5,cont,,36493,DAtu
PWG,14,1203,full,,36493,DAtu
PWG,1,6966,full,,36493,DAtu
PWG,3,2406,full,,36493,DAtu
PWG,1,1172,full,,36493,DAtu
PWG,5,7153,full,,36493,DAtu
PWG,3,17110,full,,36493,DAtu
PWG,13,4499,full,,36493,DAtu
PWG,3,9924,full,,36519,DAtumant
PWG,3,14249,cont,,36519,DAtumant
PWG,1,3348,full,,36543,DAtrI
PWG,3,2275,full,,36543,DAtrI
PWG,3,8851,cont,,36543,DAtrI
PWG,11,215,full,,36543,DAtrI
PWG,1,4212,full,,36546,DAtreyikA
PWG,1,4216,cont,,36546,DAtreyikA
PWG,3,17128,full,,36546,DAtreyikA
PWG,12,539,full,,36554,DAnA
PWG,3,12744,full,,36554,DAnA
PWG,6,756,full,,36561,DAnuzka
PWG,6,3545,cont,,36561,DAnuzka
PWG,13,5468,full,,36568,DAnya
PWG,3,14674,full,,36568,DAnya
PWG,2,1187,full,,36569,DAnyaka
PWG,12,3526,full,,36579,DAnyavant
PWG,13,4660,full,,36599,DAnvantarya
PWG,3,15446,full,,36601,DAma
PWG,9,2482,full,,36601,DAma
PWG,3,193,full,,36603,DAmakeSin
PWG,1,3602,full,,36606,DAman
PWG,13,1204,full,,36606,DAman
PWG,1,4790,full,,36606,DAman
PWG,1,5974,full,,36606,DAman
PWG,1,2,cont,,36606,DAman
PWG,6,498,full,,36606,DAman
PWG,5,1675,full,,36606,DAman
PWG,1,1690,full,,36621,DAra
PWG,1,2,cont,,36621,DAra
PWG,1,1691,full,,36624,DAraka
PWG,12,12751,full,,36627,DAraRa
PWG,1,727,full,,36627,DAraRa
PWG,12,10424,full,,36627,DAraRa
PWG,14,208,full,,36627,DAraRa
PWG,13,739,full,,36627,DAraRa
PWG,5,3632,full,,36627,DAraRa
PWG,5,2732,cont,,36627,DAraRa
PWG,7,1912,full,,36627,DAraRa
PWG,7,3853,cont,,36627,DAraRa
PWG,7,3859,cont,,36627,DAraRa
PWG,1,1010,full,,36627,DAraRa
PWG,12,8658,full,,36627,DAraRa
PWG,7,8859,full,,36627,DAraRa
PWG,13,6738,full,,36627,DAraRa
PWG,13,7760,cont,,36627,DAraRa
PWG,3,13845,full,,36627,DAraRa
PWG,3,9946,full,,36627,DAraRa
PWG,3,9962,cont,,36627,DAraRa
PWG,3,1650,cont,,36627,DAraRa
PWG,3,13455,full,,36627,DAraRa
PWG,8,3460,full,,36627,DAraRa
PWG,1,307,full,,36627,DAraRa
PWG,1,651,cont,,36627,DAraRa
PWG,12,2785,full,,36627,DAraRa
