parvan,adhyaya,verse,continuous_sloka,adhyaya_offset,adhyaya_n_anchors
7,111,25,4263,11,6
7,111,26,4264,11,6
7,111,27,4265,11,6
7,111,28,4266,11,6
7,111,29,4267,11,6
7,111,30,4268,11,6
7,111,31,4269,11,6
7,111,32,4270,11,6
7,111,33,4271,11,6
7,111,34,4272,11,6
7,111,35,4273,11,6
7,111,36,4274,11,6
7,111,37,4275,11,6
7,111,38,4276,11,6
7,111,39,4277,11,6
7,111,40,4278,11,6
7,111,41,4279,11,6
7,111,42,4280,11,6
7,111,43,4281,11,6
7,111,44,4282,11,6
7,111,45,4283,11,6
7,111,46,4284,11,6
7,111,47,4285,11,6
7,111,48,4286,11,6
7,111,49,4287,11,6
7,111,50,4288,11,6
7,111,51,4289,11,6
7,112,1,4292,13,7
7,112,2,4293,13,7
7,112,3,4294,13,7
7,112,4,4295,13,7
7,112,5,4296,13,7
7,112,6,4297,13,7
7,112,7,4298,13,7
7,112,8,4299,13,7
7,112,9,4300,13,7
7,112,10,4301,13,7
7,112,11,4302,13,7
7,112,12,4303,13,7
7,112,13,4304,13,7
7,112,14,4305,13,7
7,112,15,4306,13,7
7,112,16,4307,13,7
7,112,17,4308,13,7
7,112,18,4309,13,7
7,112,19,4310,13,7
7,112,20,4311,13,7
7,112,21,4312,13,7
7,112,22,4313,13,7
7,112,23,4314,13,7
7,112,24,4315,13,7
7,112,25,4316,13,7
7,112,26,4317,13,7
7,112,27,4318,13,7
7,112,28,4319,13,7
7,112,29,4320,13,7
7,112,30,4321,13,7
7,112,31,4322,13,7
7,112,32,4323,13,7
7,112,33,4324,13,7
7,112,34,4325,13,7
7,112,35,4326,13,7
7,112,36,4327,13,7
7,112,37,4328,13,7
7,112,38,4329,13,7
7,112,39,4330,13,7
7,112,40,4331,13,7
7,112,41,4332,13,7
7,112,42,4333,13,7
7,112,43,4334,13,7
7,112,44,4335,13,7
7,112,45,4336,13,7
7,112,46,4337,13,7
7,112,47,4338,13,7
7,112,48,4339,13,7
7,112,49,4340,13,7
7,112,50,4341,13,7
7,112,51,4342,13,7
7,112,52,4343,13,7
7,112,53,4344,13,7
7,112,54,4345,13,7
7,112,55,4346,13,7
7,112,56,4347,13,7
7,112,57,4348,13,7
7,112,58,4349,13,7
7,112,59,4350,13,7
7,112,60,4351,13,7
7,112,61,4352,13,7
7,112,62,4353,13,7
7,112,63,4354,13,7
7,112,64,4355,13,7
7,112,65,4356,13,7
7,112,66,4357,13,7
7,112,67,4358,13,7
7,112,68,4359,13,7
7,112,69,4360,13,7
7,112,70,4361,13,7
7,112,71,4362,13,7
7,112,72,4363,13,7
7,112,73,4364,13,7
7,112,74,4365,13,7
7,112,75,4366,13,7
7,112,76,4367,13,7
7,112,77,4368,13,7
7,112,78,4369,13,7
7,112,79,4370,13,7
7,112,80,4371,13,7
7,113,1,4371,12,6
7,113,2,4372,12,6
7,113,3,4373,12,6
7,113,4,4374,12,6
7,113,5,4375,12,6
7,113,6,4376,12,6
7,113,7,4377,12,6
7,113,8,4378,12,6
7,113,9,4379,12,6
7,113,10,4380,12,6
7,113,11,4381,12,6
7,113,12,4382,12,6
7,113,13,4383,12,6
7,113,14,4384,12,6
7,113,15,4385,12,6
7,113,16,4386,12,6
7,113,17,4387,12,6
7,113,18,4388,12,6
7,113,19,4389,12,6
7,113,20,4390,12,6
7,113,21,4391,12,6
7,113,22,4392,12,6
7,113,23,4393,12,6
7,113,24,4394,12,6
7,113,25,4395,12,6
7,113,26,4396,12,6
7,113,27,4397,12,6
7,113,28,4398,12,6
7,113,29,4399,12,6
7,113,30,4400,12,6
7,113,31,4401,12,6
7,113,32,4402,12,6
7,113,33,4403,12,6
7,113,34,4404,12,6
7,113,35,4405,12,6
7,113,36,4406,12,6
7,113,37,4407,12,6
7,113,38,4408,12,6
7,113,39,4409,12,6
7,113,40,4410,12,6
7,113,41,4411,12,6
7,113,42,4412,12,6
7,113,43,4413,12,6
7,113,44,4414,12,6
7,113,45,4415,12,6
7,113,46,4416,12,6
7,113,47,4417,12,6
7,113,48,4418,12,6
7,113,49,4419,12,6
7,113,50,4420,12,6
7,113,51,4421,12,6
7,113,52,4422,12,6
7,113,53,4423,12,6
7,113,54,4424,12,6
7,113,55,4425,12,6
7,113,56,4426,12,6
7,113,57,4427,12,6
7,113,58,4428,12,6
7,113,59,4429,12,6
7,113,60,4430,12,6
7,113,61,4431,12,6
7,113,62,4432,12,6
7,113,63,4433,12,6
7,113,64,4434,12,6
7,113,65,4435,12,6
7,113,66,4436,12,6
7,113,67,4437,12,6
7,114,1,4440,14,9
7,114,2,4441,14,9
7,114,3,4442,14,9
7,114,4,4443,14,9
7,114,5,4444,14,9
7,114,6,4445,14,9
7,114,7,4446,14,9
7,114,8,4447,14,9
7,114,9,4448,14,9
7,114,10,4449,14,9
7,114,11,4450,14,9
7,114,12,4451,14,9
7,114,13,4452,14,9
7,114,14,4453,14,9
7,114,15,4454,14,9
7,114,16,4455,14,9
7,114,17,4456,14,9
7,114,18,4457,14,9
7,114,19,4458,14,9
7,114,20,4459,14,9
7,114,21,4460,14,9
7,114,22,4461,14,9
7,114,23,4462,14,9
7,114,24,4463,14,9
7,114,25,4464,14,9
7,114,26,4465,14,9
7,114,27,4466,14,9
7,114,28,4467,14,9
7,114,29,4468,14,9
7,114,30,4469,14,9
7,114,31,4470,14,9
7,114,32,4471,14,9
7,114,33,4472,14,9
7,114,34,4473,14,9
7,114,35,4474,14,9
7,114,36,4475,14,9
7,114,37,4476,14,9
7,114,38,4477,14,9
7,114,39,4478,14,9
7,114,40,4479,14,9
7,114,41,4480,14,9
7,114,42,4481,14,9
7,114,43,4482,14,9
7,114,44,4483,14,9
7,114,45,4484,14,9
7,114,46,4485,14,9
7,114,47,4486,14,9
7,114,48,4487,14,9
7,114,49,4488,14,9
7,114,50,4489,14,9
7,114,51,4490,14,9
7,114,52,4491,14,9
7,114,53,4492,14,9
7,114,54,4493,14,9
7,114,55,4494,14,9
7,114,56,4495,14,9
7,114,57,4496,14,9
7,114,58,4497,14,9
7,114,59,4498,14,9
7,114,60,4499,14,9
7,114,61,4500,14,9
7,114,62,4501,14,9
7,114,63,4502,14,9
7,114,64,4503,14,9
7,114,65,4504,14,9
7,114,66,4505,14,9
7,114,67,4506,14,9
7,114,68,4507,14,9
7,114,69,4508,14,9
7,114,70,4509,14,9
7,114,71,4510,14,9
7,114,72,4511,14,9
7,114,73,4512,14,9
7,114,74,4513,14,9
7,114,75,4514,14,9
7,114,76,4515,14,9
7,114,77,4516,14,9
7,114,78,4517,14,9
7,114,79,4518,14,9
7,114,80,4519,14,9
7,114,81,4520,14,9
7,114,82,4521,14,9
7,114,83,4522,14,9
7,114,84,4523,14,9
7,114,85,4524,14,9
7,114,86,4525,14,9
7,114,87,4526,14,9
7,114,88,4527,14,9
7,114,89,4528,14,9
7,114,90,4529,14,9
7,114,91,4530,14,9
7,114,92,4531,14,9
7,114,93,4532,14,9
7,114,94,4533,14,9
7,114,95,4534,14,9
7,114,96,4535,14,9
7,114,97,4536,14,9
7,114,98,4537,14,9
7,114,99,4538,14,9
7,114,100,4539,14,9
7,114,101,4540,14,9
7,114,102,4541,14,9
7,114,103,4542,14,9
7,115,1,4540,11,3
7,115,2,4541,11,3
7,115,3,4542,11,3
7,115,4,4543,11,3
7,115,5,4544,11,3
7,115,6,4545,11,3
7,115,7,4546,11,3
7,115,8,4547,11,3
7,115,9,4548,11,3
7,115,10,4549,11,3
7,115,11,4550,11,3
7,115,12,4551,11,3
7,115,13,4552,11,3
7,115,14,4553,11,3
7,115,15,4554,11,3
7,115,16,4555,11,3
7,115,17,4556,11,3
7,115,18,4557,11,3
7,115,19,4558,11,3
7,115,20,4559,11,3
7,115,21,4560,11,3
7,115,22,4561,11,3
7,115,23,4562,11,3
7,115,24,4563,11,3
7,115,25,4564,11,3
7,115,26,4565,11,3
7,115,27,4566,11,3
7,115,28,4567,11,3
7,115,29,4568,11,3
7,115,30,4569,11,3
7,115,31,4570,11,3
7,115,32,4571,11,3
7,115,33,4572,11,3
7,115,34,4573,11,3
7,115,35,4574,11,3
7,115,36,4575,11,3
7,115,37,4576,11,3
7,115,38,4577,11,3
7,115,39,4578,11,3
7,115,40,4579,11,3
7,115,41,4580,11,3
7,115,42,4581,11,3
7,115,43,4582,11,3
7,115,44,4583,11,3
7,115,45,4584,11,3
7,115,46,4585,11,3
7,115,47,4586,11,3
7,115,48,4587,11,3
7,115,49,4588,11,3
7,115,50,4589,11,3
7,115,51,4590,11,3
7,115,52,4591,11,3
7,115,53,4592,11,3
7,115,54,4593,11,3
7,115,55,4594,11,3
7,115,56,4595,11,3
7,115,57,4596,11,3
7,115,58,4597,11,3
7,115,59,4598,11,3
7,115,60,4599,11,3
7,115,61,4600,11,3
7,116,1,4602,12,2
7,116,2,4603,12,2
7,116,3,4604,12,2
7,116,4,4605,12,2
7,116,5,4606,12,2
7,116,6,4607,12,2
7,116,7,4608,12,2
7,116,8,4609,12,2
7,116,9,4610,12,2
7,116,10,4611,12,2
7,116,11,4612,12,2
7,116,12,4613,12,2
7,116,13,4614,12,2
7,116,14,4615,12,2
7,116,15,4616,12,2
7,116,16,4617,12,2
7,116,17,4618,12,2
7,116,18,4619,12,2
7,116,19,4620,12,2
7,116,20,4621,12,2
7,116,21,4622,12,2
7,116,22,4623,12,2
7,116,23,4624,12,2
7,116,24,4625,12,2
7,116,25,4626,12,2
7,116,26,4627,12,2
7,116,27,4628,12,2
7,116,28,4629,12,2
7,116,29,4630,12,2
7,116,30,4631,12,2
7,116,31,4632,12,2
7,116,32,4633,12,2
7,116,33,4634,12,2
7,116,34,4635,12,2
7,116,35,4636,12,2
7,116,36,4637,12,2
7,116,37,4638,12,2
7,116,38,4639,12,2
7,116,39,4640,12,2
7,116,40,4641,12,2
7,116,41,4642,12,2
7,116,42,4643,12,2
7,116,43,4644,12,2
7,116,44,4645,12,2
7,116,45,4646,12,2
7,116,46,4647,12,2
7,117,1,4637,1,4
7,117,2,4638,1,4
7,117,3,4639,1,4
7,117,4,4640,1,4
7,117,5,4641,1,4
7,117,6,4642,1,4
7,117,7,4643,1,4
7,117,8,4644,1,4
7,117,9,4645,1,4
7,117,10,4646,1,4
7,117,11,4647,1,4
7,117,12,4648,1,4
7,117,13,4649,1,4
7,117,14,4650,1,4
7,117,15,4651,1,4
7,117,16,4652,1,4
7,117,17,4653,1,4
7,117,18,4654,1,4
7,117,19,4655,1,4
7,117,20,4656,1,4
7,117,21,4657,1,4
7,117,22,4658,1,4
7,117,23,4659,1,4
7,117,24,4660,1,4
7,117,25,4661,1,4
7,117,26,4662,1,4
7,117,27,4663,1,4
7,117,28,4664,1,4
7,117,29,4665,1,4
7,117,30,4666,1,4
7,117,31,4667,1,4
7,117,32,4668,1,4
7,117,33,4669,1,4
7,117,34,4670,1,4
7,117,35,4671,1,4
7,117,36,4672,1,4
7,118,1,4684,12,1
7,118,2,4685,12,1
7,118,3,4686,12,1
7,118,4,4687,12,1
7,118,5,4688,12,1
7,118,6,4689,12,1
7,118,7,4690,12,1
7,118,8,4691,12,1
7,118,9,4692,12,1
7,118,10,4693,12,1
7,118,11,4694,12,1
7,118,12,4695,12,1
7,118,13,4696,12,1
7,118,14,4697,12,1
7,118,15,4698,12,1
7,118,16,4699,12,1
7,118,17,4700,12,1
7,118,18,4701,12,1
7,119,1,4691,1,6
7,119,2,4692,1,6
7,119,3,4693,1,6
7,119,4,4694,1,6
7,119,5,4695,1,6
7,119,6,4696,1,6
7,119,7,4697,1,6
7,119,8,4698,1,6
7,119,9,4699,1,6
7,119,10,4700,1,6
7,119,11,4701,1,6
7,119,12,4702,1,6
7,119,13,4703,1,6
7,119,14,4704,1,6
7,119,15,4705,1,6
7,119,16,4706,1,6
7,119,17,4707,1,6
7,119,18,4708,1,6
7,119,19,4709,1,6
7,119,20,4710,1,6
7,119,21,4711,1,6
7,119,22,4712,1,6
7,119,23,4713,1,6
7,119,24,4714,1,6
7,119,25,4715,1,6
7,119,26,4716,1,6
7,119,27,4717,1,6
7,119,28,4718,1,6
7,119,29,4719,1,6
7,119,30,4720,1,6
7,119,31,4721,1,6
7,119,32,4722,1,6
7,119,33,4723,1,6
7,119,34,4724,1,6
7,119,35,4725,1,6
7,119,36,4726,1,6
7,119,37,4727,1,6
7,119,38,4728,1,6
7,119,39,4729,1,6
7,119,40,4730,1,6
7,119,41,4731,1,6
7,119,42,4732,1,6
7,119,43,4733,1,6
7,119,44,4734,1,6
7,119,45,4735,1,6
7,119,46,4736,1,6
7,119,47,4737,1,6
7,119,48,4738,1,6
7,119,49,4739,1,6
7,119,50,4740,1,6
7,119,51,4741,1,6
7,119,52,4742,1,6
7,119,53,4743,1,6
7,119,54,4744,1,6
7,119,55,4745,1,6
7,120,1,4746,1,2
7,120,2,4747,1,2
7,120,3,4748,1,2
7,120,4,4749,1,2
7,120,5,4750,1,2
7,120,6,4751,1,2
7,120,7,4752,1,2
7,120,8,4753,1,2
7,120,9,4754,1,2
7,120,10,4755,1,2
7,120,11,4756,1,2
7,120,12,4757,1,2
7,120,13,4758,1,2
7,120,14,4759,1,2
7,120,15,4760,1,2
7,120,16,4761,1,2
7,120,17,4762,1,2
7,120,18,4763,1,2
7,120,19,4764,1,2
7,120,20,4765,1,2
7,120,21,4766,1,2
7,120,22,4767,1,2
7,120,23,4768,1,2
7,120,24,4769,1,2
7,120,25,4770,1,2
7,120,26,4771,1,2
7,120,27,4772,1,2
7,120,28,4773,1,2
7,120,29,4774,1,2
7,120,30,4775,1,2
7,120,31,4776,1,2
7,120,32,4777,1,2
7,120,33,4778,1,2
7,120,34,4779,1,2
7,120,35,4780,1,2
7,120,36,4781,1,2
7,120,37,4782,1,2
7,120,38,4783,1,2
7,120,39,4784,1,2
7,120,40,4785,1,2
7,120,41,4786,1,2
7,120,42,4787,1,2
7,120,43,4788,1,2
7,120,44,4789,1,2
7,120,45,4790,1,2
7,120,46,4791,1,2
7,120,47,4792,1,2
7,121,1,4806,14,3
7,121,2,4807,14,3
7,121,3,4808,14,3
7,121,4,4809,14,3
7,121,5,4810,14,3
7,121,6,4811,14,3
7,121,7,4812,14,3
7,121,8,4813,14,3
7,121,9,4814,14,3
7,121,10,4815,14,3
7,121,11,4816,14,3
7,121,12,4817,14,3
7,121,13,4818,14,3
7,121,14,4819,14,3
7,121,15,4820,14,3
7,121,16,4821,14,3
7,121,17,4822,14,3
7,121,18,4823,14,3
7,121,19,4824,14,3
7,121,20,4825,14,3
7,121,21,4826,14,3
7,121,22,4827,14,3
7,121,23,4828,14,3
7,121,24,4829,14,3
7,121,25,4830,14,3
7,121,26,4831,14,3
7,121,27,4832,14,3
7,121,28,4833,14,3
7,121,29,4834,14,3
7,121,30,4835,14,3
7,121,31,4836,14,3
7,121,32,4837,14,3
7,121,33,4838,14,3
7,121,34,4839,14,3
7,121,35,4840,14,3
7,121,36,4841,14,3
7,121,37,4842,14,3
7,121,38,4843,14,3
7,121,39,4844,14,3
7,121,40,4845,14,3
7,121,41,4846,14,3
7,121,42,4847,14,3
7,121,43,4848,14,3
7,121,44,4849,14,3
7,121,45,4850,14,3
7,121,46,4851,14,3
7,121,47,4852,14,3
7,121,48,4853,14,3
7,121,49,4854,14,3
7,121,50,4855,14,3
7,121,51,4856,14,3
7,121,52,4857,14,3
7,121,53,4858,14,3
7,121,54,4859,14,3
7,121,55,4860,14,3
7,121,56,4861,14,3
7,121,57,4862,14,3
7,121,58,4863,14,3
7,122,1,4861,11,3
7,122,2,4862,11,3
7,122,3,4863,11,3
7,122,4,4864,11,3
7,122,5,4865,11,3
7,122,6,4866,11,3
7,122,7,4867,11,3
7,122,8,4868,11,3
7,122,9,4869,11,3
7,122,10,4870,11,3
7,122,11,4871,11,3
7,122,12,4872,11,3
7,122,13,4873,11,3
7,122,14,4874,11,3
7,122,15,4875,11,3
7,122,16,4876,11,3
7,122,17,4877,11,3
7,122,18,4878,11,3
7,122,19,4879,11,3
7,122,20,4880,11,3
7,122,21,4881,11,3
7,122,22,4882,11,3
7,122,23,4883,11,3
7,122,24,4884,11,3
7,122,25,4885,11,3
7,122,26,4886,11,3
7,122,27,4887,11,3
7,122,28,4888,11,3
7,122,29,4889,11,3
7,122,30,4890,11,3
7,122,31,4891,11,3
7,122,32,4892,11,3
7,122,33,4893,11,3
7,122,34,4894,11,3
7,122,35,4895,11,3
7,122,36,4896,11,3
7,122,37,4897,11,3
7,122,38,4898,11,3
7,122,39,4899,11,3
7,122,40,4900,11,3
7,122,41,4901,11,3
7,122,42,4902,11,3
7,122,43,4903,11,3
7,122,44,4904,11,3
7,122,45,4905,11,3
7,122,46,4906,11,3
7,122,47,4907,11,3
7,122,48,4908,11,3
7,122,49,4909,11,3
7,122,50,4910,11,3
7,122,51,4911,11,3
7,122,52,4912,11,3
7,122,53,4913,11,3
7,122,54,4914,11,3
7,122,55,4915,11,3
7,122,56,4916,11,3
7,122,57,4917,11,3
7,122,58,4918,11,3
7,122,59,4919,11,3
7,122,60,4920,11,3
7,122,61,4921,11,3
7,122,62,4922,11,3
7,122,63,4923,11,3
7,122,64,4924,11,3
7,122,65,4925,11,3
7,122,66,4926,11,3
7,122,67,4927,11,3
7,122,68,4928,11,3
7,122,69,4929,11,3
7,122,70,4930,11,3
7,122,71,4931,11,3
7,122,72,4932,11,3
7,122,73,4933,11,3
7,123,1,4924,1,0
7,123,2,4925,1,0
7,123,3,4926,1,0
7,123,4,4927,1,0
7,123,5,4928,1,0
7,123,6,4929,1,0
7,123,7,4930,1,0
7,123,8,4931,1,0
7,123,9,4932,1,0
7,123,10,4933,1,0
7,123,11,4934,1,0
7,123,12,4935,1,0
7,123,13,4936,1,0
7,123,14,4937,1,0
7,123,15,4938,1,0
7,123,16,4939,1,0
7,123,17,4940,1,0
7,123,18,4941,1,0
7,123,19,4942,1,0
7,123,20,4943,1,0
7,123,21,4944,1,0
7,123,22,4945,1,0
7,123,23,4946,1,0
7,123,24,4947,1,0
7,123,25,4948,1,0
7,123,26,4949,1,0
7,123,27,4950,1,0
7,123,28,4951,1,0
7,123,29,4952,1,0
7,123,30,4953,1,0
7,123,31,4954,1,0
7,123,32,4955,1,0
7,123,33,4956,1,0
7,123,34,4957,1,0
7,123,35,4958,1,0
7,123,36,4959,1,0
7,123,37,4960,1,0
7,124,1,4961,1,2
7,124,2,4962,1,2
7,124,3,4963,1,2
7,124,4,4964,1,2
7,124,5,4965,1,2
7,124,6,4966,1,2
7,124,7,4967,1,2
7,124,8,4968,1,2
7,124,9,4969,1,2
7,124,10,4970,1,2
7,124,11,4971,1,2
7,124,12,4972,1,2
7,124,13,4973,1,2
7,124,14,4974,1,2
7,124,15,4975,1,2
7,124,16,4976,1,2
7,124,17,4977,1,2
7,124,18,4978,1,2
7,124,19,4979,1,2
7,124,20,4980,1,2
7,124,21,4981,1,2
7,124,22,4982,1,2
7,124,23,4983,1,2
7,124,24,4984,1,2
7,124,25,4985,1,2
7,124,26,4986,1,2
7,124,27,4987,1,2
7,124,28,4988,1,2
7,124,29,4989,1,2
7,124,30,4990,1,2
7,124,31,4991,1,2
7,124,32,4992,1,2
7,124,33,4993,1,2
7,124,34,4994,1,2
7,124,35,4995,1,2
7,124,36,4996,1,2
7,124,37,4997,1,2
7,124,38,4998,1,2
7,124,39,4999,1,2
7,124,40,5000,1,2
7,124,41,5001,1,2
7,124,42,5002,1,2
7,124,43,5003,1,2
7,124,44,5004,1,2
7,124,45,5005,1,2
7,124,46,5006,1,2
7,124,47,5007,1,2
7,125,1,5008,1,0
7,125,2,5009,1,0
7,125,3,5010,1,0
7,125,4,5011,1,0
7,125,5,5012,1,0
7,125,6,5013,1,0
7,125,7,5014,1,0
7,125,8,5015,1,0
7,125,9,5016,1,0
7,125,10,5017,1,0
7,125,11,5018,1,0
7,125,12,5019,1,0
7,125,13,5020,1,0
7,125,14,5021,1,0
7,125,15,5022,1,0
7,125,16,5023,1,0
7,125,17,5024,1,0
7,125,18,5025,1,0
7,125,19,5026,1,0
7,125,20,5027,1,0
7,125,21,5028,1,0
7,125,22,5029,1,0
7,125,23,5030,1,0
7,125,24,5031,1,0
7,125,25,5032,1,0
7,125,26,5033,1,0
7,125,27,5034,1,0
7,125,28,5035,1,0
7,125,29,5036,1,0
7,125,30,5037,1,0
7,125,31,5038,1,0
7,125,32,5039,1,0
7,125,33,5040,1,0
7,125,34,5041,1,0
7,125,35,5042,1,0
7,125,36,5043,1,0
7,125,37,5044,1,0
7,125,38,5045,1,0
7,125,39,5046,1,0
7,125,40,5047,1,0
7,125,41,5048,1,0
7,125,42,5049,1,0
7,125,43,5050,1,0
7,125,44,5051,1,0
7,125,45,5052,1,0
7,125,46,5053,1,0
7,125,47,5054,1,0
7,125,48,5055,1,0
7,125,49,5056,1,0
7,125,50,5057,1,0
7,125,51,5058,1,0
7,125,52,5059,1,0
7,125,53,5060,1,0
7,125,54,5061,1,0
7,125,55,5062,1,0
7,125,56,5063,1,0
7,125,57,5064,1,0
7,125,58,5065,1,0
7,125,59,5066,1,0
7,125,60,5067,1,0
7,125,61,5068,1,0
7,125,62,5069,1,0
7,125,63,5070,1,0
7,125,64,5071,1,0
7,125,65,5072,1,0
7,125,66,5073,1,0
7,125,67,5074,1,0
7,125,68,5075,1,0
7,125,69,5076,1,0
7,125,70,5077,1,0
7,125,71,5078,1,0
7,125,72,5079,1,0
7,125,73,5080,1,0
7,125,74,5081,1,0
7,125,75,5082,1,0
7,125,76,5083,1,0
7,125,77,5084,1,0
7,125,78,5085,1,0
7,126,1,5094,9,3
7,126,2,5095,9,3
7,126,3,5096,9,3
7,126,4,5097,9,3
7,126,5,5098,9,3
7,126,6,5099,9,3
7,126,7,5100,9,3
7,126,8,5101,9,3
7,126,9,5102,9,3
7,126,10,5103,9,3
7,126,11,5104,9,3
7,126,12,5105,9,3
7,126,13,5106,9,3
7,126,14,5107,9,3
7,126,15,5108,9,3
7,126,16,5109,9,3
7,126,17,5110,9,3
7,126,18,5111,9,3
7,126,19,5112,9,3
7,126,20,5113,9,3
7,126,21,5114,9,3
7,126,22,5115,9,3
7,126,23,5116,9,3
7,126,24,5117,9,3
7,126,25,5118,9,3
7,126,26,5119,9,3
7,126,27,5120,9,3
7,126,28,5121,9,3
7,126,29,5122,9,3
7,126,30,5123,9,3
7,126,31,5124,9,3
7,126,32,5125,9,3
7,126,33,5126,9,3
7,126,34,5127,9,3
7,126,35,5128,9,3
7,126,36,5129,9,3
7,126,37,5130,9,3
7,126,38,5131,9,3
7,126,39,5132,9,3
7,126,40,5133,9,3
7,126,41,5134,9,3
7,126,42,5135,9,3
7,126,43,5136,9,3
7,126,44,5137,9,3
7,126,45,5138,9,3
7,126,46,5139,9,3
7,126,47,5140,9,3
7,126,48,5141,9,3
7,126,49,5142,9,3
7,127,1,5144,10,7
7,127,2,5145,10,7
7,127,3,5146,10,7
7,127,4,5147,10,7
7,127,5,5148,10,7
7,127,6,5149,10,7
7,127,7,5150,10,7
7,127,8,5151,10,7
7,127,9,5152,10,7
7,127,10,5153,10,7
7,127,11,5154,10,7
7,127,12,5155,10,7
7,127,13,5156,10,7
7,127,14,5157,10,7
7,127,15,5158,10,7
7,127,16,5159,10,7
7,127,17,5160,10,7
7,127,18,5161,10,7
7,127,19,5162,10,7
7,127,20,5163,10,7
7,127,21,5164,10,7
7,127,22,5165,10,7
7,127,23,5166,10,7
7,127,24,5167,10,7
7,127,25,5168,10,7
7,127,26,5169,10,7
7,127,27,5170,10,7
7,127,28,5171,10,7
7,127,29,5172,10,7
7,127,30,5173,10,7
7,127,31,5174,10,7
7,127,32,5175,10,7
7,127,33,5176,10,7
7,127,34,5177,10,7
7,127,35,5178,10,7
7,127,36,5179,10,7
7,127,37,5180,10,7
7,127,38,5181,10,7
7,127,39,5182,10,7
7,127,40,5183,10,7
7,127,41,5184,10,7
7,127,42,5185,10,7
7,127,43,5186,10,7
7,127,44,5187,10,7
7,127,45,5188,10,7
7,127,46,5189,10,7
7,127,47,5190,10,7
7,127,48,5191,10,7
7,127,49,5192,10,7
7,127,50,5193,10,7
7,127,51,5194,10,7
7,127,52,5195,10,7
7,127,53,5196,10,7
7,127,54,5197,10,7
7,127,55,5198,10,7
7,127,56,5199,10,7
7,127,57,5200,10,7
7,127,58,5201,10,7
7,127,59,5202,10,7
7,127,60,5203,10,7
7,127,61,5204,10,7
7,127,62,5205,10,7
7,127,63,5206,10,7
7,127,64,5207,10,7
7,127,65,5208,10,7
7,127,66,5209,10,7
7,127,67,5210,10,7
7,127,68,5211,10,7
7,127,69,5212,10,7
7,127,70,5213,10,7
7,127,71,5214,10,7
7,127,72,5215,10,7
7,127,73,5216,10,7
7,127,74,5217,10,7
7,128,1,5209,1,3
7,128,2,5210,1,3
7,128,3,5211,1,3
7,128,4,5212,1,3
7,128,5,5213,1,3
7,128,6,5214,1,3
7,128,7,5215,1,3
7,128,8,5216,1,3
7,128,9,5217,1,3
7,128,10,5218,1,3
7,128,11,5219,1,3
7,128,12,5220,1,3
7,128,13,5221,1,3
7,128,14,5222,1,3
7,128,15,5223,1,3
7,128,16,5224,1,3
7,128,17,5225,1,3
7,128,18,5226,1,3
7,128,19,5227,1,3
7,128,20,5228,1,3
7,128,21,5229,1,3
7,128,22,5230,1,3
7,128,23,5231,1,3
7,128,24,5232,1,3
7,128,25,5233,1,3
7,128,26,5234,1,3
7,128,27,5235,1,3
7,128,28,5236,1,3
7,128,29,5237,1,3
7,128,30,5238,1,3
7,128,31,5239,1,3
7,128,32,5240,1,3
7,128,33,5241,1,3
7,128,34,5242,1,3
7,128,35,5243,1,3
7,128,36,5244,1,3
7,128,37,5245,1,3
7,128,38,5246,1,3
7,128,39,5247,1,3
7,128,40,5248,1,3
7,128,41,5249,1,3
7,128,42,5250,1,3
7,128,43,5251,1,3
7,128,44,5252,1,3
7,128,45,5253,1,3
7,128,46,5254,1,3
7,128,47,5255,1,3
7,128,48,5256,1,3
7,128,49,5257,1,3
7,128,50,5258,1,3
7,128,51,5259,1,3
7,128,52,5260,1,3
7,128,53,5261,1,3
7,128,54,5262,1,3
7,128,55,5263,1,3
7,128,56,5264,1,3
7,129,1,5265,1,0
7,129,2,5266,1,0
7,129,3,5267,1,0
7,129,4,5268,1,0
7,129,5,5269,1,0
7,129,6,5270,1,0
7,129,7,5271,1,0
7,129,8,5272,1,0
7,129,9,5273,1,0
7,129,10,5274,1,0
7,129,11,5275,1,0
7,129,12,5276,1,0
7,129,13,5277,1,0
7,129,14,5278,1,0
7,129,15,5279,1,0
7,129,16,5280,1,0
7,129,17,5281,1,0
7,129,18,5282,1,0
7,129,19,5283,1,0
7,129,20,5284,1,0
7,129,21,5285,1,0
7,129,22,5286,1,0
7,129,23,5287,1,0
7,129,24,5288,1,0
7,129,25,5289,1,0
7,129,26,5290,1,0
7,129,27,5291,1,0
7,129,28,5292,1,0
7,129,29,5293,1,0
7,129,30,5294,1,0
7,129,31,5295,1,0
7,129,32,5296,1,0
7,129,33,5297,1,0
7,129,34,5298,1,0
7,129,35,5299,1,0
7,129,36,5300,1,0
7,129,37,5301,1,0
7,129,38,5302,1,0
7,129,39,5303,1,0
7,130,1,5313,10,8
7,130,2,5314,10,8
7,130,3,5315,10,8
7,130,4,5316,10,8
7,130,5,5317,10,8
7,130,6,5318,10,8
7,130,7,5319,10,8
7,130,8,5320,10,8
7,130,9,5321,10,8
7,130,10,5322,10,8
7,130,11,5323,10,8
7,130,12,5324,10,8
7,130,13,5325,10,8
7,130,14,5326,10,8
7,130,15,5327,10,8
7,130,16,5328,10,8
7,130,17,5329,10,8
7,130,18,5330,10,8
7,130,19,5331,10,8
7,130,20,5332,10,8
7,130,21,5333,10,8
7,130,22,5334,10,8
