ref_id,L_id,page,headword_iast,headword_slp1,raw_tag,edition_cited,verse_num,quoted_iast,quoted_slp1,boesp2_verse_iast,boesp2_verse_slp1,evidence_tier,verdict,edition_swap_candidate,cascade_tier
H611-009758,96450,6-1459,vyasanin,vyasanin,Spr. (II) 2063,II,2063,,,gataḥ kālo yatra praṇayini mayi premakuṭilaḥ kaṭākṣaḥ kālindīlaghulaharivṛttiḥ prabhurabhūt  idānīmasmākaṃ jaraṭhakamaṭhīpṛṣṭhakaṭhinā manovṛttistatkiṃ vyasanini mudhaiva kṣapayasi ,gataH kAlo yatra praRayini mayi premakuwilaH kawAkzaH kAlindIlaGulaharivfttiH praBuraBUt  idAnImasmAkaM jaraWakamaWIpfzWakaWinA manovfttistatkiM vyasanini muDEva kzapayasi ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009759,96450,6-1459,vyasanin,vyasanin,Spr. (II)2922,II,2922,,,dūṣito 'pi careddharmaṃ yatra tatrāśrame rataḥ  samaḥ sarveṣu bhūteṣu na liṅgaṃ dharmakāraṇam ,dUzito 'pi caredDarmaM yatra tatrASrame rataH  samaH sarvezu BUtezu na liNgaM DarmakAraRam ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009760,96450,6-1459,vyasanin,vyasanin,Spr. (II) 2872,II,2872,durbhikṣa˚,durBikza˚,durbhikṣavyasanī caiva svayamevāvasīdati  balavyasanayuktasya yoddhuṃ śaktirna jāyate ,durBikzavyasanI cEva svayamevAvasIdati  balavyasanayuktasya yodDuM Saktirna jAyate ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009761,96452,6-1459,vyasi,vyasi,Spr. (II) 3023,II,3023,kośa,koSa,dvirada iva madena viprayukto viṣarahito bhujago vyasiśca kośaḥ  paribhavamupayāti nāparādhe yadi manujādhipatiḥ karoti daṇḍam ,dvirada iva madena viprayukto vizarahito Bujago vyasiSca koSaH  pariBavamupayAti nAparADe yadi manujADipatiH karoti daRqam ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009762,96464,6-1462,vyākaraṇa,vyAkaraRa,Spr. (II) 3545,II,3545,bhāti,BAti,nāgo bhāti madena kaṃ jalaruhaiḥ pūrṇendunā śarvarī śīlena pramadā javena turago nityotsavairmandiram  vāṇī vyākaraṇena haṃsamithunairnadyaḥ sabhā paṇḍitaiḥ satputreṇa kulaṃ nṛpeṇa vasudhā lokatrayaṃ dhārmikaiḥ ,nAgo BAti madena kaM jalaruhEH pUrRendunA SarvarI SIlena pramadA javena turago nityotsavErmandiram  vARI vyAkaraRena haMsamiTunErnadyaH saBA paRqitEH satputreRa kulaM nfpeRa vasuDA lokatrayaM DArmikEH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009763,96471,6-1462,vyākula,vyAkula,Spr. (II) 675,II,675,nidrā˚,nidrA˚,avaskandabhayādrājā prajāgarakṛtaśramam  divā sainyaṃ samāhanyānnidrāvyākulasainikam ,avaskandaBayAdrAjA prajAgarakftaSramam  divA sEnyaM samAhanyAnnidrAvyAkulasEnikam ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009764,96471,6-1462,vyākula,vyAkula,Spr. 5146,I,5146,kṛtena sa satā naivāsatā,kftena sa satA nEvAsatA,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-009765,96475,6-1463,vyākulay,vyAkulay,Spr. (II) 2091,II,2091,,,garjasi megha na yacchasi toyaṃ cātakapakṣī vyākulito 'ham  daivādiha yadi dakṣiṇavātaḥ kva tvaṃ kvāhaṃ kva ca jalapātaḥ ,garjasi meGa na yacCasi toyaM cAtakapakzI vyAkulito 'ham  dEvAdiha yadi dakziRavAtaH kva tvaM kvAhaM kva ca jalapAtaH ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009766,96501,6-1465,vyāghāta,vyAGAta,Spr. (II) 1029,II,1029,ṣaḍvyāghātā mahattvasya,zaqvyAGAtA mahattvasya,ālasyaṃ strīsevā sarogatā janmabhūmivātsalyam  saṃtoṣo bhīrutvaṃ ṣaḍvyāghātā mahattvasya ,AlasyaM strIsevA sarogatA janmaBUmivAtsalyam  saMtozo BIrutvaM zaqvyAGAtA mahattvasya ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009767,96501,6-1465,vyāghāta,vyAGAta,Spr. (II) 2926,II,2926,,,dṛśā dagdhaṃ manasijaṃ jīvayanti dṛśaiva yāḥ  virūpākṣasya jayinīstāḥ stumo vāmalocanāḥ ,dfSA dagDaM manasijaM jIvayanti dfSEva yAH  virUpAkzasya jayinIstAH stumo vAmalocanAH ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009768,96503,6-1465,vyāghra,vyAGra,Spr. (II) 2370,II,2370,,,jalaukāvatpibedrāṣṭraṃ mṛdunaiva narādhipaḥ  vyāghrīva ca haretputrānsaṃdaśenna ca pīḍayet ,jalOkAvatpibedrAzwraM mfdunEva narADipaH  vyAGrIva ca haretputrAnsaMdaSenna ca pIqayet ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009769,96510,6-1466,vyāghratā,vyAGratA,Spr. (II) 3794,II,3794,,,nīcaḥ ślāghyapadaṃ prāpya svāminaṃ loptumicchati  mūṣiko vyāghratāṃ prāpya muniṃ hantuṃ gato yathā ,nIcaH SlAGyapadaM prApya svAminaM loptumicCati  mUziko vyAGratAM prApya muniM hantuM gato yaTA ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009770,96548,6-1467,vyāja,vyAja,Spr. (II) 1043,II,1043,hasitam,hasitam,āśaṅkya praṇatiṃ paṭāntapihitau pādau karotyādarā- dvyājenāgatamāvṛṇoti hasitaṃ na spaṣṭamudvīkṣate  mayyālāpavati prakopapiśunaṃ sakhyā sahābhāṣate tasyāstiṣṭhatu nirbharapraṇayitā māno 'pi ramyodayaḥ ,ASaNkya praRatiM pawAntapihitO pAdO karotyAdarA- dvyAjenAgatamAvfRoti hasitaM na spazwamudvIkzate  mayyAlApavati prakopapiSunaM saKyA sahABAzate tasyAstizWatu nirBarapraRayitA mAno 'pi ramyodayaH ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009771,96548,6-1467,vyāja,vyAja,Spr. (II) 2488,II,2488,,,tanvaṅgyā gurusaṃnidhau nayanajaṃ yadvāri saṃstambhitaṃ tenāntargalitena manmathaśikhī sikto 'nuṣaṅgodbhavaḥ  manye tasya nirasyamānakiraṇasyaiṣā sukhenodgatā śvāsāmodasamākulālinikaravyājena dhūmāvaliḥ ,tanvaNgyA gurusaMniDO nayanajaM yadvAri saMstamBitaM tenAntargalitena manmaTaSiKI sikto 'nuzaNgodBavaH  manye tasya nirasyamAnakiraRasyEzA suKenodgatA SvAsAmodasamAkulAlinikaravyAjena DUmAvaliH ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009772,96548,6-1467,vyāja,vyAja,Spr. 1789,I,1789,putravyājamupāgato ripuḥ,putravyAjamupAgato ripuH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-009773,96548,6-1467,vyāja,vyAja,Spr.3010,I,3010,nidrāvyājamupāgatasya,nidrAvyAjamupAgatasya,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-009774,96548,6-1467,vyāja,vyAja,Spr. (II) 411,II,411,durgavyājena bandhanam,durgavyAjena banDanam,apasārasamāyuktaṃ nayajairdurgamucyate  apasāraparityaktaṃ durgavyājena bandhanam ,apasArasamAyuktaM nayajErdurgamucyate  apasAraparityaktaM durgavyAjena banDanam ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009775,96548,6-1467,vyāja,vyAja,Spr. (II)2710,II,2710,,,daṃpatyorniśi jalpatorgṛhaśukenākarṇitaṃ yadvaca- statprātargurusaṃnidhau nigadatastasyātimātraṃ vadhūḥ  karṇālaṃkṛtipadmarāgaśakalaṃ vinyasya cañcūpuṭe vrīḍārtā prakaroti dāḍimaphalavyājena vāgbandhanam ,daMpatyorniSi jalpatorgfhaSukenAkarRitaM yadvaca- statprAtargurusaMniDO nigadatastasyAtimAtraM vaDUH  karRAlaMkftipadmarAgaSakalaM vinyasya caYcUpuwe vrIqArtA prakaroti dAqimaPalavyAjena vAgbanDanam ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009776,96548,6-1467,vyāja,vyAja,Spr. (II)3173,II,3173,,,dhyānavyājamupetya cintayasi kāmunmīlya cakṣuḥ kṣaṇaṃ paśyānaṅgaśarāturaṃ janamimaṃ trātāpi no rakṣasi  mithyā kāruṇiko 'pi nirghṛṇatarastvattaḥ kuto 'nyaḥ pumā- nserṣyaṃ māravadhūbhirityabhihito bauddho jinaḥ pātu vaḥ ,DyAnavyAjamupetya cintayasi kAmunmIlya cakzuH kzaRaM paSyAnaNgaSarAturaM janamimaM trAtApi no rakzasi  miTyA kAruRiko 'pi nirGfRatarastvattaH kuto 'nyaH pumA- nserzyaM mAravaDUBirityaBihito bOdDo jinaH pAtu vaH ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009777,96566,6-1469,vyādīrgha,vyAdIrGa,Spr. (II) 935,II,935,"bhogin, cakṣus","Bogin, cakzus",ādīrgheṇa calena vakragatinā tejasvinā bhoginā nīlābjadyutināhinā varamahaṃ dṛśyo na taccakṣuṣā  daṣṭe santi cikitsakā diśi diśi prāyeṇa dharmārthino mugdhākṣīkṣaṇavīkṣitasya nahi me vaidyo na cāpyauṣadham ,AdIrGeRa calena vakragatinA tejasvinA BoginA nIlAbjadyutinAhinA varamahaM dfSyo na taccakzuzA  dazwe santi cikitsakA diSi diSi prAyeRa DarmArTino mugDAkzIkzaRavIkzitasya nahi me vEdyo na cApyOzaDam ,headword,mismatch,,curated edition e-texts (boesp2 typed digitization)
H611-009778,96569,6-1469,vyādha,vyADa,Spr. (II) 986,II,986,,,āyātā madhuyāminī yadi punarnāyāta eva prabhuḥ prāṇā yāntu vibhāvasau yadi punarjanmagrahaṃ prārthaye  vyādhaḥ kokilabandhane vidhuparidhvaṃse ca rāhugrahaḥ kandarpe haranetradīdhitirahaṃ prāṇeśvare manmathaḥ ,AyAtA maDuyAminI yadi punarnAyAta eva praBuH prARA yAntu viBAvasO yadi punarjanmagrahaM prArTaye  vyADaH kokilabanDane viDupariDvaMse ca rAhugrahaH kandarpe haranetradIDitirahaM prAReSvare manmaTaH ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009779,96569,6-1469,vyādha,vyADa,Spr. (II)2573,II,2573,,,tīrthasthitaḥ svakulajāṃstimiratti bhuṅkte maunī bakastimimupetya vanāntavāsī  vyādho nihanti tu bakaṃ prabhavanti te te pātrāṇyuparyupari vañcanacañcutāyāḥ ,tIrTasTitaH svakulajAMstimiratti BuNkte mOnI bakastimimupetya vanAntavAsI  vyADo nihanti tu bakaM praBavanti te te pAtrARyuparyupari vaYcanacaYcutAyAH ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009780,96572,6-1469,vyādhāy,vyADAy,Spr. (II) 1124,II,1124,˚yate,˚yate,iyaṃ vyādhāyate bālā bhrūrasyāḥ kārmukāyate  kaṭākṣāśca śarāyante mano me hariṇāyate ,iyaM vyADAyate bAlA BrUrasyAH kArmukAyate  kawAkzASca SarAyante mano me hariRAyate ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009781,96573,6-1469,vyādhi,vyADi,Spr. (II) 1205,II,1205,,,utthāyotthāya boddhavyaṃ mahadbhayamupasthitam  maraṇavyādhiśokānāṃ kimadya nipatiṣyati ,utTAyotTAya bodDavyaM mahadBayamupasTitam  maraRavyADiSokAnAM kimadya nipatizyati ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009782,96573,6-1469,vyādhi,vyADi,Spr. (II)2358,II,2358,,,jalamagniṃ viṣaṃ śastraṃ kṣudvyādhī patanaṃ gireḥ  nimittaṃ kiṃcidāsādya dehī prāṇairvimucyate ,jalamagniM vizaM SastraM kzudvyADI patanaM gireH  nimittaM kiMcidAsAdya dehI prARErvimucyate ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009783,96573,6-1469,vyādhi,vyADi,Spr. (II) 2011,II,2011,na ca tṛṣṇāparo vyādhiḥ,na ca tfzRAparo vyADiH,kṣamātulyaṃ tapo nāsti saṃtoṣātparaṃ sukham  na ca tṛṣṇāparo vyādhirna mokṣātparamaṃ padam ,kzamAtulyaM tapo nAsti saMtozAtparaM suKam  na ca tfzRAparo vyADirna mokzAtparamaM padam ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009784,96573,6-1469,vyādhi,vyADi,Spr. (II) 357,II,357,,,andhakaṃ kubjakaṃ caiva kuṣṭhāṅgaṃ vyādhipīḍitam  āpadgataṃ ca bhartāraṃ na tyajetsā mahāsatī ,anDakaM kubjakaM cEva kuzWANgaM vyADipIqitam  ApadgataM ca BartAraM na tyajetsA mahAsatI ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009785,96573,6-1469,vyādhi,vyADi,Spr. (II)3720,II,3720,guruvyādhipīḍita,guruvyADipIqita,nidrā bhadre kutasteṣāṃ ye guruvyādhipīḍitāḥ  asvādhīnakalatrā ye yairjitāśca na vairiṇaḥ ,nidrA Badre kutastezAM ye guruvyADipIqitAH  asvADInakalatrA ye yErjitASca na vEriRaH ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009786,96573,6-1469,vyādhi,vyADi,Spr. 5044,I,5044,vyādhibhirmathyamānaḥ,vyADiBirmaTyamAnaH,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-009787,96573,6-1469,vyādhi,vyADi,Spr. 5183,I,5183,taṃ vyādhiḥ spṛśati,taM vyADiH spfSati,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-009788,96573,6-1469,vyādhi,vyADi,Spr. 3124,I,3124,kṣudvyādheḥ phalamūlamasti śamanam,kzudvyADeH PalamUlamasti Samanam,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-009789,96576,6-1470,vyādhita,vyADita,Spr. (II) 1136,II,1136,,,iha catvāri dānāni proktāni paramarṣibhiḥ  vicārya nānaśāstrāṇi śarmaṇe 'tra paratra ca  bhītebhyaścābhayaṃ deyaṃ vyādhitebhyastathauṣadham  deyā vidyārthināṃ vidyā deyamannaṃ kṣudhāture ,iha catvAri dAnAni proktAni paramarziBiH  vicArya nAnaSAstrARi SarmaRe 'tra paratra ca  BIteByaScABayaM deyaM vyADiteByastaTOzaDam  deyA vidyArTinAM vidyA deyamannaM kzuDAture ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009790,96576,6-1470,vyādhita,vyADita,Spr. (II)2431,II,2431,,,jīvanto 'pi mṛtāḥ pañca śrūyante kila bhārate  daridro vyādhito mūrkhaḥ pravāsī nityasevakaḥ ,jIvanto 'pi mftAH paYca SrUyante kila BArate  daridro vyADito mUrKaH pravAsI nityasevakaH ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009791,96576,6-1470,vyādhita,vyADita,Spr. (II)2714,II,2714,,,daridrānbhara kaunteya mā prayaccheśvare dhanam  vyādhitasyauṣadhaṃ pathyaṃ nīrujastu kimauṣadhaiḥ ,daridrAnBara kOnteya mA prayacCeSvare Danam  vyADitasyOzaDaM paTyaM nIrujastu kimOzaDEH ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009792,96576,6-1470,vyādhita,vyADita,Spr. (II)3734,II,3734,,,niyataviṣayavartī prāyaśo daṇḍayogā- jjagati paravaśe 'smindurlabhaḥ sādhuvṛttaḥ  kṛśamatha vikalaṃ vā vyādhitaṃ vādhanaṃ vā patimiva kulanārī daṇḍabhītyābhyupaiti ,niyatavizayavartI prAyaSo daRqayogA- jjagati paravaSe 'smindurlaBaH sADuvfttaH  kfSamaTa vikalaM vA vyADitaM vADanaM vA patimiva kulanArI daRqaBItyAByupEti ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009793,96576,6-1470,vyādhita,vyADita,Spr. (II)3067,II,3067,,,dhanena kiṃ yanna dadāti nāśnute balena kiṃ yena ripuṃ na bādhate  śrutena kiṃ yena dharmamācaretkimātmanā yo na jitendriyo vaśī ,Danena kiM yanna dadAti nASnute balena kiM yena ripuM na bADate  Srutena kiM yena DarmamAcaretkimAtmanA yo na jitendriyo vaSI ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009794,96576,6-1470,vyādhita,vyADita,Spr. (II)4999,II,4999,,,yaḥ karoti naraḥ pāpaṃ na tasyātmā dhruvaṃ priyaḥ  ātmanā hi kṛtaṃ pāpamātmanaiva hi bhujyate ,yaH karoti naraH pApaM na tasyAtmA DruvaM priyaH  AtmanA hi kftaM pApamAtmanEva hi Bujyate ,none,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009795,96591,6-1471,vyāpatti,vyApatti,Spr. 2004,I,2004,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-009796,96592,6-1471,vyāpad,vyApad,Spr. (II) 945,II,945,vyā,vyA,ādhivyādhiśatairjanasya vividhairārogyamunmūlyate lakṣmīryatra patanti tatra vivṛtadvārā iva vyāpadaḥ  jātaṃ jātamavaśyamāśu vivaśaṃ mṛtyuḥ karotyātmasā- ttatkiṃ nāma niraṅkuśena vidhinā yannirmitaṃ susthiram ,ADivyADiSatErjanasya viviDErArogyamunmUlyate lakzmIryatra patanti tatra vivftadvArA iva vyApadaH  jAtaM jAtamavaSyamASu vivaSaM mftyuH karotyAtmasA- ttatkiM nAma niraNkuSena viDinA yannirmitaM susTiram ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009797,96592,6-1471,vyāpad,vyApad,Spr.4869,I,4869,,,,,none,range-only-unverifiable,,unresolved (no ed.I e-text; would require boesp1 scan tier)
H611-009798,96592,6-1471,vyāpad,vyApad,Spr. (II) 1889,II,1889,trijagatīsargasthitivyāpadāmīśaḥ,trijagatIsargasTitivyApadAmISaH,kṛtvā śastravibhīṣikāṃ katipayagrāmeṣu dīnāḥ prajā mathnanto viṭajalpitairupahatāḥ kṣauṇībhujaste kila  vidvāṃso 'pi vayaṃ kila trijagatīsargasthitivyāpadā- mīśastatparicaryayā na gaṇito yaireṣa nārāyaṇaḥ ,kftvA SastraviBIzikAM katipayagrAmezu dInAH prajA maTnanto viwajalpitErupahatAH kzORIBujaste kila  vidvAMso 'pi vayaM kila trijagatIsargasTitivyApadA- mISastatparicaryayA na gaRito yEreza nArAyaRaH ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009799,96601,6-1472,vyāpāra,vyApAra,Spr. (II) 931,II,931,vyāpārairbahukāryabhāragurubhiḥ,vyApArErbahukAryaBAraguruBiH,ādityasya gatāgatairaharahaḥ saṃkṣīyate jīvitaṃ vyāpārairbahukāryabhāragurubhiḥ kālo na vijñāyate  dṛṣṭvā janmajarāvipattimaraṇaṃ trāsaśca notpadyate pītvā mohamayīṃ pramādamadirāmunmattabhūtaṃ jagat ,Adityasya gatAgatEraharahaH saMkzIyate jIvitaM vyApArErbahukAryaBAraguruBiH kAlo na vijYAyate  dfzwvA janmajarAvipattimaraRaM trAsaSca notpadyate pItvA mohamayIM pramAdamadirAmunmattaBUtaM jagat ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009800,96601,6-1472,vyāpāra,vyApAra,Spr. (II)2008,II,2008,vyāpāraśca balaṃ viśām,vyApAraSca balaM viSAm,kṣatriyāṇāṃ balaṃ yuddhaṃ vyāpāraśca ca balaṃ viśām  bhikṣā balaṃ bhikṣukāṇāṃ śūdrāṇāṃ viprasevanam ,kzatriyARAM balaM yudDaM vyApAraSca ca balaM viSAm  BikzA balaM BikzukARAM SUdrARAM viprasevanam ,lemma,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009801,96601,6-1472,vyāpāra,vyApAra,Spr. (II)3341,II,3341,ravervyāpāramādatte pradīpo na punaḥ śaniḥ,ravervyApAramAdatte pradIpo na punaH SaniH,na putratvena pūjyante guṇairāsādyate padam  ravervyāpāramādatte pradīpo na punaḥ śaniḥ ,na putratvena pUjyante guRErAsAdyate padam  ravervyApAramAdatte pradIpo na punaH SaniH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009802,96601,6-1472,vyāpāra,vyApAra,Spr. (II)3572,II,3572,na vyāpāraśatenāpi śukavatpāṭyate bakaḥ,na vyApAraSatenApi SukavatpAwyate bakaH,nādravye nihitā kācitkriyā phalavatī bhavet  na vyāpāraśatenāpi śukavatpāṭhyate bakaḥ ,nAdravye nihitA kAcitkriyA PalavatI Bavet  na vyApAraSatenApi SukavatpAWyate bakaH ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009803,96601,6-1472,vyāpāra,vyApAra,Spr. (II) 707,II,707,avyāpāreṣu vyāpāraṃ yo naraḥ kartumicchati,avyApArezu vyApAraM yo naraH kartumicCati,avyāpāreṣu vyāpāraṃ yo naraḥ kartumicchati  sa eva nidhanaṃ yāti kīlotpāṭīva vānaraḥ ,avyApArezu vyApAraM yo naraH kartumicCati  sa eva niDanaM yAti kIlotpAwIva vAnaraH ,quote-exact,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009804,96601,6-1472,vyāpāra,vyApAra,Spr. (II) 2190,II,2190,gṛha˚,gfha˚,gṛhavyāpārasaṃsakto yo dharmaṃ na karoti saḥ  pāpasaṃvalamādāya śvabhratiryaggatiṃ vrajet ,gfhavyApArasaMsakto yo DarmaM na karoti saH  pApasaMvalamAdAya SvaBratiryaggatiM vrajet ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009805,96601,6-1472,vyāpāra,vyApAra,Spr. (II) 929,II,929,niyama˚,niyama˚,ādāvādipitāmahasya niyamavyāpārapātre jalaṃ paścātpannagaśāyino bhagavataḥ pādodakaṃ pāvanam  bhūyaḥ śaṃbhujaṭāvibhūṣaṇamaṇirjahnormaharṣeriyaṃ kanyā kalmaṣanāśinī bhagavatī bhāgīrathī dṛśyate ,AdAvAdipitAmahasya niyamavyApArapAtre jalaM paScAtpannagaSAyino BagavataH pAdodakaM pAvanam  BUyaH SaMBujawAviBUzaRamaRirjahnormaharzeriyaM kanyA kalmazanASinI BagavatI BAgIraTI dfSyate ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009806,96601,6-1472,vyāpāra,vyApAra,Spr. (II)1123,II,1123,vilāsa˚,vilAsa˚,ime tāruṇyaśrīnavaparimalāḥ prauḍhasurata- pratāpaprārambhāḥ smaravijayadānapratibhuvaḥ  ciraṃ cetaścaurā abhinavavikāraikaguravo vilāsavyāpārāḥ kimapi vijayante mṛgadṛśām ,ime tAruRyaSrInavaparimalAH prOQasurata- pratApaprAramBAH smaravijayadAnapratiBuvaH  ciraM cetaScOrA aBinavavikArEkaguravo vilAsavyApArAH kimapi vijayante mfgadfSAm ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009807,96601,6-1472,vyāpāra,vyApAra,Spr. (II)1450,II,1450,aśeṣaduḥkhaśamana˚,aSezaduHKaSamana˚,etasmādviramendriyārthagahanādāyāsadādāśraya śreyomārgamaśeṣaduḥkhaśamanavyāpāradakṣaṃ kṣaṇāt  ātmībhāvamupaihi saṃtyaja nijāṃ kallolalolāṃ gatiṃ mā bhūyo bhaja bhaṅgurāṃ bhavaratiṃ cetaḥ prasīdādhunā ,etasmAdviramendriyArTagahanAdAyAsadAdASraya SreyomArgamaSezaduHKaSamanavyApAradakzaM kzaRAt  AtmIBAvamupEhi saMtyaja nijAM kallolalolAM gatiM mA BUyo Baja BaNgurAM BavaratiM cetaH prasIdADunA ,quote-fuzzy,corroborated,,curated edition e-texts (boesp2 typed digitization)
H611-009808,96601,6-1472,vyāpāra,vyApAra,Spr. (II)2032,II,2032,,,kṣudrāḥ santi sahasraśaḥ svabharāṇavyāpāramātrodyatāḥ svārtho yasya parārtha eva sa pumānekaḥ satāmagraṇīḥ  duṣpūrodarapūraṇāya pibati srotaḥpatiṃ vāḍavo jīmūtastu nidāghasaṃbhṛtajagatsaṃtāpavicchittaye ,kzudrAH santi sahasraSaH svaBarARavyApAramAtrodyatAH svArTo yasya parArTa eva sa pumAnekaH satAmagraRIH  duzpUrodarapUraRAya pibati srotaHpatiM vAqavo jImUtastu nidAGasaMBftajagatsaMtApavicCittaye ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
H611-009809,96601,6-1472,vyāpāra,vyApAra,Spr. (II)2304,II,2304,,,cetaścintaya mā ramāṃ sakṛdimāmasthāyinīmāsthayā bhūpālabhrukuṭīkuṭīraviharavyāpārapaṇyāṅganām  kanthākañcukinaḥ praviśya bhavanadvārāṇi vārāṇasī- rathyāpaṅktiṣu pāṇipātrapatitāṃ bhikṣāmapekṣāmahe ,cetaScintaya mA ramAM sakfdimAmasTAyinImAsTayA BUpAlaBrukuwIkuwIraviharavyApArapaRyANganAm  kanTAkaYcukinaH praviSya BavanadvArARi vArARasI- raTyApaNktizu pARipAtrapatitAM BikzAmapekzAmahe ,headword,unverified-no-quote,,curated edition e-texts (boesp2 typed digitization)
